"","spelling","pronunciation","PG_default_PG.mean","PG_default_PG.median","PG_default_PG.max","PG_default_PG.min","PG_default_PG.sd","PG_noposition_PG.mean","PG_noposition_PG.median","PG_noposition_PG.max","PG_noposition_PG.min","PG_noposition_PG.sd","PG_freq_PG.mean","PG_freq_PG.median","PG_freq_PG.max","PG_freq_PG.min","PG_freq_PG.sd","PG_freq_noposition_PG.mean","PG_freq_noposition_PG.median","PG_freq_noposition_PG.max","PG_freq_noposition_PG.min","PG_freq_noposition_PG.sd","ONC_default_PG.mean","ONC_default_PG.median","ONC_default_PG.max","ONC_default_PG.min","ONC_default_PG.sd","ONC_noposition_PG.mean","ONC_noposition_PG.median","ONC_noposition_PG.max","ONC_noposition_PG.min","ONC_noposition_PG.sd","ONC_freq_PG.mean","ONC_freq_PG.median","ONC_freq_PG.max","ONC_freq_PG.min","ONC_freq_PG.sd","ONC_freq_noposition_PG.mean","ONC_freq_noposition_PG.median","ONC_freq_noposition_PG.max","ONC_freq_noposition_PG.min","ONC_freq_noposition_PG.sd","OC_default_PG.mean","OC_default_PG.median","OC_default_PG.max","OC_default_PG.min","OC_default_PG.sd","OC_noposition_PG.mean","OC_noposition_PG.median","OC_noposition_PG.max","OC_noposition_PG.min","OC_noposition_PG.sd","OC_freq_PG.mean","OC_freq_PG.median","OC_freq_PG.max","OC_freq_PG.min","OC_freq_PG.sd","OC_freq_noposition_PG.mean","OC_freq_noposition_PG.median","OC_freq_noposition_PG.max","OC_freq_noposition_PG.min","OC_freq_noposition_PG.sd","OR_default_PG.mean","OR_default_PG.median","OR_default_PG.max","OR_default_PG.min","OR_default_PG.sd","OR_noposition_PG.mean","OR_noposition_PG.median","OR_noposition_PG.max","OR_noposition_PG.min","OR_noposition_PG.sd","OR_freq_PG.mean","OR_freq_PG.median","OR_freq_PG.max","OR_freq_PG.min","OR_freq_PG.sd","OR_freq_noposition_PG.mean","OR_freq_noposition_PG.median","OR_freq_noposition_PG.max","OR_freq_noposition_PG.min","OR_freq_noposition_PG.sd","PG_default_GP.mean","PG_default_GP.median","PG_default_GP.max","PG_default_GP.min","PG_default_GP.sd","PG_noposition_GP.mean","PG_noposition_GP.median","PG_noposition_GP.max","PG_noposition_GP.min","PG_noposition_GP.sd","PG_freq_GP.mean","PG_freq_GP.median","PG_freq_GP.max","PG_freq_GP.min","PG_freq_GP.sd","PG_freq_noposition_GP.mean","PG_freq_noposition_GP.median","PG_freq_noposition_GP.max","PG_freq_noposition_GP.min","PG_freq_noposition_GP.sd","ONC_default_GP.mean","ONC_default_GP.median","ONC_default_GP.max","ONC_default_GP.min","ONC_default_GP.sd","ONC_noposition_GP.mean","ONC_noposition_GP.median","ONC_noposition_GP.max","ONC_noposition_GP.min","ONC_noposition_GP.sd","ONC_freq_GP.mean","ONC_freq_GP.median","ONC_freq_GP.max","ONC_freq_GP.min","ONC_freq_GP.sd","ONC_freq_noposition_GP.mean","ONC_freq_noposition_GP.median","ONC_freq_noposition_GP.max","ONC_freq_noposition_GP.min","ONC_freq_noposition_GP.sd","OC_default_GP.mean","OC_default_GP.median","OC_default_GP.max","OC_default_GP.min","OC_default_GP.sd","OC_noposition_GP.mean","OC_noposition_GP.median","OC_noposition_GP.max","OC_noposition_GP.min","OC_noposition_GP.sd","OC_freq_GP.mean","OC_freq_GP.median","OC_freq_GP.max","OC_freq_GP.min","OC_freq_GP.sd","OC_freq_noposition_GP.mean","OC_freq_noposition_GP.median","OC_freq_noposition_GP.max","OC_freq_noposition_GP.min","OC_freq_noposition_GP.sd","OR_default_GP.mean","OR_default_GP.median","OR_default_GP.max","OR_default_GP.min","OR_default_GP.sd","OR_noposition_GP.mean","OR_noposition_GP.median","OR_noposition_GP.max","OR_noposition_GP.min","OR_noposition_GP.sd","OR_freq_GP.mean","OR_freq_GP.median","OR_freq_GP.max","OR_freq_GP.min","OR_freq_GP.sd","OR_freq_noposition_GP.mean","OR_freq_noposition_GP.median","OR_freq_noposition_GP.max","OR_freq_noposition_GP.min","OR_freq_noposition_GP.sd","PG_default_PG_freq.mean","PG_default_PG_freq.median","PG_default_PG_freq.max","PG_default_PG_freq.min","PG_default_PG_freq.sd","PG_noposition_PG_freq.mean","PG_noposition_PG_freq.median","PG_noposition_PG_freq.max","PG_noposition_PG_freq.min","PG_noposition_PG_freq.sd","PG_freq_PG_freq.mean","PG_freq_PG_freq.median","PG_freq_PG_freq.max","PG_freq_PG_freq.min","PG_freq_PG_freq.sd","PG_freq_noposition_PG_freq.mean","PG_freq_noposition_PG_freq.median","PG_freq_noposition_PG_freq.max","PG_freq_noposition_PG_freq.min","PG_freq_noposition_PG_freq.sd","ONC_default_PG_freq.mean","ONC_default_PG_freq.median","ONC_default_PG_freq.max","ONC_default_PG_freq.min","ONC_default_PG_freq.sd","ONC_noposition_PG_freq.mean","ONC_noposition_PG_freq.median","ONC_noposition_PG_freq.max","ONC_noposition_PG_freq.min","ONC_noposition_PG_freq.sd","ONC_freq_PG_freq.mean","ONC_freq_PG_freq.median","ONC_freq_PG_freq.max","ONC_freq_PG_freq.min","ONC_freq_PG_freq.sd","ONC_freq_noposition_PG_freq.mean","ONC_freq_noposition_PG_freq.median","ONC_freq_noposition_PG_freq.max","ONC_freq_noposition_PG_freq.min","ONC_freq_noposition_PG_freq.sd","OC_default_PG_freq.mean","OC_default_PG_freq.median","OC_default_PG_freq.max","OC_default_PG_freq.min","OC_default_PG_freq.sd","OC_noposition_PG_freq.mean","OC_noposition_PG_freq.median","OC_noposition_PG_freq.max","OC_noposition_PG_freq.min","OC_noposition_PG_freq.sd","OC_freq_PG_freq.mean","OC_freq_PG_freq.median","OC_freq_PG_freq.max","OC_freq_PG_freq.min","OC_freq_PG_freq.sd","OC_freq_noposition_PG_freq.mean","OC_freq_noposition_PG_freq.median","OC_freq_noposition_PG_freq.max","OC_freq_noposition_PG_freq.min","OC_freq_noposition_PG_freq.sd","OR_default_PG_freq.mean","OR_default_PG_freq.median","OR_default_PG_freq.max","OR_default_PG_freq.min","OR_default_PG_freq.sd","OR_noposition_PG_freq.mean","OR_noposition_PG_freq.median","OR_noposition_PG_freq.max","OR_noposition_PG_freq.min","OR_noposition_PG_freq.sd","OR_freq_PG_freq.mean","OR_freq_PG_freq.median","OR_freq_PG_freq.max","OR_freq_PG_freq.min","OR_freq_PG_freq.sd","OR_freq_noposition_PG_freq.mean","OR_freq_noposition_PG_freq.median","OR_freq_noposition_PG_freq.max","OR_freq_noposition_PG_freq.min","OR_freq_noposition_PG_freq.sd","PG_default_G_freq.mean","PG_default_G_freq.median","PG_default_G_freq.max","PG_default_G_freq.min","PG_default_G_freq.sd","PG_noposition_G_freq.mean","PG_noposition_G_freq.median","PG_noposition_G_freq.max","PG_noposition_G_freq.min","PG_noposition_G_freq.sd","PG_freq_G_freq.mean","PG_freq_G_freq.median","PG_freq_G_freq.max","PG_freq_G_freq.min","PG_freq_G_freq.sd","PG_freq_noposition_G_freq.mean","PG_freq_noposition_G_freq.median","PG_freq_noposition_G_freq.max","PG_freq_noposition_G_freq.min","PG_freq_noposition_G_freq.sd","ONC_default_G_freq.mean","ONC_default_G_freq.median","ONC_default_G_freq.max","ONC_default_G_freq.min","ONC_default_G_freq.sd","ONC_noposition_G_freq.mean","ONC_noposition_G_freq.median","ONC_noposition_G_freq.max","ONC_noposition_G_freq.min","ONC_noposition_G_freq.sd","ONC_freq_G_freq.mean","ONC_freq_G_freq.median","ONC_freq_G_freq.max","ONC_freq_G_freq.min","ONC_freq_G_freq.sd","ONC_freq_noposition_G_freq.mean","ONC_freq_noposition_G_freq.median","ONC_freq_noposition_G_freq.max","ONC_freq_noposition_G_freq.min","ONC_freq_noposition_G_freq.sd","OC_default_G_freq.mean","OC_default_G_freq.median","OC_default_G_freq.max","OC_default_G_freq.min","OC_default_G_freq.sd","OC_noposition_G_freq.mean","OC_noposition_G_freq.median","OC_noposition_G_freq.max","OC_noposition_G_freq.min","OC_noposition_G_freq.sd","OC_freq_G_freq.mean","OC_freq_G_freq.median","OC_freq_G_freq.max","OC_freq_G_freq.min","OC_freq_G_freq.sd","OC_freq_noposition_G_freq.mean","OC_freq_noposition_G_freq.median","OC_freq_noposition_G_freq.max","OC_freq_noposition_G_freq.min","OC_freq_noposition_G_freq.sd","OR_default_G_freq.mean","OR_default_G_freq.median","OR_default_G_freq.max","OR_default_G_freq.min","OR_default_G_freq.sd","OR_noposition_G_freq.mean","OR_noposition_G_freq.median","OR_noposition_G_freq.max","OR_noposition_G_freq.min","OR_noposition_G_freq.sd","OR_freq_G_freq.mean","OR_freq_G_freq.median","OR_freq_G_freq.max","OR_freq_G_freq.min","OR_freq_G_freq.sd","OR_freq_noposition_G_freq.mean","OR_freq_noposition_G_freq.median","OR_freq_noposition_G_freq.max","OR_freq_noposition_G_freq.min","OR_freq_noposition_G_freq.sd","PG_default_P_freq.mean","PG_default_P_freq.median","PG_default_P_freq.max","PG_default_P_freq.min","PG_default_P_freq.sd","PG_noposition_P_freq.mean","PG_noposition_P_freq.median","PG_noposition_P_freq.max","PG_noposition_P_freq.min","PG_noposition_P_freq.sd","PG_freq_P_freq.mean","PG_freq_P_freq.median","PG_freq_P_freq.max","PG_freq_P_freq.min","PG_freq_P_freq.sd","PG_freq_noposition_P_freq.mean","PG_freq_noposition_P_freq.median","PG_freq_noposition_P_freq.max","PG_freq_noposition_P_freq.min","PG_freq_noposition_P_freq.sd","ONC_default_P_freq.mean","ONC_default_P_freq.median","ONC_default_P_freq.max","ONC_default_P_freq.min","ONC_default_P_freq.sd","ONC_noposition_P_freq.mean","ONC_noposition_P_freq.median","ONC_noposition_P_freq.max","ONC_noposition_P_freq.min","ONC_noposition_P_freq.sd","ONC_freq_P_freq.mean","ONC_freq_P_freq.median","ONC_freq_P_freq.max","ONC_freq_P_freq.min","ONC_freq_P_freq.sd","ONC_freq_noposition_P_freq.mean","ONC_freq_noposition_P_freq.median","ONC_freq_noposition_P_freq.max","ONC_freq_noposition_P_freq.min","ONC_freq_noposition_P_freq.sd","OC_default_P_freq.mean","OC_default_P_freq.median","OC_default_P_freq.max","OC_default_P_freq.min","OC_default_P_freq.sd","OC_noposition_P_freq.mean","OC_noposition_P_freq.median","OC_noposition_P_freq.max","OC_noposition_P_freq.min","OC_noposition_P_freq.sd","OC_freq_P_freq.mean","OC_freq_P_freq.median","OC_freq_P_freq.max","OC_freq_P_freq.min","OC_freq_P_freq.sd","OC_freq_noposition_P_freq.mean","OC_freq_noposition_P_freq.median","OC_freq_noposition_P_freq.max","OC_freq_noposition_P_freq.min","OC_freq_noposition_P_freq.sd","OR_default_P_freq.mean","OR_default_P_freq.median","OR_default_P_freq.max","OR_default_P_freq.min","OR_default_P_freq.sd","OR_noposition_P_freq.mean","OR_noposition_P_freq.median","OR_noposition_P_freq.max","OR_noposition_P_freq.min","OR_noposition_P_freq.sd","OR_freq_P_freq.mean","OR_freq_P_freq.median","OR_freq_P_freq.max","OR_freq_P_freq.min","OR_freq_P_freq.sd","OR_freq_noposition_P_freq.mean","OR_freq_noposition_P_freq.median","OR_freq_noposition_P_freq.max","OR_freq_noposition_P_freq.min","OR_freq_noposition_P_freq.sd"
"1","a","e",1,1,1,1,NA,0.2519,0.2519,0.2519,0.2519,NA,1,1,1,1,NA,0.3816,0.3816,0.3816,0.3816,NA,1,1,1,1,NA,0.2519,0.2519,0.2519,0.2519,NA,1,1,1,1,NA,0.3816,0.3816,0.3816,0.3816,NA,1,1,1,1,NA,0.7692,0.7692,0.7692,0.7692,NA,1,1,1,1,NA,0.9936,0.9936,0.9936,0.9936,NA,1,1,1,1,NA,0.5581,0.5581,0.5581,0.5581,NA,1,1,1,1,NA,0.421,0.421,0.421,0.421,NA,0.25,0.25,0.25,0.25,NA,0.1344,0.1344,0.1344,0.1344,NA,0.309,0.309,0.309,0.309,NA,0.1758,0.1758,0.1758,0.1758,NA,0.25,0.25,0.25,0.25,NA,0.1344,0.1344,0.1344,0.1344,NA,0.309,0.309,0.309,0.309,NA,0.1758,0.1758,0.1758,0.1758,NA,0.25,0.25,0.25,0.25,NA,0.2703,0.2703,0.2703,0.2703,NA,0.309,0.309,0.309,0.309,NA,0.3093,0.3093,0.3093,0.3093,NA,0.4444,0.4444,0.4444,0.4444,NA,0.25,0.25,0.25,0.25,NA,0.5009,0.5009,0.5009,0.5009,NA,0.4592,0.4592,0.4592,0.4592,NA,0.9542,0.9542,0.9542,0.9542,NA,1.5441,1.5441,1.5441,1.5441,NA,6.0672,6.0672,6.0672,6.0672,NA,6.0837,6.0837,6.0837,6.0837,NA,0.9542,0.9542,0.9542,0.9542,NA,1.5441,1.5441,1.5441,1.5441,NA,6.0672,6.0672,6.0672,6.0672,NA,6.0837,6.0837,6.0837,6.0837,NA,0.9542,0.9542,0.9542,0.9542,NA,1.0414,1.0414,1.0414,1.0414,NA,6.0672,6.0672,6.0672,6.0672,NA,6.0678,6.0678,6.0678,6.0678,NA,0.9542,0.9542,0.9542,0.9542,NA,1.3979,1.3979,1.3979,1.3979,NA,6.0672,6.0672,6.0672,6.0672,NA,6.0723,6.0723,6.0723,6.0723,NA,1.5185,1.5185,1.5185,1.5185,NA,2.4048,2.4048,2.4048,2.4048,NA,6.5772,6.5772,6.5772,6.5772,NA,6.8386,6.8386,6.8386,6.8386,NA,1.5185,1.5185,1.5185,1.5185,NA,2.4048,2.4048,2.4048,2.4048,NA,6.5772,6.5772,6.5772,6.5772,NA,6.8386,6.8386,6.8386,6.8386,NA,1.5185,1.5185,1.5185,1.5185,NA,1.5798,1.5798,1.5798,1.5798,NA,6.5772,6.5772,6.5772,6.5772,NA,6.5775,6.5775,6.5775,6.5775,NA,1.2788,1.2788,1.2788,1.2788,NA,1.9868,1.9868,1.9868,1.9868,NA,6.3675,6.3675,6.3675,6.3675,NA,6.4103,6.4103,6.4103,6.4103,NA,0.9542,0.9542,0.9542,0.9542,NA,2.1335,2.1335,2.1335,2.1335,NA,6.0672,6.0672,6.0672,6.0672,NA,6.5021,6.5021,6.5021,6.5021,NA,0.9542,0.9542,0.9542,0.9542,NA,2.1335,2.1335,2.1335,2.1335,NA,6.0672,6.0672,6.0672,6.0672,NA,6.5021,6.5021,6.5021,6.5021,NA,0.9542,0.9542,0.9542,0.9542,NA,1.1461,1.1461,1.1461,1.1461,NA,6.0672,6.0672,6.0672,6.0672,NA,6.0706,6.0706,6.0706,6.0706,NA,0.9542,0.9542,0.9542,0.9542,NA,1.6435,1.6435,1.6435,1.6435,NA,6.0672,6.0672,6.0672,6.0672,NA,6.4481,6.4481,6.4481,6.4481,NA
"2","a","8",0.5714,0.5714,0.5714,0.5714,NA,0.3077,0.3077,0.3077,0.3077,NA,0.9898,0.9898,0.9898,0.9898,NA,0.5378,0.5378,0.5378,0.5378,NA,0.5714,0.5714,0.5714,0.5714,NA,0.3077,0.3077,0.3077,0.3077,NA,0.9898,0.9898,0.9898,0.9898,NA,0.5378,0.5378,0.5378,0.5378,NA,0.5714,0.5714,0.5714,0.5714,NA,0.6667,0.6667,0.6667,0.6667,NA,0.9898,0.9898,0.9898,0.9898,NA,0.9898,0.9898,0.9898,0.9898,NA,1,1,1,1,NA,0.5581,0.5581,0.5581,0.5581,NA,1,1,1,1,NA,0.6599,0.6599,0.6599,0.6599,NA,0.125,0.125,0.125,0.125,NA,0.1107,0.1107,0.1107,0.1107,NA,0.2772,0.2772,0.2772,0.2772,NA,0.1664,0.1664,0.1664,0.1664,NA,0.125,0.125,0.125,0.125,NA,0.1107,0.1107,0.1107,0.1107,NA,0.2772,0.2772,0.2772,0.2772,NA,0.1664,0.1664,0.1664,0.1664,NA,0.125,0.125,0.125,0.125,NA,0.1622,0.1622,0.1622,0.1622,NA,0.2772,0.2772,0.2772,0.2772,NA,0.2772,0.2772,0.2772,0.2772,NA,0.1667,0.1667,0.1667,0.1667,NA,0.25,0.25,0.25,0.25,NA,0.4475,0.4475,0.4475,0.4475,NA,0.4374,0.4374,0.4374,0.4374,NA,0.699,0.699,0.699,0.699,NA,1.4624,1.4624,1.4624,1.4624,NA,6.02,6.02,6.02,6.02,NA,6.0598,6.0598,6.0598,6.0598,NA,0.699,0.699,0.699,0.699,NA,1.4624,1.4624,1.4624,1.4624,NA,6.02,6.02,6.02,6.02,NA,6.0598,6.0598,6.0598,6.0598,NA,0.699,0.699,0.699,0.699,NA,0.8451,0.8451,0.8451,0.8451,NA,6.02,6.02,6.02,6.02,NA,6.0203,6.0203,6.0203,6.0203,NA,0.6021,0.6021,0.6021,0.6021,NA,1.3979,1.3979,1.3979,1.3979,NA,6.0183,6.0183,6.0183,6.0183,NA,6.0512,6.0512,6.0512,6.0512,NA,1.5185,1.5185,1.5185,1.5185,NA,2.4048,2.4048,2.4048,2.4048,NA,6.5772,6.5772,6.5772,6.5772,NA,6.8386,6.8386,6.8386,6.8386,NA,1.5185,1.5185,1.5185,1.5185,NA,2.4048,2.4048,2.4048,2.4048,NA,6.5772,6.5772,6.5772,6.5772,NA,6.8386,6.8386,6.8386,6.8386,NA,1.5185,1.5185,1.5185,1.5185,NA,1.5798,1.5798,1.5798,1.5798,NA,6.5772,6.5772,6.5772,6.5772,NA,6.5775,6.5775,6.5775,6.5775,NA,1.2788,1.2788,1.2788,1.2788,NA,1.9868,1.9868,1.9868,1.9868,NA,6.3675,6.3675,6.3675,6.3675,NA,6.4103,6.4103,6.4103,6.4103,NA,0.9031,0.9031,0.9031,0.9031,NA,1.9638,1.9638,1.9638,1.9638,NA,6.0244,6.0244,6.0244,6.0244,NA,6.3292,6.3292,6.3292,6.3292,NA,0.9031,0.9031,0.9031,0.9031,NA,1.9638,1.9638,1.9638,1.9638,NA,6.0244,6.0244,6.0244,6.0244,NA,6.3292,6.3292,6.3292,6.3292,NA,0.9031,0.9031,0.9031,0.9031,NA,1,1,1,1,NA,6.0244,6.0244,6.0244,6.0244,NA,6.0248,6.0248,6.0248,6.0248,NA,0.6021,0.6021,0.6021,0.6021,NA,1.6435,1.6435,1.6435,1.6435,NA,6.0183,6.0183,6.0183,6.0183,NA,6.2317,6.2317,6.2317,6.2317,NA
"3","above","eb^v",0.73095,0.90995,1,0.1039,0.420219280059035,0.56675,0.6098,0.9796,0.0678,0.475845790846853,0.6508,0.7161,1,0.171,0.408794544973389,0.509075,0.46265,0.9989,0.1121,0.37191685786835,0.7274,0.90285,1,0.1039,0.418213079661552,0.564675,0.60745,0.976,0.0678,0.473484961922411,0.6506,0.7157,1,0.171,0.408795270683668,0.50855,0.46165,0.9988,0.1121,0.371812179287697,0.803033333333333,0.9091,1,0.5,0.266341140895156,0.5837,0.7692,0.9231,0.0588,0.461043718100572,0.814133333333333,0.992,1,0.4504,0.315027702485564,0.493033333333333,0.4753,0.9936,0.0102,0.491939776124409,0.8822,0.8966,1,0.75,0.125620539721815,0.7611,0.75,0.9752,0.5581,0.208771430037733,0.691033333333333,0.981,1,0.0921,0.518778472310998,0.503966666666667,0.421,0.9988,0.0921,0.459008522070488,0.636575,0.64815,1,0.25,0.42007252052473,0.607675,0.64815,1,0.1344,0.457814164445211,0.723525,0.79255,1,0.309,0.338560338049217,0.690225,0.79255,1,0.1758,0.39480182687014,0.636575,0.64815,1,0.25,0.42007252052473,0.607675,0.64815,1,0.1344,0.457814164445211,0.723525,0.79255,1,0.309,0.338560338049217,0.690225,0.79255,1,0.1758,0.39480182687014,0.75,1,1,0.25,0.433012701892219,0.534533333333333,0.3333,1,0.2703,0.404334840612744,0.769666666666667,1,1,0.309,0.398949036010031,0.7191,0.848,1,0.3093,0.362943563105891,0.731466666666667,0.75,1,0.4444,0.278263280605497,0.666666666666667,0.75,1,0.25,0.381881307912987,0.7461,0.7374,1,0.5009,0.249663713823215,0.7322,0.7374,1,0.4592,0.270437497400046,1.1125,1.0167,1.4624,0.9542,0.240594181143269,1.537775,1.51775,2.1614,0.9542,0.493848346323714,5.5637,5.6086,6.0672,4.9704,0.455121654066251,5.913275,5.9655,6.1905,5.5316,0.292076980434953,1.0953,0.9978,1.4314,0.9542,0.227806087129676,1.5049,1.48775,2.0899,0.9542,0.466345501389974,5.5618,5.60815,6.0672,4.9637,0.457955318053337,5.906075,5.9637,6.1653,5.5316,0.284529089022546,0.765533333333333,0.9542,1.0414,0.301,0.404653399013691,0.818766666666667,1.0414,1.1139,0.301,0.449861982538348,5.0496,5.6847,6.0672,3.3969,1.44400122229865,5.0643,5.7282,6.0678,3.3969,1.45395980343337,0.9959,0.9542,1.4314,0.6021,0.416219641535572,1.3585,1.3979,2.0755,0.6021,0.737489769420566,5.26936666666667,4.9637,6.0672,4.7772,0.697208063158576,5.6715,6.0723,6.165,4.7772,0.775872212416452,1.376825,1.4548,1.5185,1.0792,0.2007719830222,1.8762,1.8264,2.4048,1.4472,0.480579178353231,5.7494,5.725,6.5772,4.9704,0.657365773371264,6.1602,6.0189,6.8386,5.7644,0.488435836796059,1.359625,1.4393,1.5185,1.0414,0.215506726499816,1.843325,1.76855,2.4048,1.4314,0.483959580784732,5.7475,5.72455,6.5772,4.9637,0.660043932881239,6.153,6.0045,6.8386,5.7644,0.488833679963509,0.953633333333333,1.0414,1.5185,0.301,0.613476815644514,1.0986,1.1139,1.5798,0.6021,0.489029538985121,5.2196,5.6847,6.5772,3.3969,1.64037054655343,5.25806666666667,5.7282,6.5775,3.4685,1.60693474146691,1.1364,1.2788,1.4314,0.699,0.386407505103097,1.5871,1.9868,2.0755,0.699,0.770394788403971,5.41356666666667,4.9637,6.3675,4.9095,0.826574868559003,5.82826666666667,6.165,6.4103,4.9095,0.805072768967708,1.366325,1.3095,1.8921,0.9542,0.420025097464425,1.9711,2.1045,2.1703,1.5051,0.313107947306782,5.844,6.04935,6.2987,4.9786,0.58896625257027,6.321725,6.33645,6.5021,6.1119,0.199421436076132,1.35065,1.27815,1.8921,0.9542,0.424270122288462,1.93915,2.08795,2.1335,1.4472,0.32882599755291,5.842275,6.04915,6.2987,4.9721,0.592107661240758,6.31495,6.32385,6.5021,6.11,0.205870226113443,0.836833333333333,0.9542,1.0792,0.4771,0.317745658244662,1.1825,1.1461,1.2553,1.1461,0.0630466493955072,5.16623333333333,6.0311,6.0672,3.4004,1.52936304497439,5.83646666666667,6.0513,6.0706,5.3875,0.388936271557865,1.04343333333333,0.9542,1.4771,0.699,0.396650782595135,1.4763,1.6435,2.0864,0.699,0.708651232977125,5.61746666666667,5.8131,6.0672,4.9721,0.573162545298743,6.14223333333333,6.1655,6.4481,5.8131,0.318138732840459
"4","across","ekrcs",0.57952,0.3889,1,0.2105,0.388992142594166,0.4055,0.3421,0.9713,0.0612,0.341432606820145,0.61206,0.632,1,0.0444,0.411001019463456,0.44106,0.3816,0.9706,0.0179,0.341915359409313,0.660275,0.67145,1,0.2982,0.392704871160689,0.42975,0.297,1,0.125,0.390457325879965,0.608775,0.69195,1,0.0512,0.471724724636449,0.445225,0.37865,1,0.0236,0.40596584729096,0.780966666666667,1,1,0.3429,0.379376861884503,0.528333333333333,0.5,0.7692,0.3158,0.228024063057681,0.683733333333333,1,1,0.0512,0.547789935407117,0.643733333333333,0.8866,0.9936,0.051,0.516102560866862,0.833333333333333,1,1,0.5,0.288675134594813,0.686033333333333,0.5581,1,0.5,0.273450550069539,0.997933333333333,1,1,0.9938,0.00357957166897567,0.804933333333333,0.9938,1,0.421,0.33251047101307,0.63656,0.75,1,0.1828,0.397609315786238,0.5843,0.757,1,0.1344,0.41368011796556,0.72156,0.9865,1,0.309,0.375150093962403,0.63424,0.9139,1,0.1034,0.453372951332565,0.6082,0.625,1,0.1828,0.45324271643348,0.541125,0.51505,1,0.1344,0.464486579461668,0.655325,0.65615,1,0.309,0.397998688230669,0.564325,0.57695,1,0.1034,0.491401393126502,0.75,1,1,0.25,0.433012701892219,0.756766666666667,1,1,0.2703,0.42129249142767,0.769666666666667,1,1,0.309,0.398949036010031,0.769766666666667,1,1,0.3093,0.398775830929274,0.8148,1,1,0.4444,0.320775809561756,0.75,1,1,0.25,0.433012701892219,0.833633333333333,1,1,0.5009,0.288155519352542,0.819733333333333,1,1,0.4592,0.31223102557775,1.36176,1.2553,2.143,0.9542,0.460864462721959,1.72472,1.5441,2.5302,1.2041,0.518231287168191,5.50028,5.6367,6.0672,4.5793,0.57472196060356,5.80888,6.009,6.5757,4.599,0.736276596803131,0.9061,1.03405,1.2553,0.301,0.421734948358168,1.23945,1.31775,1.5441,0.7782,0.338456107444771,4.99115,5.108,6.0672,3.6814,1.07388452048315,5.104425,5.188,6.0837,3.958,0.996841907810194,0.7897,0.9542,1.1139,0.301,0.430693382814271,0.818766666666667,1.0414,1.1139,0.301,0.449861982538348,4.77596666666667,4.5793,6.0672,3.6814,1.20499740386996,4.77616666666667,4.5793,6.0678,3.6814,1.20531888035214,0.518733333333333,0.301,0.9542,0.301,0.377125195834664,0.8257,0.7782,1.3979,0.301,0.549990536282216,4.47666666666667,3.6814,6.0672,3.6814,1.37744227223261,4.57056666666667,3.958,6.0723,3.6814,1.30787199042312,1.64218,1.5185,2.143,1.1139,0.414435178284856,2.09434,2.248,2.5302,1.2553,0.504398788658339,5.70454,5.8429,6.5772,4.5793,0.765318811345965,6.16668,6.5757,6.8386,4.6086,0.924030663452247,1.226625,1.3162,1.9731,0.301,0.709907155314459,1.671575,1.75165,2.4048,0.7782,0.783430160150433,5.245,5.3607,6.5772,3.6814,1.35000576541979,5.5419,5.6855,6.8386,3.958,1.47770534275274,0.9778,1.1139,1.5185,0.301,0.620055618473053,0.998233333333333,1.1139,1.5798,0.301,0.647198920992096,4.94596666666667,4.5793,6.5772,3.6814,1.48231162153352,4.94606666666667,4.5793,6.5775,3.6814,1.48247669234067,0.626933333333333,0.301,1.2788,0.301,0.564533093213616,1.022,0.7782,1.9868,0.301,0.868941447969885,4.57676666666667,3.6814,6.3675,3.6814,1.55082055807025,4.68323333333333,3.958,6.4103,3.6814,1.50206402770765,1.67288,1.7634,2.143,0.9542,0.435448173724497,2.25224,2.3075,2.5428,1.8865,0.252274806510678,5.89372,5.9314,6.0672,5.5746,0.200715238584418,6.39732,6.347,6.5886,6.2022,0.150609750680359,1.143725,1.25525,1.7634,0.301,0.658361700865616,1.72025,1.98465,2.1335,0.7782,0.637002179483451,5.41785,5.9614,6.0672,3.6814,1.16109225157464,5.721925,6.2138,6.5021,3.958,1.18381524283423,0.937166666666667,0.9542,1.5563,0.301,0.627823321750103,1.07143333333333,1.1461,1.5911,0.4771,0.560740878956879,5.2063,5.8703,6.0672,3.6814,1.32426674427775,5.22526666666667,5.8715,6.0706,3.7337,1.29556495141438,0.577433333333333,0.4771,0.9542,0.301,0.337961008599118,0.966266666666667,0.7782,1.6435,0.4771,0.605515518656073,4.47756666666667,3.6841,6.0672,3.6814,1.37666351129582,4.69673333333333,3.958,6.4481,3.6841,1.52289829054121
