"","spelling","pronunciation","PG_default_PG.mean","PG_default_PG.median","PG_default_PG.max","PG_default_PG.min","PG_default_PG.sd","PG_noposition_PG.mean","PG_noposition_PG.median","PG_noposition_PG.max","PG_noposition_PG.min","PG_noposition_PG.sd","PG_freq_PG.mean","PG_freq_PG.median","PG_freq_PG.max","PG_freq_PG.min","PG_freq_PG.sd","PG_freq_noposition_PG.mean","PG_freq_noposition_PG.median","PG_freq_noposition_PG.max","PG_freq_noposition_PG.min","PG_freq_noposition_PG.sd","ONC_default_PG.mean","ONC_default_PG.median","ONC_default_PG.max","ONC_default_PG.min","ONC_default_PG.sd","ONC_noposition_PG.mean","ONC_noposition_PG.median","ONC_noposition_PG.max","ONC_noposition_PG.min","ONC_noposition_PG.sd","ONC_freq_PG.mean","ONC_freq_PG.median","ONC_freq_PG.max","ONC_freq_PG.min","ONC_freq_PG.sd","ONC_freq_noposition_PG.mean","ONC_freq_noposition_PG.median","ONC_freq_noposition_PG.max","ONC_freq_noposition_PG.min","ONC_freq_noposition_PG.sd","OC_default_PG.mean","OC_default_PG.median","OC_default_PG.max","OC_default_PG.min","OC_default_PG.sd","OC_noposition_PG.mean","OC_noposition_PG.median","OC_noposition_PG.max","OC_noposition_PG.min","OC_noposition_PG.sd","OC_freq_PG.mean","OC_freq_PG.median","OC_freq_PG.max","OC_freq_PG.min","OC_freq_PG.sd","OC_freq_noposition_PG.mean","OC_freq_noposition_PG.median","OC_freq_noposition_PG.max","OC_freq_noposition_PG.min","OC_freq_noposition_PG.sd","OR_default_PG.mean","OR_default_PG.median","OR_default_PG.max","OR_default_PG.min","OR_default_PG.sd","OR_noposition_PG.mean","OR_noposition_PG.median","OR_noposition_PG.max","OR_noposition_PG.min","OR_noposition_PG.sd","OR_freq_PG.mean","OR_freq_PG.median","OR_freq_PG.max","OR_freq_PG.min","OR_freq_PG.sd","OR_freq_noposition_PG.mean","OR_freq_noposition_PG.median","OR_freq_noposition_PG.max","OR_freq_noposition_PG.min","OR_freq_noposition_PG.sd","PG_default_GP.mean","PG_default_GP.median","PG_default_GP.max","PG_default_GP.min","PG_default_GP.sd","PG_noposition_GP.mean","PG_noposition_GP.median","PG_noposition_GP.max","PG_noposition_GP.min","PG_noposition_GP.sd","PG_freq_GP.mean","PG_freq_GP.median","PG_freq_GP.max","PG_freq_GP.min","PG_freq_GP.sd","PG_freq_noposition_GP.mean","PG_freq_noposition_GP.median","PG_freq_noposition_GP.max","PG_freq_noposition_GP.min","PG_freq_noposition_GP.sd","ONC_default_GP.mean","ONC_default_GP.median","ONC_default_GP.max","ONC_default_GP.min","ONC_default_GP.sd","ONC_noposition_GP.mean","ONC_noposition_GP.median","ONC_noposition_GP.max","ONC_noposition_GP.min","ONC_noposition_GP.sd","ONC_freq_GP.mean","ONC_freq_GP.median","ONC_freq_GP.max","ONC_freq_GP.min","ONC_freq_GP.sd","ONC_freq_noposition_GP.mean","ONC_freq_noposition_GP.median","ONC_freq_noposition_GP.max","ONC_freq_noposition_GP.min","ONC_freq_noposition_GP.sd","OC_default_GP.mean","OC_default_GP.median","OC_default_GP.max","OC_default_GP.min","OC_default_GP.sd","OC_noposition_GP.mean","OC_noposition_GP.median","OC_noposition_GP.max","OC_noposition_GP.min","OC_noposition_GP.sd","OC_freq_GP.mean","OC_freq_GP.median","OC_freq_GP.max","OC_freq_GP.min","OC_freq_GP.sd","OC_freq_noposition_GP.mean","OC_freq_noposition_GP.median","OC_freq_noposition_GP.max","OC_freq_noposition_GP.min","OC_freq_noposition_GP.sd","OR_default_GP.mean","OR_default_GP.median","OR_default_GP.max","OR_default_GP.min","OR_default_GP.sd","OR_noposition_GP.mean","OR_noposition_GP.median","OR_noposition_GP.max","OR_noposition_GP.min","OR_noposition_GP.sd","OR_freq_GP.mean","OR_freq_GP.median","OR_freq_GP.max","OR_freq_GP.min","OR_freq_GP.sd","OR_freq_noposition_GP.mean","OR_freq_noposition_GP.median","OR_freq_noposition_GP.max","OR_freq_noposition_GP.min","OR_freq_noposition_GP.sd","PG_default_PG_freq.mean","PG_default_PG_freq.median","PG_default_PG_freq.max","PG_default_PG_freq.min","PG_default_PG_freq.sd","PG_noposition_PG_freq.mean","PG_noposition_PG_freq.median","PG_noposition_PG_freq.max","PG_noposition_PG_freq.min","PG_noposition_PG_freq.sd","PG_freq_PG_freq.mean","PG_freq_PG_freq.median","PG_freq_PG_freq.max","PG_freq_PG_freq.min","PG_freq_PG_freq.sd","PG_freq_noposition_PG_freq.mean","PG_freq_noposition_PG_freq.median","PG_freq_noposition_PG_freq.max","PG_freq_noposition_PG_freq.min","PG_freq_noposition_PG_freq.sd","ONC_default_PG_freq.mean","ONC_default_PG_freq.median","ONC_default_PG_freq.max","ONC_default_PG_freq.min","ONC_default_PG_freq.sd","ONC_noposition_PG_freq.mean","ONC_noposition_PG_freq.median","ONC_noposition_PG_freq.max","ONC_noposition_PG_freq.min","ONC_noposition_PG_freq.sd","ONC_freq_PG_freq.mean","ONC_freq_PG_freq.median","ONC_freq_PG_freq.max","ONC_freq_PG_freq.min","ONC_freq_PG_freq.sd","ONC_freq_noposition_PG_freq.mean","ONC_freq_noposition_PG_freq.median","ONC_freq_noposition_PG_freq.max","ONC_freq_noposition_PG_freq.min","ONC_freq_noposition_PG_freq.sd","OC_default_PG_freq.mean","OC_default_PG_freq.median","OC_default_PG_freq.max","OC_default_PG_freq.min","OC_default_PG_freq.sd","OC_noposition_PG_freq.mean","OC_noposition_PG_freq.median","OC_noposition_PG_freq.max","OC_noposition_PG_freq.min","OC_noposition_PG_freq.sd","OC_freq_PG_freq.mean","OC_freq_PG_freq.median","OC_freq_PG_freq.max","OC_freq_PG_freq.min","OC_freq_PG_freq.sd","OC_freq_noposition_PG_freq.mean","OC_freq_noposition_PG_freq.median","OC_freq_noposition_PG_freq.max","OC_freq_noposition_PG_freq.min","OC_freq_noposition_PG_freq.sd","OR_default_PG_freq.mean","OR_default_PG_freq.median","OR_default_PG_freq.max","OR_default_PG_freq.min","OR_default_PG_freq.sd","OR_noposition_PG_freq.mean","OR_noposition_PG_freq.median","OR_noposition_PG_freq.max","OR_noposition_PG_freq.min","OR_noposition_PG_freq.sd","OR_freq_PG_freq.mean","OR_freq_PG_freq.median","OR_freq_PG_freq.max","OR_freq_PG_freq.min","OR_freq_PG_freq.sd","OR_freq_noposition_PG_freq.mean","OR_freq_noposition_PG_freq.median","OR_freq_noposition_PG_freq.max","OR_freq_noposition_PG_freq.min","OR_freq_noposition_PG_freq.sd","PG_default_G_freq.mean","PG_default_G_freq.median","PG_default_G_freq.max","PG_default_G_freq.min","PG_default_G_freq.sd","PG_noposition_G_freq.mean","PG_noposition_G_freq.median","PG_noposition_G_freq.max","PG_noposition_G_freq.min","PG_noposition_G_freq.sd","PG_freq_G_freq.mean","PG_freq_G_freq.median","PG_freq_G_freq.max","PG_freq_G_freq.min","PG_freq_G_freq.sd","PG_freq_noposition_G_freq.mean","PG_freq_noposition_G_freq.median","PG_freq_noposition_G_freq.max","PG_freq_noposition_G_freq.min","PG_freq_noposition_G_freq.sd","ONC_default_G_freq.mean","ONC_default_G_freq.median","ONC_default_G_freq.max","ONC_default_G_freq.min","ONC_default_G_freq.sd","ONC_noposition_G_freq.mean","ONC_noposition_G_freq.median","ONC_noposition_G_freq.max","ONC_noposition_G_freq.min","ONC_noposition_G_freq.sd","ONC_freq_G_freq.mean","ONC_freq_G_freq.median","ONC_freq_G_freq.max","ONC_freq_G_freq.min","ONC_freq_G_freq.sd","ONC_freq_noposition_G_freq.mean","ONC_freq_noposition_G_freq.median","ONC_freq_noposition_G_freq.max","ONC_freq_noposition_G_freq.min","ONC_freq_noposition_G_freq.sd","OC_default_G_freq.mean","OC_default_G_freq.median","OC_default_G_freq.max","OC_default_G_freq.min","OC_default_G_freq.sd","OC_noposition_G_freq.mean","OC_noposition_G_freq.median","OC_noposition_G_freq.max","OC_noposition_G_freq.min","OC_noposition_G_freq.sd","OC_freq_G_freq.mean","OC_freq_G_freq.median","OC_freq_G_freq.max","OC_freq_G_freq.min","OC_freq_G_freq.sd","OC_freq_noposition_G_freq.mean","OC_freq_noposition_G_freq.median","OC_freq_noposition_G_freq.max","OC_freq_noposition_G_freq.min","OC_freq_noposition_G_freq.sd","OR_default_G_freq.mean","OR_default_G_freq.median","OR_default_G_freq.max","OR_default_G_freq.min","OR_default_G_freq.sd","OR_noposition_G_freq.mean","OR_noposition_G_freq.median","OR_noposition_G_freq.max","OR_noposition_G_freq.min","OR_noposition_G_freq.sd","OR_freq_G_freq.mean","OR_freq_G_freq.median","OR_freq_G_freq.max","OR_freq_G_freq.min","OR_freq_G_freq.sd","OR_freq_noposition_G_freq.mean","OR_freq_noposition_G_freq.median","OR_freq_noposition_G_freq.max","OR_freq_noposition_G_freq.min","OR_freq_noposition_G_freq.sd","PG_default_P_freq.mean","PG_default_P_freq.median","PG_default_P_freq.max","PG_default_P_freq.min","PG_default_P_freq.sd","PG_noposition_P_freq.mean","PG_noposition_P_freq.median","PG_noposition_P_freq.max","PG_noposition_P_freq.min","PG_noposition_P_freq.sd","PG_freq_P_freq.mean","PG_freq_P_freq.median","PG_freq_P_freq.max","PG_freq_P_freq.min","PG_freq_P_freq.sd","PG_freq_noposition_P_freq.mean","PG_freq_noposition_P_freq.median","PG_freq_noposition_P_freq.max","PG_freq_noposition_P_freq.min","PG_freq_noposition_P_freq.sd","ONC_default_P_freq.mean","ONC_default_P_freq.median","ONC_default_P_freq.max","ONC_default_P_freq.min","ONC_default_P_freq.sd","ONC_noposition_P_freq.mean","ONC_noposition_P_freq.median","ONC_noposition_P_freq.max","ONC_noposition_P_freq.min","ONC_noposition_P_freq.sd","ONC_freq_P_freq.mean","ONC_freq_P_freq.median","ONC_freq_P_freq.max","ONC_freq_P_freq.min","ONC_freq_P_freq.sd","ONC_freq_noposition_P_freq.mean","ONC_freq_noposition_P_freq.median","ONC_freq_noposition_P_freq.max","ONC_freq_noposition_P_freq.min","ONC_freq_noposition_P_freq.sd","OC_default_P_freq.mean","OC_default_P_freq.median","OC_default_P_freq.max","OC_default_P_freq.min","OC_default_P_freq.sd","OC_noposition_P_freq.mean","OC_noposition_P_freq.median","OC_noposition_P_freq.max","OC_noposition_P_freq.min","OC_noposition_P_freq.sd","OC_freq_P_freq.mean","OC_freq_P_freq.median","OC_freq_P_freq.max","OC_freq_P_freq.min","OC_freq_P_freq.sd","OC_freq_noposition_P_freq.mean","OC_freq_noposition_P_freq.median","OC_freq_noposition_P_freq.max","OC_freq_noposition_P_freq.min","OC_freq_noposition_P_freq.sd","OR_default_P_freq.mean","OR_default_P_freq.median","OR_default_P_freq.max","OR_default_P_freq.min","OR_default_P_freq.sd","OR_noposition_P_freq.mean","OR_noposition_P_freq.median","OR_noposition_P_freq.max","OR_noposition_P_freq.min","OR_noposition_P_freq.sd","OR_freq_P_freq.mean","OR_freq_P_freq.median","OR_freq_P_freq.max","OR_freq_P_freq.min","OR_freq_P_freq.sd","OR_freq_noposition_P_freq.mean","OR_freq_noposition_P_freq.median","OR_freq_noposition_P_freq.max","OR_freq_noposition_P_freq.min","OR_freq_noposition_P_freq.sd"
"1","a","e",1,1,1,1,NA,0.2105,0.2105,0.2105,0.2105,NA,1,1,1,1,NA,0.394,0.394,0.394,0.394,NA,1,1,1,1,NA,0.2105,0.2105,0.2105,0.2105,NA,1,1,1,1,NA,0.394,0.394,0.394,0.394,NA,1,1,1,1,NA,0.3333,0.3333,0.3333,0.3333,NA,1,1,1,1,NA,0.9936,0.9936,0.9936,0.9936,NA,1,1,1,1,NA,0.6,0.6,0.6,0.6,NA,1,1,1,1,NA,0.4106,0.4106,0.4106,0.4106,NA,0.0909,0.0909,0.0909,0.0909,NA,0.0952,0.0952,0.0952,0.0952,NA,0.3137,0.3137,0.3137,0.3137,NA,0.1993,0.1993,0.1993,0.1993,NA,0.0909,0.0909,0.0909,0.0909,NA,0.0952,0.0952,0.0952,0.0952,NA,0.3137,0.3137,0.3137,0.3137,NA,0.1993,0.1993,0.1993,0.1993,NA,0.0909,0.0909,0.0909,0.0909,NA,0.0909,0.0909,0.0909,0.0909,NA,0.3137,0.3137,0.3137,0.3137,NA,0.3137,0.3137,0.3137,0.3137,NA,0.25,0.25,0.25,0.25,NA,0.1935,0.1935,0.1935,0.1935,NA,0.4992,0.4992,0.4992,0.4992,NA,0.4727,0.4727,0.4727,0.4727,NA,0.301,0.301,0.301,0.301,NA,0.9542,0.9542,0.9542,0.9542,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0236,6.0236,6.0236,6.0236,NA,0.301,0.301,0.301,0.301,NA,0.9542,0.9542,0.9542,0.9542,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0236,6.0236,6.0236,6.0236,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.8451,0.8451,0.8451,0.8451,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0213,6.0213,6.0213,6.0213,NA,1.0792,1.0792,1.0792,1.0792,NA,1.9294,1.9294,1.9294,1.9294,NA,6.521,6.521,6.521,6.521,NA,6.7242,6.7242,6.7242,6.7242,NA,1.0792,1.0792,1.0792,1.0792,NA,1.9294,1.9294,1.9294,1.9294,NA,6.521,6.521,6.521,6.521,NA,6.7242,6.7242,6.7242,6.7242,NA,1.0792,1.0792,1.0792,1.0792,NA,1.0792,1.0792,1.0792,1.0792,NA,6.521,6.521,6.521,6.521,NA,6.521,6.521,6.521,6.521,NA,0.699,0.699,0.699,0.699,NA,1.5051,1.5051,1.5051,1.5051,NA,6.3193,6.3193,6.3193,6.3193,NA,6.3466,6.3466,6.3466,6.3466,NA,0.301,0.301,0.301,0.301,NA,1.5911,1.5911,1.5911,1.5911,NA,6.0175,6.0175,6.0175,6.0175,NA,6.4281,6.4281,6.4281,6.4281,NA,0.301,0.301,0.301,0.301,NA,1.5911,1.5911,1.5911,1.5911,NA,6.0175,6.0175,6.0175,6.0175,NA,6.4281,6.4281,6.4281,6.4281,NA,0.301,0.301,0.301,0.301,NA,0.6021,0.6021,0.6021,0.6021,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0203,6.0203,6.0203,6.0203,NA,0.301,0.301,0.301,0.301,NA,1.0414,1.0414,1.0414,1.0414,NA,6.0175,6.0175,6.0175,6.0175,NA,6.4078,6.4078,6.4078,6.4078,NA
"2","a","8",0.3333,0.3333,0.3333,0.3333,NA,0.2609,0.2609,0.2609,0.2609,NA,0.9936,0.9936,0.9936,0.9936,NA,0.8136,0.8136,0.8136,0.8136,NA,0.3333,0.3333,0.3333,0.3333,NA,0.2609,0.2609,0.2609,0.2609,NA,0.9936,0.9936,0.9936,0.9936,NA,0.8136,0.8136,0.8136,0.8136,NA,0.3333,0.3333,0.3333,0.3333,NA,0.3333,0.3333,0.3333,0.3333,NA,0.9936,0.9936,0.9936,0.9936,NA,0.9936,0.9936,0.9936,0.9936,NA,1,1,1,1,NA,0.5,0.5,0.5,0.5,NA,1,1,1,1,NA,0.8686,0.8686,0.8686,0.8686,NA,0.0909,0.0909,0.0909,0.0909,NA,0.0714,0.0714,0.0714,0.0714,NA,0.3137,0.3137,0.3137,0.3137,NA,0.2028,0.2028,0.2028,0.2028,NA,0.0909,0.0909,0.0909,0.0909,NA,0.0714,0.0714,0.0714,0.0714,NA,0.3137,0.3137,0.3137,0.3137,NA,0.2028,0.2028,0.2028,0.2028,NA,0.0909,0.0909,0.0909,0.0909,NA,0.0909,0.0909,0.0909,0.0909,NA,0.3137,0.3137,0.3137,0.3137,NA,0.3137,0.3137,0.3137,0.3137,NA,0.25,0.25,0.25,0.25,NA,0.1935,0.1935,0.1935,0.1935,NA,0.4992,0.4992,0.4992,0.4992,NA,0.4838,0.4838,0.4838,0.4838,NA,0.301,0.301,0.301,0.301,NA,0.8451,0.8451,0.8451,0.8451,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0313,6.0313,6.0313,6.0313,NA,0.301,0.301,0.301,0.301,NA,0.8451,0.8451,0.8451,0.8451,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0313,6.0313,6.0313,6.0313,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.8451,0.8451,0.8451,0.8451,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0313,6.0313,6.0313,6.0313,NA,1.0792,1.0792,1.0792,1.0792,NA,1.9294,1.9294,1.9294,1.9294,NA,6.521,6.521,6.521,6.521,NA,6.7242,6.7242,6.7242,6.7242,NA,1.0792,1.0792,1.0792,1.0792,NA,1.9294,1.9294,1.9294,1.9294,NA,6.521,6.521,6.521,6.521,NA,6.7242,6.7242,6.7242,6.7242,NA,1.0792,1.0792,1.0792,1.0792,NA,1.0792,1.0792,1.0792,1.0792,NA,6.521,6.521,6.521,6.521,NA,6.521,6.521,6.521,6.521,NA,0.699,0.699,0.699,0.699,NA,1.5051,1.5051,1.5051,1.5051,NA,6.3193,6.3193,6.3193,6.3193,NA,6.3466,6.3466,6.3466,6.3466,NA,0.6021,0.6021,0.6021,0.6021,NA,1.3802,1.3802,1.3802,1.3802,NA,6.0203,6.0203,6.0203,6.0203,NA,6.1209,6.1209,6.1209,6.1209,NA,0.6021,0.6021,0.6021,0.6021,NA,1.3802,1.3802,1.3802,1.3802,NA,6.0203,6.0203,6.0203,6.0203,NA,6.1209,6.1209,6.1209,6.1209,NA,0.6021,0.6021,0.6021,0.6021,NA,0.6021,0.6021,0.6021,0.6021,NA,6.0203,6.0203,6.0203,6.0203,NA,6.0203,6.0203,6.0203,6.0203,NA,0.301,0.301,0.301,0.301,NA,1.1139,1.1139,1.1139,1.1139,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0925,6.0925,6.0925,6.0925,NA
"3","airplane","Erpl8n",0.797016666666667,0.83335,1,0.5,0.228819862919867,0.670766666666667,0.83745,0.9691,0.1143,0.367866245620153,0.745816666666667,0.9822,1,0.215,0.381092536881355,0.599466666666667,0.73865,0.9944,0.0574,0.43166963139265,0.83334,1,1,0.5,0.235696368236763,0.6634,0.9492,1,0.1143,0.420454058132396,0.85198,1,1,0.2955,0.311463484216047,0.62196,0.944,1,0.0574,0.489668084522567,0.875,1,1,0.5,0.25,0.75,0.75,1,0.5,0.288675134594813,0.823875,1,1,0.2955,0.35225,0.58135,0.64775,1,0.0299,0.495426741977728,0.833333333333333,1,1,0.5,0.288675134594813,0.644433333333333,0.6,1,0.3333,0.3355636501967,0.727533333333333,1,1,0.1826,0.4719261100356,0.634233333333333,0.7299,1,0.1728,0.421816362097695,0.933333333333333,1,1,0.6,0.163299316185545,0.8469,0.9368,1,0.5714,0.195572094123881,0.988933333333333,1,1,0.9336,0.0271076864868005,0.980016666666667,0.9922,1,0.935,0.026895532466688,0.92,1,1,0.6,0.178885438199983,0.81656,0.875,1,0.5714,0.202037590561757,0.98672,1,1,0.9336,0.0296949827411972,0.97854,0.997,1,0.935,0.0294780935611515,1,1,1,1,0,0.956525,1,1,0.8261,0.08695,1,1,1,1,0,0.998875,1,1,0.9955,0.00224999999999997,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1.02228333333333,1.0167,1.5563,0.301,0.444022546349469,1.45841666666667,1.6421,1.9777,0.699,0.532240988337677,4.51986666666667,4.64555,6.2247,2.7466,1.19652692015962,5.56573333333333,5.54365,6.5226,4.8289,0.661789358230145,0.81408,0.8451,1.5441,0.301,0.531667712956128,1.1432,0.9031,1.7559,0.6021,0.569770445003951,4.2018,4.421,6.2247,2.7466,1.4850936014272,5.39946,4.8801,6.4098,4.8289,0.751447658190509,0.806325,0.6901,1.5441,0.301,0.613590370279717,0.951475,0.94605,1.6128,0.301,0.751156075104679,4.034725,3.5838,6.2247,2.7466,1.65969182957761,4.423775,4.3615,6.2255,2.7466,1.93930308165073,0.301,0.301,0.301,0.301,0,0.501733333333333,0.6021,0.6021,0.301,0.173840166052996,2.7466,2.7466,2.7466,2.7466,0,3.88593333333333,4.0374,4.8738,2.7466,1.07165832863527,1.055,1.0603,1.5563,0.301,0.435506450009641,1.53145,1.6421,1.9777,0.9031,0.448221466464961,4.52483333333333,4.66045,6.2247,2.7466,1.19833194844612,5.57463333333333,5.54365,6.5294,4.8463,0.653893378668623,0.85334,1.0414,1.5441,0.301,0.541684325045501,1.23064,1.0792,1.8129,0.6021,0.533901637008167,4.20776,4.421,6.2247,2.7466,1.4885020265354,5.40904,4.9093,6.4111,4.8463,0.743611678229975,0.806325,0.6901,1.5441,0.301,0.613590370279717,0.971725,0.9569,1.6721,0.301,0.774864794120024,4.034725,3.5838,6.2247,2.7466,1.65969182957761,4.424275,4.3615,6.2275,2.7466,1.93992261250288,0.301,0.301,0.301,0.301,0,0.501733333333333,0.6021,0.6021,0.301,0.173840166052996,2.7466,2.7466,2.7466,2.7466,0,3.88593333333333,4.0374,4.8738,2.7466,1.07165832863527,1.10943333333333,1.11265,1.5563,0.4771,0.373358389040164,1.71115,1.71805,1.9912,1.3802,0.231027052528486,4.72186666666667,4.6534,6.2247,3.2755,0.972436259436405,5.98233333333333,5.9639,6.525,5.5547,0.340451416015071,0.88028,1,1.5441,0.301,0.49816625437699,1.419,1.5563,1.7782,0.6021,0.486243668339239,4.31072,4.421,6.2247,2.7466,1.3715274284534,5.8406,6.0297,6.413,4.8738,0.587855403139241,0.85035,0.77815,1.5441,0.301,0.570018236550376,1.039525,1.0341,1.6128,0.4771,0.649492870758923,4.16695,3.84825,6.2247,2.7466,1.53958367640952,4.93695,5.1234,6.2255,3.2755,1.40777867697069,0.3597,0.301,0.4771,0.301,0.101671382404293,0.6608,0.6021,0.7782,0.6021,0.101671382404293,2.9926,2.7466,3.4846,2.7466,0.426084498661944,4.18543333333333,4.1741,4.8738,3.5084,0.682770549550384
"4","all","cl",0.29165,0.29165,0.3333,0.25,0.0589019948728394,0.1849,0.1849,0.2031,0.1667,0.0257386868351903,0.75675,0.75675,0.8083,0.7052,0.072902709140333,0.4219,0.4219,0.4673,0.3765,0.0642052957317385,0.30145,0.30145,0.3529,0.25,0.0727612877840957,0.25,0.25,0.3333,0.1667,0.117803989745679,0.78355,0.78355,0.8083,0.7588,0.0350017856687341,0.4944,0.4944,0.6123,0.3765,0.166735779003788,0.30145,0.30145,0.3529,0.25,0.0727612877840957,0.30145,0.30145,0.3529,0.25,0.0727612877840957,0.78355,0.78355,0.8083,0.7588,0.0350017856687341,0.78355,0.78355,0.8083,0.7588,0.0350017856687341,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.54545,0.54545,1,0.0909,0.64283077477669,0.5238,0.5238,1,0.0476,0.673448498402068,0.53965,0.53965,1,0.0793,0.651033213438454,0.5306,0.5306,1,0.0612,0.663831846177931,0.54545,0.54545,1,0.0909,0.64283077477669,0.5238,0.5238,1,0.0476,0.673448498402068,0.53965,0.53965,1,0.0793,0.651033213438454,0.5306,0.5306,1,0.0612,0.663831846177931,0.54545,0.54545,1,0.0909,0.64283077477669,0.54545,0.54545,1,0.0909,0.64283077477669,0.53965,0.53965,1,0.0793,0.651033213438454,0.53965,0.53965,1,0.0793,0.651033213438454,0.5,0.5,0.5,0.5,NA,0.5,0.5,0.5,0.5,NA,0.9583,0.9583,0.9583,0.9583,NA,0.9583,0.9583,0.9583,0.9583,NA,0.57305,0.57305,0.8451,0.301,0.384736799643601,0.92255,0.92255,1.1461,0.699,0.316147441868505,5.4365,5.4365,5.4526,5.4204,0.0227688383542071,5.50575,5.50575,5.5109,5.5006,0.00728319984622142,0.57305,0.57305,0.8451,0.301,0.384736799643601,0.92255,0.92255,1.1461,0.699,0.316147441868505,5.4365,5.4365,5.4526,5.4204,0.0227688383542071,5.50575,5.50575,5.5109,5.5006,0.00728319984622142,0.57305,0.57305,0.8451,0.301,0.384736799643601,0.57305,0.57305,0.8451,0.301,0.384736799643601,5.4365,5.4365,5.4526,5.4204,0.0227688383542071,5.4365,5.4365,5.4526,5.4204,0.0227688383542071,0.4771,0.4771,0.4771,0.4771,NA,0.4771,0.4771,0.4771,0.4771,NA,5.4308,5.4308,5.4308,5.4308,NA,5.4308,5.4308,5.4308,5.4308,NA,0.96215,0.96215,1.0792,0.8451,0.165533697475771,1.53775,1.53775,1.9294,1.1461,0.553876741703423,5.9868,5.9868,6.521,5.4526,0.755472885019707,6.1124,6.1124,6.7242,5.5006,0.865215857459859,0.96215,0.96215,1.0792,0.8451,0.165533697475771,1.53775,1.53775,1.9294,1.1461,0.553876741703423,5.9868,5.9868,6.521,5.4526,0.755472885019707,6.1124,6.1124,6.7242,5.5006,0.865215857459859,0.96215,0.96215,1.0792,0.8451,0.165533697475771,0.96215,0.96215,1.0792,0.8451,0.165533697475771,5.9868,5.9868,6.521,5.4526,0.755472885019707,5.9868,5.9868,6.521,5.4526,0.755472885019707,0.699,0.699,0.699,0.699,NA,0.699,0.699,0.699,0.699,NA,5.4493,5.4493,5.4493,5.4493,NA,5.4493,5.4493,5.4493,5.4493,NA,0.9889,0.9889,1.2788,0.699,0.40998051173196,1.6054,1.6054,1.8129,1.3979,0.293449314192417,5.55855,5.55855,5.6043,5.5128,0.064700270478569,5.88305,5.88305,5.9351,5.831,0.0736098159215195,0.97715,0.97715,1.2553,0.699,0.393363502374076,1.5,1.5,1.6021,1.3979,0.144391204718293,5.54265,5.54265,5.5725,5.5128,0.0422142748368365,5.8244,5.8244,5.9351,5.7137,0.156553441354702,0.97715,0.97715,1.2553,0.699,0.393363502374076,0.97715,0.97715,1.2553,0.699,0.393363502374076,5.54265,5.54265,5.5725,5.5128,0.0422142748368365,5.54265,5.54265,5.5725,5.5128,0.0422142748368365,0.4771,0.4771,0.4771,0.4771,NA,0.4771,0.4771,0.4771,0.4771,NA,5.4308,5.4308,5.4308,5.4308,NA,5.4308,5.4308,5.4308,5.4308,NA
