"","phoneme","grapheme","wi","si","sm","sf","wf"
"248","i","ee",1,0,92,42,26
"249","i","ee_e",0,0,13,0,0
"250","i","ei",1,0,4,4,0
"251","i","ei_e",0,0,3,0,0
"252","i","eo",0,0,0,1,0
"253","i","ey",0,0,1,5,19
"254","i","i",0,1,3,105,15
"255","i","i_e",0,3,17,0,0
"256","i","ie",0,1,26,4,17
"257","i","ie_e",0,0,7,0,0
"258","i","is",0,0,0,0,0
"259","i","oe",0,0,0,0,0
"260","i","y",0,4,0,21,465
"261","j","i",0,4,19,0,0
"262","j","ill",0,0,0,0,0
"263","j","j",0,0,0,0,0
"264","j","ll",0,1,0,0,0
"265","j","y",35,8,3,0,0
"266","jɚ","u",0,0,1,0,0
"267","jɚ","u_e",0,0,4,0,0
"268","jə","u",0,0,0,13,0
"269","jə","ua",0,1,0,0,0
"270","ju","eau",0,0,0,2,0
"271","ju","eu",1,0,1,0,0
"272","ju","eue",0,0,0,0,1
"273","ju","ew",0,0,0,0,5
"274","ju","ewe",1,0,0,0,0
"275","ju","hu",1,0,0,0,0
"276","ju","ou",0,0,0,0,0
"277","ju","u",13,1,1,47,1
"278","ju","u_e",4,1,20,0,0
"279","ju","ua",0,1,0,0,0
"280","ju","ue",0,0,1,0,8
"281","ju","ugh",0,0,0,0,0
"282","ju","ui",0,0,0,1,0
"283","ju","ut",0,0,0,0,1
"284","ju","uu",0,0,1,0,0
"285","jʊ","eu",0,0,0,0,0
"286","jʊ","u",3,0,0,7,0
"287","jʊ","u_e",0,0,3,0,0
"288","k","c",510,209,144,91,51
"289","k","cc",0,19,0,0,0
"290","k","cch",0,1,0,0,0
"291","k","ch",11,11,15,2,6
"292","k","ck",0,74,5,14,89
"293","k","cq",0,2,0,0,0
"294","k","k",43,92,35,21,202
"295","k","kh",1,0,0,0,0
"296","k","kk",0,0,0,0,0
"297","k","lk",0,2,1,0,11
"298","k","q",29,13,19,0,0
"299","k","qu",1,5,1,0,5
"300","k","x",0,0,0,8,0
"301","ks","x",0,0,6,55,26
"302","kʃ","x",0,0,0,1,0
"303","kʃ","xi",0,0,0,1,0
"304","l","l",262,344,611,113,585
"305","l","ll",0,109,3,17,89
"306","l","sl",0,1,0,0,2
"307","m","gm",0,0,0,0,0
"308","m","lm",0,1,0,0,3
"309","m","m",353,280,84,155,213
"310","m","mb",0,1,0,0,13
"311","m","mm",0,45,0,0,0
"312","m","mn",0,0,0,0,4
"313","m","thm",0,0,0,0,0
"314","n","dn",0,0,0,0,0
"315","n","gn",3,2,0,1,8
"316","n","kn",21,2,0,0,0
"317","n","ln",0,0,0,0,0
"318","n","mn",0,0,0,0,0
"319","n","n",131,413,510,480,651
"320","n","nn",0,41,2,0,1
"321","n","pn",1,0,0,0,0
"322","ŋ","n",0,0,63,62,0
"323","ŋ","nd",0,0,0,1,0
"324","ŋ","ng",0,0,15,15,236
"325","ŋ","ngu",0,0,0,0,1
"326","nj","gn",0,1,0,0,0
"327","nj","n",0,0,0,0,0
"328","oʊ","aoh",0,0,0,0,1
"329","oʊ","au",0,0,0,1,0
"330","oʊ","au_e",0,0,1,0,0
"331","oʊ","aux",0,0,0,0,0
"332","oʊ","eau",0,0,0,0,2
"333","oʊ","eaux",0,0,0,0,0
"334","oʊ","eou",0,0,0,0,0
"335","oʊ","ew",0,0,1,1,0
"336","oʊ","o",15,4,54,141,62
"337","oʊ","o_e",0,2,124,0,0
"338","oʊ","oa",4,0,43,9,1
"339","oʊ","oa_e",0,0,0,0,0
"340","oʊ","oe",0,0,2,1,6
"341","oʊ","oh",0,0,0,0,0
"342","oʊ","oo",0,0,0,0,0
"343","oʊ","os",0,0,0,0,0
"344","oʊ","ot",0,0,0,0,1
"345","oʊ","ou",0,0,5,0,0
"346","oʊ","ou_e",0,0,1,0,0
"347","oʊ","ough",0,1,0,1,4
"348","oʊ","ow",2,0,10,16,42
"349","oʊ","owe",1,0,0,0,0
"350","aʊ","ao",0,0,0,0,0
"351","aʊ","au",0,0,1,1,0
"352","aʊ","ho",1,0,0,0,0
"353","aʊ","hou",1,0,0,0,0
"354","aʊ","o",3,0,0,3,0
"355","aʊ","ou",16,1,70,5,0
"356","aʊ","ou_e",1,0,24,0,0
"357","aʊ","ough",0,0,1,0,1
"358","aʊ","ow",1,0,20,22,15
"359","aʊ","ow_e",0,0,1,0,0
"360","aʊ","owe",0,0,0,0,0
"361","p","bp",0,0,0,0,0
"362","p","gh",0,0,0,0,1
"363","p","p",510,260,169,50,212
"364","p","pp",0,70,2,1,0
"365","ɹ","lo",0,0,0,1,0
"366","ɹ","o",0,0,0,0,0
"367","ɹ","or",0,0,1,0,0
"368","ɹ","r",332,236,1265,560,800
"369","ɹ","ra",0,0,0,1,0
"370","ɹ","rh",4,0,0,0,0
"371","ɹ","ro",0,0,1,0,0
"372","ɹ","rps",0,0,0,0,0
"373","ɹ","rr",0,77,0,8,2
"374","ɹ","rrh",0,0,0,0,1
"375","ɹ","rt",0,0,0,0,0
"376","ɹ","wr",24,3,1,0,0
"377","s","c",38,121,3,11,137
"378","s","es",0,0,0,0,4
"379","s","ps",3,0,0,0,0
"380","s","s",884,373,143,36,206
"381","s","sc",6,5,0,0,0
"382","s","ss",0,68,2,4,131
"383","s","st",0,14,0,1,0
"384","s","sw",1,1,0,0,0
"385","s","ts",0,0,0,0,0
"386","s","tz",0,0,0,0,1
"387","s","z",0,2,0,0,3
"388","ʃ","c",0,5,0,2,0
"389","ʃ","ch",7,4,0,0,2
"390","ʃ","chs",0,0,0,0,0
"391","ʃ","ci",0,18,0,0,0
"392","ʃ","s",2,3,0,0,0
"393","ʃ","sc",0,0,0,0,0
"394","ʃ","sch",0,0,0,0,0
"395","ʃ","sci",0,1,0,0,0
"396","ʃ","sh",98,48,4,10,82
"397","ʃ","shh",0,0,0,0,0
"398","ʃ","shi",0,2,0,0,0
"399","ʃ","si",0,3,0,0,0
"400","ʃ","ss",0,5,0,0,0
"401","ʃ","ssi",0,12,0,0,0
"402","ʃ","t",0,6,0,0,0
"403","ʃ","ti",0,129,0,0,0
"404","ʃ","xi",0,0,0,0,0
"405","t","bt",0,1,0,0,2
"406","t","ct",0,0,0,0,0
"407","t","d",0,0,0,0,0
"408","t","dt",0,0,0,0,0
"409","t","ed",0,0,0,0,22
"410","t","pt",0,0,2,0,1
"411","t","t",351,572,349,92,952
"412","t","th",0,0,0,0,0
"413","t","tt",0,106,0,1,12
"414","t","z",0,0,0,1,0
"415","θ","th",61,28,0,19,56
"416","θ","tth",0,0,0,0,0
"417","ts","z",0,0,0,0,0
"418","u","eu",0,0,0,3,0
"419","u","eu_e",0,0,1,0,0
"420","u","ew",0,0,5,5,19
"421","u","ewe",0,0,2,0,0
"422","u","ieu",0,0,0,1,0
"423","u","ioux",0,0,0,0,0
"424","u","o",0,0,3,7,6
"425","u","o_e",0,0,8,0,0
"426","u","oe",0,0,0,3,3
"427","u","oo",1,0,102,30,14
"428","u","oo_e",1,0,10,0,0
"429","u","ooh",0,0,0,0,0
"430","u","ou",0,0,5,9,1
"431","u","ou_e",0,0,1,0,0
"432","u","ough",0,0,0,0,1
"433","u","oup",0,0,0,0,0
"434","u","ous",0,0,0,0,0
"435","u","u",0,0,4,57,3
"436","u","u_e",0,0,35,0,0
"437","u","ua",0,0,1,0,0
"438","u","ue",0,0,3,2,12
"439","u","ui",0,0,7,3,0
"440","u","ui_e",0,0,3,0,0
"441","u","wo",0,0,0,0,1
"442","ʊ","eu",0,0,0,0,0
"443","ʊ","o",0,0,3,1,0
"444","ʊ","oo",0,0,51,11,0
"445","ʊ","ou",0,0,5,2,0
"446","ʊ","ow",0,0,0,0,1
"447","ʊ","u",0,0,28,16,0
"448","ʊ","u_e",0,0,6,0,0
"449","ʊ","uo",0,0,0,0,0
"450","v","f",0,0,0,0,1
"451","v","lv",0,0,0,0,3
"452","v","ph",0,0,0,0,0
"453","v","v",93,224,16,22,112
"454","v","vv",0,0,0,0,0
"455","w","ju",0,1,0,0,0
"456","w","o",3,4,1,0,0
"457","w","ou",0,0,0,0,0
"458","w","u",0,4,74,0,0
"459","w","w",204,49,68,0,0
"460","w","wh",35,6,1,0,0
"461","z","cs",0,0,0,0,0
"462","z","cz",0,0,0,0,0
"463","z","ds",0,0,0,0,0
"464","z","es",0,0,0,2,20
"465","z","s",0,97,5,15,197
"466","z","si",0,0,0,2,0
"467","z","ss",0,4,0,0,0
"468","z","ts",0,0,0,0,0
"469","z","tz",0,0,0,0,0
"470","z","x",0,1,0,0,0
"471","z","z",14,27,0,0,39
"472","z","zz",0,10,0,1,4
"473","ʒ","g",0,0,0,0,3
"474","ʒ","j",0,0,0,0,0
"475","ʒ","s",0,11,0,2,0
"476","ʒ","si",0,7,0,0,0
"477","ʒ","ti",0,0,0,0,0
"478","ʒ","z",0,1,0,0,0
