PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
dʒ-di,0,0,0,0,0,0,0,0,0,0,0
dʒ-dj,0,0,0,0,0,0,0,0,0,0,0
dʒ-g,0,0,0,0,2,0.2,0,0,0,0,1
dʒ-gg,0,0,0,0,0,0,0,0,0,0,0
dʒ-gi,0,0,0,0,0,0,0,0,0,0,0
dʒ-j,2,0,0,0,0,0.2,1,0,0,0,0
eɪ-a,1,0,0,5,0,0.20952380952380953,0.3333333333333333,0,0,0.7142857142857143,0
eɪ-a_e,1,0,6,0,0,0.2,0.3333333333333333,0,0.6666666666666666,0,0
eɪ-ae,0,0,0,0,0,0,0,0,0,0,0
eɪ-ai,0,0,2,1,0,0.073015873015873,0,0,0.2222222222222222,0.14285714285714285,0
eɪ-ai_e,0,0,0,0,0,0,0,0,0,0,0
eɪ-aigh,0,0,0,0,0,0,0,0,0,0,0
eɪ-au_e,0,0,0,0,0,0,0,0,0,0,0
eɪ-ay,0,0,0,1,4,0.22857142857142856,0,0,0,0.14285714285714285,1
eɪ-ay_e,0,0,0,0,0,0,0,0,0,0,0
eɪ-aye,0,0,0,0,0,0,0,0,0,0,0
eɪ-e,0,0,0,0,0,0,0,0,0,0,0
eɪ-e_e,0,0,0,0,0,0,0,0,0,0,0
eɪ-ea,0,0,0,0,0,0,0,0,0,0,0
eɪ-ee,0,0,0,0,0,0,0,0,0,0,0
eɪ-ei,0,0,1,0,0,0.02222222222222222,0,0,0.1111111111111111,0,0
eɪ-ei_e,0,0,0,0,0,0,0,0,0,0,0
eɪ-eigh,1,0,0,0,0,0.06666666666666667,0.3333333333333333,0,0,0,0
eɪ-et,0,0,0,0,0,0,0,0,0,0,0
eɪ-ey,0,0,0,0,0,0,0,0,0,0,0
eɪ-ez,0,0,0,0,0,0,0,0,0,0,0
f-f,22,2,0,0,2,0.4333333333333333,1,0.6666666666666666,0,0,0.5
f-ff,0,0,0,0,1,0.05,0,0,0,0,0.25
f-ft,0,0,0,0,0,0,0,0,0,0,0
f-gh,0,1,0,0,1,0.11666666666666665,0,0.3333333333333333,0,0,0.25
f-lf,0,0,0,0,0,0,0,0,0,0,0
f-ph,0,0,0,0,0,0,0,0,0,0,0
f-pph,0,0,0,0,0,0,0,0,0,0,0
g-g,19,3,1,0,4,0.68,1,0.6,1,0,0.8
g-gg,0,2,0,0,1,0.12000000000000002,0,0.4,0,0,0.2
g-gh,0,0,0,0,0,0,0,0,0,0,0
g-gu,0,0,0,0,0,0,0,0,0,0,0
gz-x,0,0,0,0,0,0,0,0,0,0,0
h-h,20,0,0,0,0,0.2,1,0,0,0,0
h-j,0,0,0,0,0,0,0,0,0,0,0
h-wh,0,0,0,0,0,0,0,0,0,0,0
i-a,0,0,0,0,0,0,0,0,0,0,0
i-ae,0,0,0,0,0,0,0,0,0,0,0
i-ay,0,0,0,0,0,0,0,0,0,0,0
i-e,0,0,0,2,5,0.11448275862068966,0,0,0,0.4,0.1724137931034483
i-e_e,0,0,0,0,0,0,0,0,0,0,0
i-ea,4,0,3,0,0,0.24615384615384617,1,0,0.23076923076923078,0,0
i-ea_e,0,0,1,0,0,0.015384615384615385,0,0,0.07692307692307693,0,0
i-ee,0,0,8,2,4,0.2306631299734748,0,0,0.6153846153846154,0.4,0.13793103448275862
i-ee_e,0,0,0,0,0,0,0,0,0,0,0
i-ei,0,0,0,0,0,0,0,0,0,0,0
i-ei_e,0,0,0,0,0,0,0,0,0,0,0
i-eo,0,0,0,0,0,0,0,0,0,0,0
i-ey,0,0,0,0,0,0,0,0,0,0,0
i-i,0,0,0,1,0,0.04,0,0,0,0.2,0
i-i_e,0,0,0,0,0,0,0,0,0,0,0
i-ie,0,0,1,0,2,0.029177718832891247,0,0,0.07692307692307693,0,0.06896551724137931
i-ie_e,0,0,0,0,0,0,0,0,0,0,0
i-is,0,0,0,0,0,0,0,0,0,0,0
i-oe,0,0,0,0,0,0,0,0,0,0,0
i-y,0,0,0,0,18,0.12413793103448276,0,0,0,0,0.6206896551724138
j-i,0,0,0,0,0,0,0,0,0,0,0
j-ill,0,0,0,0,0,0,0,0,0,0,0
j-j,0,0,0,0,0,0,0,0,0,0,0
j-ll,0,0,0,0,0,0,0,0,0,0,0
j-y,4,1,1,0,0,0.6,1,1,1,0,0
ju-eau,0,0,0,0,0,0,0,0,0,0,0
ju-eu,0,0,0,0,0,0,0,0,0,0,0
ju-eue,0,0,0,0,0,0,0,0,0,0,0
ju-ew,0,0,0,0,0,0,0,0,0,0,0
ju-ewe,0,0,0,0,0,0,0,0,0,0,0
ju-hu,0,0,0,0,0,0,0,0,0,0,0
ju-ou,0,0,0,0,0,0,0,0,0,0,0
ju-u,0,0,0,0,0,0,0,0,0,0,0
ju-u_e,0,0,0,0,0,0,0,0,0,0,0
ju-ua,0,0,0,0,0,0,0,0,0,0,0
ju-ue,0,0,0,0,0,0,0,0,0,0,0
ju-ugh,0,0,0,0,0,0,0,0,0,0,0
ju-ui,0,0,0,0,0,0,0,0,0,0,0
ju-ut,0,0,0,0,0,0,0,0,0,0,0
ju-uu,0,0,0,0,0,0,0,0,0,0,0
jə-u,0,0,0,0,0,0,0,0,0,0,0
jə-ua,0,0,0,0,0,0,0,0,0,0,0
jɚ-u,0,0,0,0,0,0,0,0,0,0,0
jɚ-u_e,0,0,0,0,0,0,0,0,0,0,0
jʊ-eu,0,0,0,0,0,0,0,0,0,0,0
jʊ-u,0,0,0,0,0,0,0,0,0,0,0
jʊ-u_e,0,0,0,0,0,0,0,0,0,0,0
k-c,25,3,1,0,0,0.28250244379276634,0.8064516129032258,0.2727272727272727,0.3333333333333333,0,0
k-cc,0,0,0,0,0,0,0,0,0,0,0
k-cch,0,0,0,0,0,0,0,0,0,0,0
k-ch,0,0,0,0,0,0,0,0,0,0,0
k-ck,0,2,0,0,6,0.11136363636363637,0,0.18181818181818182,0,0,0.375
k-cq,0,0,0,0,0,0,0,0,0,0,0
k-k,5,6,2,1,8,0.5746823069403714,0.16129032258064516,0.5454545454545454,0.6666666666666666,1,0.5
k-kh,0,0,0,0,0,0,0,0,0,0,0
k-kk,0,0,0,0,0,0,0,0,0,0,0
k-lk,0,0,0,0,2,0.025,0,0,0,0,0.125
k-q,1,0,0,0,0,0.0064516129032258064,0.03225806451612903,0,0,0,0
k-qu,0,0,0,0,0,0,0,0,0,0,0
k-x,0,0,0,0,0,0,0,0,0,0,0
ks-x,0,0,0,0,3,0.2,0,0,0,0,1
kʃ-x,0,0,0,0,0,0,0,0,0,0,0
kʃ-xi,0,0,0,0,0,0,0,0,0,0,0
l-l,10,5,24,0,12,0.6166666666666667,1,0.4166666666666667,1,0,0.6666666666666666
l-ll,0,7,0,0,6,0.18333333333333335,0,0.5833333333333334,0,0,0.3333333333333333
l-sl,0,0,0,0,0,0,0,0,0,0,0
m-gm,0,0,0,0,0,0,0,0,0,0,0
m-lm,0,0,0,0,0,0,0,0,0,0,0
m-m,18,7,4,0,12,0.7555555555555555,1,0.7777777777777778,1,0,1
m-mb,0,0,0,0,0,0,0,0,0,0,0
m-mm,0,2,0,0,0,0.04444444444444444,0,0.2222222222222222,0,0,0
m-mn,0,0,0,0,0,0,0,0,0,0,0
m-thm,0,0,0,0,0,0,0,0,0,0,0
n-dn,0,0,0,0,0,0,0,0,0,0,0
n-gn,0,0,0,0,0,0,0,0,0,0,0
n-kn,0,0,0,0,0,0,0,0,0,0,0
n-ln,0,0,0,0,0,0,0,0,0,0,0
n-mn,0,0,0,0,0,0,0,0,0,0,0
n-n,12,6,19,4,35,0.9333333333333332,1,0.6666666666666666,1,1,1
n-nn,0,3,0,0,0,0.06666666666666667,0,0.3333333333333333,0,0,0
n-pn,0,0,0,0,0,0,0,0,0,0,0
nj-gn,0,0,0,0,0,0,0,0,0,0,0
nj-n,0,0,0,0,0,0,0,0,0,0,0
oʊ-aoh,0,0,0,0,0,0,0,0,0,0,0
oʊ-au,0,0,0,0,0,0,0,0,0,0,0
oʊ-au_e,0,0,0,0,0,0,0,0,0,0,0
oʊ-aux,0,0,0,0,0,0,0,0,0,0,0
oʊ-eau,0,0,0,0,0,0,0,0,0,0,0
oʊ-eaux,0,0,0,0,0,0,0,0,0,0,0
oʊ-eou,0,0,0,0,0,0,0,0,0,0,0
oʊ-ew,0,0,0,0,0,0,0,0,0,0,0
oʊ-o,0,0,2,1,5,0.2571428571428571,0,0,0.2857142857142857,0.5,0.5
oʊ-o_e,0,0,2,0,0,0.05714285714285714,0,0,0.2857142857142857,0,0
oʊ-oa,0,0,2,0,0,0.05714285714285714,0,0,0.2857142857142857,0,0
oʊ-oa_e,0,0,0,0,0,0,0,0,0,0,0
oʊ-oe,0,0,0,0,1,0.02,0,0,0,0,0.1
oʊ-oh,0,0,0,0,0,0,0,0,0,0,0
oʊ-oo,0,0,0,0,0,0,0,0,0,0,0
oʊ-os,0,0,0,0,0,0,0,0,0,0,0
oʊ-ot,0,0,0,0,0,0,0,0,0,0,0
oʊ-ou,0,0,0,0,0,0,0,0,0,0,0
oʊ-ou_e,0,0,0,0,0,0,0,0,0,0,0
oʊ-ough,0,0,0,0,0,0,0,0,0,0,0
oʊ-ow,0,0,1,1,4,0.20857142857142855,0,0,0.14285714285714285,0.5,0.4
oʊ-owe,0,0,0,0,0,0,0,0,0,0,0
p-bp,0,0,0,0,0,0,0,0,0,0,0
p-gh,0,0,0,0,0,0,0,0,0,0,0
p-p,9,8,5,1,13,0.923076923076923,1,0.6153846153846154,1,1,1
p-pp,0,5,0,0,0,0.07692307692307693,0,0.38461538461538464,0,0,0
s-c,0,0,0,0,2,0.021052631578947368,0,0,0,0,0.10526315789473684
s-es,0,0,0,0,0,0,0,0,0,0,0
s-ps,0,0,0,0,0,0,0,0,0,0,0
s-s,39,3,6,0,13,0.7368421052631579,1,1,1,0,0.6842105263157895
s-sc,0,0,0,0,0,0,0,0,0,0,0
s-ss,0,0,0,0,4,0.042105263157894736,0,0,0,0,0.21052631578947367
s-st,0,0,0,0,0,0,0,0,0,0,0
s-sw,0,0,0,0,0,0,0,0,0,0,0
s-ts,0,0,0,0,0,0,0,0,0,0,0
s-tz,0,0,0,0,0,0,0,0,0,0,0
s-z,0,0,0,0,0,0,0,0,0,0,0
t-bt,0,0,0,0,0,0,0,0,0,0,0
t-ct,0,0,0,0,0,0,0,0,0,0,0
t-d,0,0,0,0,0,0,0,0,0,0,0
t-dt,0,0,0,0,0,0,0,0,0,0,0
t-ed,0,0,0,0,0,0,0,0,0,0,0
t-pt,0,0,0,0,0,0,0,0,0,0,0
t-t,17,9,9,1,42,0.8857142857142858,1,0.42857142857142855,1,1,1
t-th,0,0,0,0,0,0,0,0,0,0,0
t-tt,0,12,0,0,0,0.11428571428571428,0,0.5714285714285714,0,0,0
t-z,0,0,0,0,0,0,0,0,0,0,0
ts-z,0,0,0,0,0,0,0,0,0,0,0
tʃ-c,1,0,0,0,0,0.05,0.25,0,0,0,0
tʃ-cc,0,0,0,0,0,0,0,0,0,0,0
tʃ-ch,3,0,0,0,1,0.35,0.75,0,0,0,1
tʃ-ci,0,0,0,0,0,0,0,0,0,0,0
tʃ-t,0,0,0,0,0,0,0,0,0,0,0
tʃ-tch,0,2,0,0,0,0.2,0,1,0,0,0
tʃ-ti,0,0,0,0,0,0,0,0,0,0,0
u-eu,0,0,0,0,0,0,0,0,0,0,0
u-eu_e,0,0,0,0,0,0,0,0,0,0,0
u-ew,0,0,0,0,1,0.025,0,0,0,0,0.125
u-ewe,0,0,0,0,0,0,0,0,0,0,0
u-ieu,0,0,0,0,0,0,0,0,0,0,0
u-ioux,0,0,0,0,0,0,0,0,0,0,0
u-o,0,0,0,0,1,0.025,0,0,0,0,0.125
u-o_e,0,0,0,0,0,0,0,0,0,0,0
u-oe,0,0,0,0,1,0.025,0,0,0,0,0.125
u-oo,0,0,9,2,2,0.45,0,0,1,1,0.25
u-oo_e,0,0,0,0,0,0,0,0,0,0,0
u-ooh,0,0,0,0,0,0,0,0,0,0,0
u-ou,0,0,0,0,1,0.025,0,0,0,0,0.125
u-ou_e,0,0,0,0,0,0,0,0,0,0,0
u-ough,0,0,0,0,0,0,0,0,0,0,0
u-oup,0,0,0,0,0,0,0,0,0,0,0
u-ous,0,0,0,0,0,0,0,0,0,0,0
u-u,0,0,0,0,0,0,0,0,0,0,0
u-u_e,0,0,0,0,0,0,0,0,0,0,0
u-ua,0,0,0,0,0,0,0,0,0,0,0
u-ue,0,0,0,0,1,0.025,0,0,0,0,0.125
u-ui,0,0,0,0,0,0,0,0,0,0,0
u-ui_e,0,0,0,0,0,0,0,0,0,0,0
u-wo,0,0,0,0,1,0.025,0,0,0,0,0.125
v-f,0,0,0,0,1,0.1,0,0,0,0,0.5
v-lv,0,0,0,0,0,0,0,0,0,0,0
v-ph,0,0,0,0,0,0,0,0,0,0,0
v-v,0,1,0,0,1,0.3,0,1,0,0,0.5
v-vv,0,0,0,0,0,0,0,0,0,0,0
w-ju,0,0,0,0,0,0,0,0,0,0,0
w-o,2,0,0,0,0,0.03076923076923077,0.15384615384615385,0,0,0,0
w-ou,0,0,0,0,0,0,0,0,0,0,0
w-u,0,0,1,0,0,0.1,0,0,0.5,0,0
w-w,9,1,1,0,0,0.4384615384615385,0.6923076923076923,1,0.5,0,0
w-wh,2,0,0,0,0,0.03076923076923077,0.15384615384615385,0,0,0,0
z-cs,0,0,0,0,0,0,0,0,0,0,0
z-cz,0,0,0,0,0,0,0,0,0,0,0
z-ds,0,0,0,0,0,0,0,0,0,0,0
z-es,0,0,0,0,1,0.011764705882352941,0,0,0,0,0.058823529411764705
z-s,0,0,0,0,16,0.18823529411764706,0,0,0,0,0.9411764705882353
z-si,0,0,0,0,0,0,0,0,0,0,0
z-ss,0,0,0,0,0,0,0,0,0,0,0
z-ts,0,0,0,0,0,0,0,0,0,0,0
z-tz,0,0,0,0,0,0,0,0,0,0,0
z-x,0,0,0,0,0,0,0,0,0,0,0
z-z,2,0,0,0,0,0.2,1,0,0,0,0
z-zz,0,0,0,0,0,0,0,0,0,0,0
æ-a,7,0,31,8,0,0.5715277777777777,1,0,0.96875,0.8888888888888888,0
æ-a_e,0,0,0,0,0,0,0,0,0,0,0
æ-aha,0,0,0,0,0,0,0,0,0,0,0
æ-ai,0,0,0,0,0,0,0,0,0,0,0
æ-au,0,0,1,1,0,0.02847222222222222,0,0,0.03125,0.1111111111111111,0
æ-ea,0,0,0,0,0,0,0,0,0,0,0
æ-eah,0,0,0,0,0,0,0,0,0,0,0
æ-i_e,0,0,0,0,0,0,0,0,0,0,0
ð-th,4,5,1,0,1,0.8,1,1,1,0,1
ŋ-n,0,0,3,8,0,0.4,0,0,1,1,0
ŋ-nd,0,0,0,0,0,0,0,0,0,0,0
ŋ-ng,0,0,0,0,16,0.2,0,0,0,0,1
ŋ-ngu,0,0,0,0,0,0,0,0,0,0,0
ɑ-a,1,0,8,4,3,0.4238095238095238,0.5,0,0.3333333333333333,0.2857142857142857,1
ɑ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɑ-aa,0,0,0,0,0,0,0,0,0,0,0
ɑ-aah,0,0,0,0,0,0,0,0,0,0,0
ɑ-ach,0,0,0,0,0,0,0,0,0,0,0
ɑ-ah,0,0,0,0,0,0,0,0,0,0,0
ɑ-au,0,0,0,0,0,0,0,0,0,0,0
ɑ-au_e,0,0,0,0,0,0,0,0,0,0,0
ɑ-aw,0,0,0,0,0,0,0,0,0,0,0
ɑ-e,0,0,0,0,0,0,0,0,0,0,0
ɑ-ea,0,0,0,0,0,0,0,0,0,0,0
ɑ-ho,0,0,0,0,0,0,0,0,0,0,0
ɑ-i,0,0,0,0,0,0,0,0,0,0,0
ɑ-i_e,0,0,0,0,0,0,0,0,0,0,0
ɑ-o,1,0,16,10,0,0.3761904761904762,0.5,0,0.6666666666666666,0.7142857142857143,0
ɑ-o_e,0,0,0,0,0,0,0,0,0,0,0
ɑ-oh,0,0,0,0,0,0,0,0,0,0,0
ɑ-ou,0,0,0,0,0,0,0,0,0,0,0
ɑ-ow,0,0,0,0,0,0,0,0,0,0,0
ɔ-a,1,0,3,0,0,0.09,0.25,0,0.2,0,0
ɔ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ao,0,0,0,0,0,0,0,0,0,0,0
ɔ-au,0,0,0,0,0,0,0,0,0,0,0
ɔ-au_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-augh,0,0,0,0,0,0,0,0,0,0,0
ɔ-aw,0,0,0,0,1,0.2,0,0,0,0,1
ɔ-awe,0,0,0,0,0,0,0,0,0,0,0
ɔ-eo,0,0,0,0,0,0,0,0,0,0,0
ɔ-eo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-hau,0,0,0,0,0,0,0,0,0,0,0
ɔ-o,3,0,5,4,0,0.41666666666666663,0.75,0,0.3333333333333333,1,0
ɔ-o_e,0,0,4,0,0,0.05333333333333333,0,0,0.26666666666666666,0,0
ɔ-oa,0,0,0,0,0,0,0,0,0,0,0
ɔ-oa_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-oo,0,0,2,0,0,0.026666666666666665,0,0,0.13333333333333333,0,0
ɔ-oo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ou,0,0,1,0,0,0.013333333333333332,0,0,0.06666666666666667,0,0
ɔ-ou_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ough,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-awy,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-eu,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oi,0,0,0,1,0,0.2,0,0,0,1,0
ɔɪ-oi_e,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oy,0,0,0,0,2,0.2,0,0,0,0,1
ɔɪ-oy_e,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oye,0,0,0,0,0,0,0,0,0,0,0
ə-_e,0,0,8,0,0,0.06153846153846154,0,0,0.3076923076923077,0,0
ə-a,1,0,2,2,3,0.4453846153846154,1,0,0.07692307692307693,0.4,0.75
ə-a_e,0,0,3,0,0,0.023076923076923078,0,0,0.11538461538461539,0,0
ə-ae,0,0,0,0,0,0,0,0,0,0,0
ə-ah,0,0,0,0,0,0,0,0,0,0,0
ə-ai,0,0,0,0,0,0,0,0,0,0,0
ə-au,0,0,0,0,0,0,0,0,0,0,0
ə-au_e,0,0,0,0,0,0,0,0,0,0,0
ə-e,0,2,10,0,1,0.3269230769230769,0,1,0.38461538461538464,0,0.25
ə-e_e,0,0,0,0,0,0,0,0,0,0,0
ə-ea,0,0,0,0,0,0,0,0,0,0,0
ə-ea_e,0,0,0,0,0,0,0,0,0,0,0
ə-ei,0,0,0,0,0,0,0,0,0,0,0
ə-eo,0,0,0,0,0,0,0,0,0,0,0
ə-eou,0,0,0,0,0,0,0,0,0,0,0
ə-ha,0,0,0,0,0,0,0,0,0,0,0
ə-he,0,0,0,0,0,0,0,0,0,0,0
ə-hi,0,0,0,0,0,0,0,0,0,0,0
ə-ho,0,0,0,0,0,0,0,0,0,0,0
ə-i,0,0,0,1,0,0.04,0,0,0,0.2,0
ə-i_e,0,0,0,0,0,0,0,0,0,0,0
ə-ia,0,0,0,0,0,0,0,0,0,0,0
ə-ia_e,0,0,0,0,0,0,0,0,0,0,0
ə-ie,0,0,0,0,0,0,0,0,0,0,0
ə-o,0,0,2,2,0,0.09538461538461539,0,0,0.07692307692307693,0.4,0
ə-o_e,0,0,0,0,0,0,0,0,0,0,0
ə-oi,0,0,0,0,0,0,0,0,0,0,0
ə-oi_e,0,0,0,0,0,0,0,0,0,0,0
ə-on,0,0,0,0,0,0,0,0,0,0,0
ə-ou,0,0,0,0,0,0,0,0,0,0,0
ə-u,0,0,1,0,0,0.007692307692307693,0,0,0.038461538461538464,0,0
ə-u_e,0,0,0,0,0,0,0,0,0,0,0
ə-ua,0,0,0,0,0,0,0,0,0,0,0
ə-ui,0,0,0,0,0,0,0,0,0,0,0
ə-y,0,0,0,0,0,0,0,0,0,0,0
ɚ-_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-a,0,0,0,0,0,0,0,0,0,0,0
ɚ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-au,0,0,0,0,0,0,0,0,0,0,0
ɚ-e,0,1,19,0,0,0.3310344827586207,0,1,0.6551724137931034,0,0
ɚ-e_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-ea,0,0,0,0,0,0,0,0,0,0,0
ɚ-ea_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-eu,0,0,0,0,0,0,0,0,0,0,0
ɚ-he,0,0,0,0,0,0,0,0,0,0,0
ɚ-i,0,0,5,0,0,0.034482758620689655,0,0,0.1724137931034483,0,0
ɚ-i_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-o,0,0,3,0,0,0.020689655172413793,0,0,0.10344827586206896,0,0
ɚ-o_e,0,0,1,0,0,0.006896551724137931,0,0,0.034482758620689655,0,0
ɚ-oa,0,0,0,0,0,0,0,0,0,0,0
ɚ-ou,0,0,0,0,0,0,0,0,0,0,0
ɚ-ou_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-r,0,0,0,0,0,0,0,0,0,0,0
ɚ-u,0,0,1,0,0,0.006896551724137931,0,0,0.034482758620689655,0,0
ɚ-u_e,0,0,0,0,0,0,0,0,0,0,0
ɚ-y,0,0,0,0,0,0,0,0,0,0,0
ɛ-a,0,0,1,2,0,0.04869565217391304,0,0,0.043478260869565216,0.2,0
ɛ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɛ-aa,0,0,0,0,0,0,0,0,0,0,0
ɛ-ae,0,0,0,0,0,0,0,0,0,0,0
ɛ-ah,0,0,0,0,0,0,0,0,0,0,0
ɛ-ai,1,0,3,0,0,0.12608695652173912,0.5,0,0.13043478260869565,0,0
ɛ-ai_e,0,0,0,0,0,0,0,0,0,0,0
ɛ-ay,0,0,0,0,0,0,0,0,0,0,0
ɛ-aye,0,0,0,0,0,0,0,0,0,0,0
ɛ-e,1,0,14,7,0,0.3617391304347826,0.5,0,0.6086956521739131,0.7,0
ɛ-e_e,0,0,0,0,0,0,0,0,0,0,0
ɛ-ea,0,0,4,1,0,0.05478260869565217,0,0,0.17391304347826086,0.1,0
ɛ-ea_e,0,0,0,0,0,0,0,0,0,0,0
ɛ-eh,0,0,0,0,0,0,0,0,0,0,0
ɛ-ei,0,0,0,0,0,0,0,0,0,0,0
ɛ-eo,0,0,0,0,0,0,0,0,0,0,0
ɛ-hei,0,0,0,0,0,0,0,0,0,0,0
ɛ-ie,0,0,1,0,0,0.008695652173913044,0,0,0.043478260869565216,0,0
ɛ-u,0,0,0,0,0,0,0,0,0,0,0
ɪ-a,0,0,0,0,0,0,0,0,0,0,0
ɪ-a_e,0,0,1,0,0,0.00625,0,0,0.03125,0,0
ɪ-e,0,0,2,0,0,0.0125,0,0,0.0625,0,0
ɪ-e_e,0,0,1,0,0,0.00625,0,0,0.03125,0,0
ɪ-ea,1,0,0,0,0,0.05,0.25,0,0,0,0
ɪ-ee,0,0,1,0,0,0.00625,0,0,0.03125,0,0
ɪ-ei,0,0,0,0,0,0,0,0,0,0,0
ɪ-eo,0,0,0,0,0,0,0,0,0,0,0
ɪ-hi,0,0,0,1,0,0.01818181818181818,0,0,0,0.09090909090909091,0
ɪ-i,3,4,27,10,0,0.7005681818181818,0.75,1,0.84375,0.9090909090909091,0
ɪ-i_e,0,0,0,0,0,0,0,0,0,0,0
ɪ-ia,0,0,0,0,0,0,0,0,0,0,0
ɪ-ia_e,0,0,0,0,0,0,0,0,0,0,0
ɪ-ie,0,0,0,0,0,0,0,0,0,0,0
ɪ-ie_e,0,0,0,0,0,0,0,0,0,0,0
ɪ-o,0,0,0,0,0,0,0,0,0,0,0
ɪ-u,0,0,0,0,0,0,0,0,0,0,0
ɪ-ui,0,0,0,0,0,0,0,0,0,0,0
ɪ-y,0,0,0,0,0,0,0,0,0,0,0
ɹ-lo,0,0,0,0,0,0,0,0,0,0,0
ɹ-o,0,0,0,0,0,0,0,0,0,0,0
ɹ-or,0,0,0,0,0,0,0,0,0,0,0
ɹ-r,10,6,38,11,29,0.9333333333333332,1,0.6666666666666666,1,1,1
ɹ-ra,0,0,0,0,0,0,0,0,0,0,0
ɹ-rh,0,0,0,0,0,0,0,0,0,0,0
ɹ-ro,0,0,0,0,0,0,0,0,0,0,0
ɹ-rps,0,0,0,0,0,0,0,0,0,0,0
ɹ-rr,0,3,0,0,0,0.06666666666666667,0,0.3333333333333333,0,0,0
ɹ-rrh,0,0,0,0,0,0,0,0,0,0,0
ɹ-rt,0,0,0,0,0,0,0,0,0,0,0
ɹ-wr,0,0,0,0,0,0,0,0,0,0,0
ʃ-c,0,0,0,0,0,0,0,0,0,0,0
ʃ-ch,0,0,0,0,0,0,0,0,0,0,0
