PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
i-ea_e,2,0,17,0,0,0.020429447852760733,0.05,0,0.05214723926380368,0,0
i-ee,1,0,97,42,27,0.09451067143402593,0.025,0,0.29754601226993865,0.1065989847715736,0.04340836012861737
i-ee_e,0,0,13,0,0,0.007975460122699386,0,0,0.03987730061349693,0,0
i-ei,1,0,5,4,0,0.010097941515368566,0.025,0,0.015337423312883436,0.01015228426395939,0
i-ei_e,0,0,3,0,0,0.0018404907975460125,0,0,0.009202453987730062,0,0
i-eo,0,0,0,1,0,5.076142131979695e-4,0,0,0,0.0025380710659898475,0
i-ey,0,0,1,5,22,0.010225522982428015,0,0,0.003067484662576687,0.012690355329949238,0.03536977491961415
i-i,0,3,4,124,15,0.11307844414915436,0,0.21428571428571427,0.012269938650306749,0.3147208121827411,0.024115755627009645
i-i_e,0,4,26,0,0,0.07309377738825591,0,0.2857142857142857,0.07975460122699386,0,0
i-ie,0,1,28,4,21,0.04024649682449831,0,0.07142857142857142,0.08588957055214724,0.01015228426395939,0.03376205787781351
i-ie_e,0,0,9,0,0,0.005521472392638037,0,0,0.027607361963190184,0,0
i-is,0,0,0,0,1,3.215434083601286e-4,0,0,0,0,0.001607717041800643
i-oe,0,0,0,1,0,5.076142131979695e-4,0,0,0,0.0025380710659898475,0
i-y,0,4,0,21,507,0.23082526365859968,0,0.2857142857142857,0,0.0532994923857868,0.815112540192926
j-i,0,6,19,0,0,0.24021739130434785,0,0.375,0.8260869565217391,0,0
j-ill,0,1,0,0,0,0.0125,0,0.0625,0,0,0
j-j,0,0,1,0,0,0.008695652173913044,0,0,0.043478260869565216,0,0
j-ll,0,1,0,0,0,0.0125,0,0.0625,0,0,0
j-y,41,8,3,0,0,0.32608695652173914,1,0.5,0.13043478260869565,0,0
ju-eau,0,0,0,2,0,0.0058823529411764705,0,0,0,0.029411764705882353,0
ju-eu,3,0,1,1,0,0.03711045546745344,0.13636363636363635,0,0.034482758620689655,0.014705882352941176,0
ju-eue,0,0,0,0,1,0.011764705882352941,0,0,0,0,0.058823529411764705
ju-ew,0,0,0,0,5,0.058823529411764705,0,0,0,0,0.29411764705882354
ju-ewe,1,0,0,0,0,0.00909090909090909,0.045454545454545456,0,0,0,0
ju-hu,1,0,0,0,0,0.00909090909090909,0.045454545454545456,0,0,0,0
ju-ou,0,0,0,0,0,0,0,0,0,0,0
ju-u,13,2,1,64,1,0.42507836990595604,0.5909090909090909,0.5,0.034482758620689655,0.9411764705882353,0.058823529411764705
ju-u_e,4,1,25,0,0,0.25877742946708465,0.18181818181818182,0.25,0.8620689655172413,0,0
ju-ua,0,1,0,0,0,0.05,0,0.25,0,0,0
ju-ue,0,0,1,0,9,0.1127789046653144,0,0,0.034482758620689655,0,0.5294117647058824
ju-ugh,0,0,0,0,0,0,0,0,0,0,0
ju-ui,0,0,0,1,0,0.0029411764705882353,0,0,0,0.014705882352941176,0
ju-ut,0,0,0,0,1,0.011764705882352941,0,0,0,0,0.058823529411764705
ju-uu,0,0,1,0,0,0.006896551724137931,0,0,0.034482758620689655,0,0
jə-u,0,0,0,15,0,0.2,0,0,0,1,0
jə-ua,0,1,0,0,0,0.2,0,1,0,0,0
jɚ-u,0,0,1,0,0,0.04,0,0,0.2,0,0
jɚ-u_e,0,0,4,0,0,0.16,0,0,0.8,0,0
jʊ-eu,0,0,0,0,0,0,0,0,0,0,0
jʊ-u,4,0,0,8,0,0.4,1,0,0,1,0
jʊ-u_e,0,0,3,0,0,0.2,0,0,1,0,0
k-c,575,246,156,105,74,0.5770242811239978,0.8480825958702065,0.5051334702258727,0.6582278481012658,0.695364238410596,0.1783132530120482
k-cc,0,22,0,0,0,0.009034907597535936,0,0.045174537987679675,0,0,0
k-cch,0,1,0,0,0,4.106776180698152e-4,0,0.002053388090349076,0,0,0
k-ch,16,17,15,2,7,0.030382011965507705,0.02359882005899705,0.03490759753593429,0.06329113924050633,0.013245033112582781,0.016867469879518072
k-ck,0,74,5,14,94,0.09845380419675975,0,0.15195071868583163,0.02109704641350211,0.09271523178807947,0.22650602409638554
k-cq,0,4,0,0,0,0.0016427104722792608,0,0.008213552361396304,0,0,0
k-k,46,95,39,22,218,0.21969440146715655,0.06784660766961652,0.19507186858316222,0.16455696202531644,0.1456953642384106,0.5253012048192771
k-kh,1,0,0,0,0,2.949852507374631e-4,0.0014749262536873156,0,0,0,0
k-kk,0,0,0,0,0,0,0,0,0,0,0
k-lk,0,2,1,0,11,0.006966441911956822,0,0.004106776180698152,0.004219409282700422,0,0.02650602409638554
k-q,37,18,20,0,0,0.0351842885333445,0.05457227138643068,0.03696098562628337,0.08438818565400844,0,0
k-qu,3,8,1,0,11,0.010315463372588105,0.004424778761061947,0.01642710472279261,0.004219409282700422,0,0.02650602409638554
k-x,0,0,0,8,0,0.010596026490066225,0,0,0,0.052980132450331126,0
ks-x,0,0,6,61,38,0.6,0,0,1,1,1
kʃ-x,0,0,0,3,0,0.15,0,0,0,0.75,0
kʃ-xi,0,0,0,1,0,0.05,0,0,0,0.25,0
l-l,293,402,677,126,639,0.901246173413947,1,0.767175572519084,0.9955882352941177,0.8811188811188811,0.8623481781376519
l-ll,0,121,3,17,100,0.09783233613061325,0,0.23091603053435114,0.004411764705882353,0.11888111888111888,0.1349527665317139
l-sl,0,1,0,0,2,9.214904554398327e-4,0,0.0019083969465648854,0,0,0.002699055330634278
m-gm,0,0,0,0,0,0,0,0,0,0,0
m-lm,0,1,0,0,3,0.0027503149215559034,0,0.0025575447570332483,0,0,0.011194029850746268
m-m,386,340,93,166,246,0.9574951330304996,1,0.8695652173913043,1,1,0.917910447761194
m-mb,0,1,0,0,14,0.0109592701454365,0,0.0025575447570332483,0,0,0.05223880597014925
m-mm,0,49,0,0,0,0.025063938618925828,0,0.12531969309462915,0,0,0
m-mn,0,0,0,0,5,0.003731343283582089,0,0,0,0,0.018656716417910446
m-thm,0,0,0,0,0,0,0,0,0,0,0
n-dn,0,0,0,0,0,0,0,0,0,0,0
n-gn,3,2,0,1,10,0.007344453147145331,0.017543859649122806,0.0037313432835820895,0,0.001841620626151013,0.013605442176870748
n-kn,22,2,0,0,0,0.026477262808763204,0.1286549707602339,0.0037313432835820895,0,0,0
n-ln,0,0,0,0,0,0,0,0,0,0,0
n-mn,1,0,0,0,0,0.0011695906432748538,0.005847953216374269,0,0,0,0
n-n,143,486,566,542,722,0.9439847811270644,0.8362573099415205,0.9067164179104478,0.9964788732394366,0.998158379373849,0.9823129251700681
n-nn,0,46,2,0,3,0.01868473098720253,0,0.08582089552238806,0.0035211267605633804,0,0.004081632653061225
n-pn,2,0,0,0,0,0.0023391812865497076,0.011695906432748537,0,0,0,0
nj-gn,0,1,0,0,0,0.06666666666666667,0,0.3333333333333333,0,0,0
nj-n,0,2,0,0,0,0.13333333333333333,0,0.6666666666666666,0,0,0
oʊ-aoh,0,0,0,0,1,0.0014814814814814816,0,0,0,0,0.007407407407407408
oʊ-au,0,0,0,1,0,0.001075268817204301,0,0,0,0.005376344086021506,0
oʊ-au_e,0,0,2,0,0,0.001486988847583643,0,0,0.007434944237918215,0,0
oʊ-aux,0,0,0,0,1,0.0014814814814814816,0,0,0,0,0.007407407407407408
oʊ-eau,0,0,0,0,4,0.0059259259259259265,0,0,0,0,0.02962962962962963
oʊ-eaux,0,0,0,0,0,0,0,0,0,0,0
oʊ-eou,0,0,0,0,0,0,0,0,0,0,0
oʊ-ew,0,0,1,1,0,0.0018187632409961227,0,0,0.0037174721189591076,0.005376344086021506,0
oʊ-o,19,5,57,156,71,0.5725712600901472,0.7307692307692307,0.5555555555555556,0.21189591078066913,0.8387096774193549,0.5259259259259259
oʊ-o_e,0,3,141,0,0,0.1714993804213135,0,0.3333333333333333,0.5241635687732342,0,0
oʊ-oa,4,0,48,10,1,0.07869113276476271,0.15384615384615385,0,0.17843866171003717,0.053763440860215055,0.007407407407407408
oʊ-oa_e,0,0,0,0,0,0,0,0,0,0,0
oʊ-oe,0,0,3,1,8,0.015157603940431618,0,0,0.011152416356877323,0.005376344086021506,0.05925925925925926
oʊ-oh,0,0,0,0,0,0,0,0,0,0,0
oʊ-oo,0,0,1,0,0,7.434944237918215e-4,0,0,0.0037174721189591076,0,0
oʊ-os,0,0,0,0,0,0,0,0,0,0,0
oʊ-ot,0,0,0,0,1,0.0014814814814814816,0,0,0,0,0.007407407407407408
oʊ-ou,0,0,5,0,0,0.003717472118959108,0,0,0.01858736059479554,0,0
oʊ-ou_e,0,0,1,0,0,7.434944237918215e-4,0,0,0.0037174721189591076,0,0
oʊ-ough,0,1,0,1,6,0.03218637992831541,0,0.1111111111111111,0,0.005376344086021506,0.044444444444444446
oʊ-ow,2,0,10,16,42,0.10224608292002464,0.07692307692307693,0,0.03717472118959108,0.08602150537634409,0.3111111111111111
oʊ-owe,1,0,0,0,0,0.007692307692307693,0.038461538461538464,0,0,0,0
p-bp,0,1,0,0,0,5.524861878453038e-4,0,0.0027624309392265192,0,0,0
p-gh,0,0,0,0,1,8.368200836820083e-4,0,0,0,0,0.0041841004184100415
p-p,566,288,182,56,238,0.9525965170424626,1,0.7955801104972375,0.9891304347826086,0.9824561403508771,0.99581589958159
p-pp,0,73,2,1,0,0.04601417668601,0,0.20165745856353592,0.010869565217391304,0.017543859649122806,0
s-c,42,142,3,11,154,0.1484420771422923,0.04121687929342493,0.21005917159763313,0.01744186046511628,0.19298245614035087,0.28051001821493626
s-es,0,0,0,0,4,0.0014571948998178506,0,0,0,0,0.007285974499089253
s-ps,5,0,0,0,0,9.813542688910698e-4,0.004906771344455349,0,0,0,0
s-s,965,422,167,41,247,0.7422809256000809,0.9470068694798822,0.6242603550295858,0.9709302325581395,0.7192982456140351,0.44990892531876137
s-sc,6,10,0,0,3,0.005229101179189476,0.005888125613346418,0.014792899408284023,0,0,0.00546448087431694
s-ss,0,82,2,4,137,0.09052994946299427,0,0.12130177514792899,0.011627906976744186,0.07017543859649122,0.2495446265938069
s-st,0,14,0,1,0,0.007650783764144088,0,0.020710059171597635,0,0.017543859649122806,0
s-sw,1,1,0,0,0,4.921288419438944e-4,9.813542688910696e-4,0.0014792899408284023,0,0,0
s-ts,0,0,0,0,0,0,0,0,0,0,0
s-tz,0,0,0,0,1,3.6429872495446266e-4,0,0,0,0,0.0018214936247723133
s-z,0,5,0,0,3,0.00257218611569179,0,0.0073964497041420114,0,0,0.00546448087431694
t-bt,0,3,0,0,2,0.0011340820028525138,0,0.0038910505836575876,0,0,0.0017793594306049821
t-ct,0,0,0,0,1,1.779359430604982e-4,0,0,0,0,8.896797153024911e-4
t-d,0,0,0,0,1,1.779359430604982e-4,0,0,0,0,8.896797153024911e-4
t-dt,0,0,0,0,0,0,0,0,0,0,0
t-ed,0,0,0,0,22,0.003914590747330961,0,0,0,0,0.019572953736654804
t-pt,1,0,2,0,1,0.0017527390926667975,0.0026246719160104987,0,0.005249343832020997,0,8.896797153024911e-4
t-t,379,658,379,95,1084,0.9573465323410117,0.994750656167979,0.8534370946822308,0.994750656167979,0.979381443298969,0.9644128113879004
t-th,1,1,0,0,0,7.843377554459388e-4,0.0026246719160104987,0.0012970168612191958,0,0,0
t-tt,0,109,0,1,13,0.032649990504468034,0,0.14137483787289234,0,0.010309278350515464,0.011565836298932384
t-z,0,0,0,1,0,0.002061855670103093,0,0,0,0.010309278350515464,0
ts-z,0,0,0,0,0,0,0,0,0,0,0
tʃ-c,6,1,0,0,0,0.014173913043478259,0.06,0.010869565217391304,0,0,0
tʃ-cc,0,0,0,0,0,0,0,0,0,0,0
tʃ-ch,94,26,2,6,83,0.7376251874062969,0.94,0.2826086956521739,1,0.75,0.7155172413793104
tʃ-ci,0,0,0,0,0,0,0,0,0,0,0
tʃ-t,0,52,0,0,0,0.11304347826086955,0,0.5652173913043478,0,0,0
tʃ-tch,0,9,0,2,33,0.1264617691154423,0,0.09782608695652174,0,0.25,0.28448275862068967
tʃ-ti,0,4,0,0,0,0.008695652173913044,0,0.043478260869565216,0,0,0
u-eu,0,0,1,4,0,0.006896075179657268,0,0,0.004629629629629629,0.029850746268656716,0
u-eu_e,0,0,2,0,0,0.0018518518518518517,0,0,0.009259259259259259,0,0
u-ew,0,0,7,5,20,0.0754826295871072,0,0,0.032407407407407406,0.03731343283582089,0.3076923076923077
u-ewe,0,0,2,0,0,0.0018518518518518517,0,0,0.009259259259259259,0,0
u-ieu,0,0,0,1,0,0.0014925373134328358,0,0,0,0.007462686567164179,0
u-ioux,0,0,0,0,0,0,0,0,0,0,0
u-o,0,0,3,7,6,0.03168707743334609,0,0,0.013888888888888888,0.05223880597014925,0.09230769230769231
u-o_e,0,0,8,0,0,0.007407407407407407,0,0,0.037037037037037035,0,0
u-oe,0,0,0,3,3,0.013708381171067738,0,0,0,0.022388059701492536,0.046153846153846156
u-oo,1,0,110,31,14,0.29119743164519285,0.5,0,0.5092592592592593,0.23134328358208955,0.2153846153846154
u-oo_e,1,0,10,0,0,0.10925925925925925,0.5,0,0.046296296296296294,0,0
u-ooh,0,0,0,0,0,0,0,0,0,0,0
u-ou,0,0,5,11,2,0.02720138623123698,0,0,0.023148148148148147,0.08208955223880597,0.03076923076923077
u-ou_e,0,0,4,0,0,0.0037037037037037034,0,0,0.018518518518518517,0,0
u-ough,0,0,0,0,1,0.003076923076923077,0,0,0,0,0.015384615384615385
u-oup,0,0,0,0,1,0.003076923076923077,0,0,0,0,0.015384615384615385
u-ous,0,0,0,0,1,0.003076923076923077,0,0,0,0,0.015384615384615385
u-u,0,1,4,67,3,0.31293447293447296,0,1,0.018518518518518517,0.5,0.046153846153846156
u-u_e,0,0,45,0,0,0.04166666666666667,0,0,0.20833333333333334,0,0
u-ua,0,0,1,0,0,9.259259259259259e-4,0,0,0.004629629629629629,0,0
u-ue,0,0,3,2,13,0.04576285240464345,0,0,0.013888888888888888,0.014925373134328358,0.2
u-ui,0,0,7,3,0,0.010959093421779989,0,0,0.032407407407407406,0.022388059701492536,0
u-ui_e,0,0,4,0,0,0.0037037037037037034,0,0,0.018518518518518517,0,0
u-wo,0,0,0,0,1,0.003076923076923077,0,0,0,0,0.015384615384615385
v-f,0,0,0,0,1,0.0015748031496062992,0,0,0,0,0.007874015748031496
v-lv,0,0,0,0,3,0.004724409448818898,0,0,0,0,0.023622047244094488
v-ph,0,0,0,0,0,0,0,0,0,0,0
v-v,114,253,17,25,123,0.9929133858267717,1,0.9960629921259843,1,1,0.968503937007874
v-vv,0,1,0,0,0,7.874015748031496e-4,0,0.003937007874015748,0,0,0
w-ju,0,1,0,0,0,0.003125,0,0.015625,0,0,0
w-o,3,4,2,0,0,0.01722961953356166,0.01195219123505976,0.0625,0.011695906432748537,0,0
w-ou,0,0,0,0,0,0,0,0,0,0,0
w-u,0,4,92,0,0,0.12010233918128654,0,0.0625,0.5380116959064327,0,0
w-w,211,49,76,0,0,0.4101413789287296,0.8406374501992032,0.765625,0.4444444444444444,0,0
w-wh,37,6,1,0,0,0.049401662356422266,0.14741035856573706,0.09375,0.005847953216374269,0,0
z-cs,0,0,0,0,0,0,0,0,0,0,0
z-cz,1,0,0,0,0,0.010526315789473684,0.05263157894736842,0,0,0,0
z-ds,0,0,0,0,0,0,0,0,0,0,0
z-es,0,0,0,2,20,0.03188405797101449,0,0,0,0.08695652173913043,0.07246376811594203
z-s,0,103,11,18,210,0.6497915425848719,0,0.7054794520547946,1,0.782608695652174,0.7608695652173914
z-si,0,0,0,2,0,0.017391304347826087,0,0,0,0.08695652173913043,0
z-ss,0,4,0,0,0,0.005479452054794521,0,0.0273972602739726,0,0,0
z-ts,1,0,0,0,0,0.010526315789473684,0.05263157894736842,0,0,0,0
z-tz,0,0,0,0,0,0,0,0,0,0,0
z-x,0,1,0,0,0,0.0013698630136986301,0,0.00684931506849315,0,0,0
z-z,17,28,0,0,42,0.24773831541330993,0.8947368421052632,0.1917808219178082,0,0,0.15217391304347827
z-zz,0,10,0,1,4,0.025292833035537025,0,0.0684931506849315,0,0.043478260869565216,0.014492753623188406
æ-a,143,15,575,318,0,0.7469663597146176,0.9727891156462585,0.8333333333333334,0.9349593495934959,0.99375,0
æ-a_e,2,2,36,0,0,0.036650627730767105,0.013605442176870748,0.1111111111111111,0.05853658536585366,0,0
æ-aha,0,0,0,0,0,0,0,0,0,0,0
æ-ai,0,0,1,0,0,3.252032520325203e-4,0,0,0.0016260162601626016,0,0
æ-au,2,0,3,1,0,0.004321698191471711,0.013605442176870748,0,0.004878048780487805,0.003125,0
æ-ea,0,0,0,1,0,6.25e-4,0,0,0,0.003125,0
æ-eah,0,0,0,0,0,0,0,0,0,0,0
æ-i_e,0,1,0,0,0,0.01111111111111111,0,0.05555555555555555,0,0,0
ð-th,18,40,5,2,11,1,1,1,1,1,1
ŋ-n,0,0,70,67,0,0.3242296918767507,0,0,0.8235294117647058,0.7976190476190477,0
ŋ-nd,0,0,0,1,0,0.0023809523809523807,0,0,0,0.011904761904761904,0
ŋ-ng,0,0,15,16,242,0.2709403761504602,0,0,0.17647058823529413,0.19047619047619047,0.9877551020408163
ŋ-ngu,0,0,0,0,3,0.0024489795918367346,0,0,0,0,0.012244897959183673
ɑ-a,31,4,225,43,5,0.41451046018800586,0.3924050632911392,0.36363636363636365,0.4411764705882353,0.16104868913857678,0.7142857142857143
ɑ-a_e,1,1,19,0,0,0.028164444143595296,0.012658227848101266,0.09090909090909091,0.03725490196078431,0,0
ɑ-aa,1,0,0,0,0,0.002531645569620253,0.012658227848101266,0,0,0,0
ɑ-aah,0,0,0,0,0,0,0,0,0,0,0
ɑ-ach,0,0,1,0,0,3.92156862745098e-4,0,0,0.00196078431372549,0,0
ɑ-ah,0,0,0,0,0,0,0,0,0,0,0
ɑ-au,5,0,3,5,0,0.017580016788396487,0.06329113924050633,0,0.0058823529411764705,0.018726591760299626,0
ɑ-au_e,0,0,1,0,0,3.92156862745098e-4,0,0,0.00196078431372549,0,0
ɑ-aw,1,0,0,2,2,0.061172630053301355,0.012658227848101266,0,0,0.00749063670411985,0.2857142857142857
ɑ-e,4,0,2,0,0,0.010910896003971209,0.05063291139240506,0,0.00392156862745098,0,0
ɑ-ea,0,0,5,0,0,0.00196078431372549,0,0,0.00980392156862745,0,0
ɑ-ho,4,0,0,2,0,0.011624709619304983,0.05063291139240506,0,0,0.00749063670411985,0
ɑ-i,0,0,0,0,0,0,0,0,0,0,0
ɑ-i_e,0,0,1,0,0,3.92156862745098e-4,0,0,0.00196078431372549,0,0
ɑ-o,27,5,239,213,0,0.41253957328266894,0.34177215189873417,0.45454545454545453,0.46862745098039216,0.797752808988764,0
ɑ-o_e,2,1,14,0,0,0.028735305399490062,0.02531645569620253,0.09090909090909091,0.027450980392156862,0,0
ɑ-oh,0,0,0,0,0,0,0,0,0,0,0
ɑ-ou,3,0,0,0,0,0.00759493670886076,0.0379746835443038,0,0,0,0
ɑ-ow,0,0,0,2,0,0.00149812734082397,0,0,0,0.00749063670411985,0
ɔ-a,6,0,65,10,0,0.08091570291004682,0.09836065573770492,0,0.16129032258064516,0.14492753623188406,0
