PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
p-bp,0,0,0,0,0,0,0,0,0,0,0
p-gh,0,0,0,0,1,0.001652892561983471,0,0,0,0,0.008264462809917356
p-p,221,91,73,26,120,0.9326814417723508,1,0.7222222222222222,0.9864864864864865,0.9629629629629629,0.9917355371900827
p-pp,0,35,1,1,0,0.06566566566566566,0,0.2777777777777778,0.013513513513513514,0.037037037037037035,0
s-c,13,34,0,4,41,0.11768326951834748,0.02869757174392936,0.1827956989247312,0,0.16666666666666666,0.21025641025641026
s-es,0,0,0,0,4,0.0041025641025641026,0,0,0,0,0.020512820512820513
s-ps,0,0,0,0,0,0,0,0,0,0,0
s-s,438,123,67,16,87,0.745258474053352,0.9668874172185431,0.6612903225806451,0.9852941176470589,0.6666666666666666,0.4461538461538462
s-sc,1,0,0,0,0,4.415011037527594e-4,0.002207505518763797,0,0,0,0
s-ss,0,19,1,3,63,0.11298666861285458,0,0.10215053763440861,0.014705882352941176,0.125,0.3230769230769231
s-st,0,7,0,1,0,0.015860215053763442,0,0.03763440860215054,0,0.041666666666666664,0
s-sw,1,1,0,0,0,0.0015167699209570605,0.002207505518763797,0.005376344086021506,0,0,0
s-ts,0,0,0,0,0,0,0,0,0,0,0
s-tz,0,0,0,0,0,0,0,0,0,0,0
s-z,0,2,0,0,0,0.002150537634408602,0,0.010752688172043012,0,0,0
t-bt,0,0,0,0,0,0,0,0,0,0,0
t-ct,0,0,0,0,0,0,0,0,0,0,0
t-d,0,0,0,0,0,0,0,0,0,0,0
t-dt,0,0,0,0,0,0,0,0,0,0,0
t-ed,0,0,0,0,12,0.005853658536585366,0,0,0,0,0.02926829268292683
t-pt,0,0,0,0,0,0,0,0,0,0,0
t-t,184,207,151,41,395,0.942398634007662,1,0.7723880597014925,1,0.9761904761904762,0.9634146341463414
t-th,0,0,0,0,0,0,0,0,0,0,0
t-tt,0,61,0,0,3,0.046985802693847833,0,0.22761194029850745,0,0,0.007317073170731708
t-z,0,0,0,1,0,0.0047619047619047615,0,0,0,0.023809523809523808,0
ts-z,0,0,0,0,0,0,0,0,0,0,0
tʃ-c,3,0,0,0,0,0.010714285714285714,0.05357142857142857,0,0,0,0
tʃ-cc,0,0,0,0,0,0,0,0,0,0,0
tʃ-ch,53,9,2,3,32,0.7630011293054771,0.9464285714285714,0.391304347826087,1,0.75,0.7272727272727273
tʃ-ci,0,0,0,0,0,0,0,0,0,0,0
tʃ-t,0,8,0,0,0,0.06956521739130435,0,0.34782608695652173,0,0,0
tʃ-tch,0,5,0,1,12,0.14802371541501974,0,0.21739130434782608,0,0.25,0.2727272727272727
tʃ-ti,0,1,0,0,0,0.008695652173913044,0,0.043478260869565216,0,0,0
u-eu,0,0,0,0,0,0,0,0,0,0,0
u-eu_e,0,0,0,0,0,0,0,0,0,0,0
u-ew,0,0,2,3,11,0.08227215980024968,0,0,0.02247191011235955,0.08333333333333333,0.3055555555555556
u-ewe,0,0,2,0,0,0.00449438202247191,0,0,0.02247191011235955,0,0
u-ieu,0,0,0,0,0,0,0,0,0,0,0
u-ioux,0,0,0,0,0,0,0,0,0,0,0
u-o,0,0,0,4,5,0.05,0,0,0,0.1111111111111111,0.1388888888888889
u-o_e,0,0,4,0,0,0.00898876404494382,0,0,0.0449438202247191,0,0
u-oe,0,0,0,2,2,0.02222222222222222,0,0,0,0.05555555555555555,0.05555555555555555
u-oo,0,0,59,14,8,0.2548064918851436,0,0,0.6629213483146067,0.3888888888888889,0.2222222222222222
u-oo_e,0,0,4,0,0,0.00898876404494382,0,0,0.0449438202247191,0,0
u-ooh,0,0,0,0,0,0,0,0,0,0,0
u-ou,0,0,2,0,1,0.010049937578027465,0,0,0.02247191011235955,0,0.027777777777777776
u-ou_e,0,0,0,0,0,0,0,0,0,0,0
u-ough,0,0,0,0,1,0.005555555555555555,0,0,0,0,0.027777777777777776
u-oup,0,0,0,0,0,0,0,0,0,0,0
u-ous,0,0,0,0,0,0,0,0,0,0,0
u-u,0,0,3,9,3,0.07340823970037452,0,0,0.033707865168539325,0.25,0.08333333333333333
u-u_e,0,0,6,0,0,0.01348314606741573,0,0,0.06741573033707865,0,0
u-ua,0,0,0,0,0,0,0,0,0,0,0
u-ue,0,0,1,2,4,0.035580524344569285,0,0,0.011235955056179775,0.05555555555555555,0.1111111111111111
u-ui,0,0,4,2,0,0.02009987515605493,0,0,0.0449438202247191,0.05555555555555555,0
u-ui_e,0,0,2,0,0,0.00449438202247191,0,0,0.02247191011235955,0,0
u-wo,0,0,0,0,1,0.005555555555555555,0,0,0,0,0.027777777777777776
v-f,0,0,0,0,1,0.004651162790697674,0,0,0,0,0.023255813953488372
v-lv,0,0,0,0,0,0,0,0,0,0,0
v-ph,0,0,0,0,0,0,0,0,0,0,0
v-v,21,73,13,17,42,0.9953488372093023,1,1,1,1,0.9767441860465116
v-vv,0,0,0,0,0,0,0,0,0,0,0
w-ju,0,0,0,0,0,0,0,0,0,0,0
w-o,3,4,1,0,0,0.029428854875283444,0.02040816326530612,0.1111111111111111,0.015625,0,0
w-ou,0,0,0,0,0,0,0,0,0,0,0
w-u,0,0,23,0,0,0.071875,0,0,0.359375,0,0
w-w,130,27,39,0,0,0.44874574829931974,0.8843537414965986,0.75,0.609375,0,0
w-wh,14,5,1,0,0,0.04995039682539683,0.09523809523809523,0.1388888888888889,0.015625,0,0
z-cs,0,0,0,0,0,0,0,0,0,0,0
z-cz,0,0,0,0,0,0,0,0,0,0,0
z-ds,0,0,0,0,0,0,0,0,0,0,0
z-es,0,0,0,1,18,0.0475,0,0,0,0.125,0.1125
z-s,0,31,2,6,128,0.6292307692307693,0,0.5961538461538461,1,0.75,0.8
z-si,0,0,0,0,0,0,0,0,0,0,0
z-ss,0,2,0,0,0,0.007692307692307693,0,0.038461538461538464,0,0,0
z-ts,0,0,0,0,0,0,0,0,0,0,0
z-tz,0,0,0,0,0,0,0,0,0,0,0
z-x,0,0,0,0,0,0,0,0,0,0,0
z-z,8,15,0,0,12,0.2726923076923077,1,0.28846153846153844,0,0,0.075
z-zz,0,4,0,1,2,0.04288461538461539,0,0.07692307692307693,0,0.125,0.0125
æ-a,43,2,248,101,0,0.709402468876249,0.9347826086956522,0.6666666666666666,0.9649805447470817,0.9805825242718447,0
æ-a_e,1,1,7,0,0,0.07646196357074381,0.021739130434782608,0.3333333333333333,0.027237354085603113,0,0
æ-aha,0,0,0,0,0,0,0,0,0,0,0
æ-ai,0,0,0,0,0,0,0,0,0,0,0
æ-au,2,0,2,1,0,0.012193819980191612,0.043478260869565216,0,0.007782101167315175,0.009708737864077669,0
æ-ea,0,0,0,1,0,0.001941747572815534,0,0,0,0.009708737864077669,0
æ-eah,0,0,0,0,0,0,0,0,0,0,0
æ-i_e,0,0,0,0,0,0,0,0,0,0,0
ð-th,14,19,2,0,4,0.8,1,1,1,0,1
ŋ-n,0,0,27,37,0,0.3041666666666667,0,0,0.75,0.7708333333333334,0
ŋ-nd,0,0,0,1,0,0.004166666666666667,0,0,0,0.020833333333333332,0
ŋ-ng,0,0,9,10,170,0.2904970760233918,0,0,0.25,0.20833333333333334,0.9941520467836257
ŋ-ngu,0,0,0,0,1,0.0011695906432748538,0,0,0,0,0.005847953216374269
ɑ-a,9,2,100,19,3,0.5325129105556703,0.375,1,0.4854368932038835,0.20212765957446807,0.6
ɑ-a_e,1,0,7,0,0,0.015129449838187703,0.041666666666666664,0,0.03398058252427184,0,0
ɑ-aa,0,0,0,0,0,0,0,0,0,0,0
ɑ-aah,0,0,0,0,0,0,0,0,0,0,0
ɑ-ach,0,0,0,0,0,0,0,0,0,0,0
ɑ-ah,0,0,0,0,0,0,0,0,0,0,0
ɑ-au,1,0,2,2,0,0.014530400055085038,0.041666666666666664,0,0.009708737864077669,0.02127659574468085,0
ɑ-au_e,0,0,1,0,0,9.70873786407767e-4,0,0,0.0048543689320388345,0,0
ɑ-aw,0,0,0,2,2,0.08425531914893616,0,0,0,0.02127659574468085,0.4
ɑ-e,0,0,0,0,0,0,0,0,0,0,0
ɑ-ea,0,0,3,0,0,0.002912621359223301,0,0,0.014563106796116505,0,0
ɑ-ho,2,0,0,1,0,0.01879432624113475,0.08333333333333333,0,0,0.010638297872340425,0
ɑ-i,0,0,0,0,0,0,0,0,0,0,0
ɑ-i_e,0,0,0,0,0,0,0,0,0,0,0
ɑ-o,7,0,92,70,0,0.2965898918956139,0.2916666666666667,0,0.44660194174757284,0.7446808510638298,0
ɑ-o_e,1,0,1,0,0,0.009304207119741099,0.041666666666666664,0,0.0048543689320388345,0,0
ɑ-oh,0,0,0,0,0,0,0,0,0,0,0
ɑ-ou,3,0,0,0,0,0.025,0.125,0,0,0,0
ɑ-ow,0,0,0,0,0,0,0,0,0,0,0
ɔ-a,4,0,39,5,0,0.11645394835050007,0.18181818181818182,0,0.1921182266009852,0.20833333333333334,0
ɔ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ao,0,0,0,0,0,0,0,0,0,0,0
ɔ-au,6,0,5,1,0,0.06780489625317213,0.2727272727272727,0,0.024630541871921183,0.041666666666666664,0
ɔ-au_e,0,0,5,0,0,0.0049261083743842365,0,0,0.024630541871921183,0,0
ɔ-augh,0,0,2,3,0,0.02697044334975369,0,0,0.009852216748768473,0.125,0
ɔ-aw,1,0,7,2,9,0.23265412748171369,0.045454545454545456,0,0.034482758620689655,0.08333333333333333,1
ɔ-awe,0,0,2,0,0,0.0019704433497536944,0,0,0.009852216748768473,0,0
ɔ-eo,0,0,0,0,0,0,0,0,0,0,0
ɔ-eo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-hau,0,0,0,0,0,0,0,0,0,0,0
ɔ-o,10,0,88,13,0,0.28594193163158677,0.45454545454545453,0,0.43349753694581283,0.5416666666666666,0
ɔ-o_e,0,0,23,0,0,0.022660098522167486,0,0,0.11330049261083744,0,0
ɔ-oa,1,0,6,0,0,0.015002239140170176,0.045454545454545456,0,0.029556650246305417,0,0
ɔ-oa_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-oo,0,0,12,0,0,0.011822660098522167,0,0,0.059113300492610835,0,0
ɔ-oo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ou,0,0,8,0,0,0.007881773399014778,0,0,0.03940886699507389,0,0
ɔ-ou_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ough,0,0,6,0,0,0.005911330049261083,0,0,0.029556650246305417,0,0
ɔɪ-awy,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-eu,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oi,1,0,6,4,0,0.5333333333333333,1,0,0.6666666666666666,1,0
ɔɪ-oi_e,0,0,3,0,0,0.06666666666666667,0,0,0.3333333333333333,0,0
ɔɪ-oy,0,0,0,0,8,0.2,0,0,0,0,1
ɔɪ-oy_e,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oye,0,0,0,0,0,0,0,0,0,0,0
ə-_e,0,0,98,0,0,0.045265588914549654,0,0,0.22632794457274827,0,0
ə-a,45,7,43,41,24,0.5115229297930373,0.9782608695652174,0.23333333333333334,0.09930715935334873,0.2867132867132867,0.96
ə-a_e,0,1,11,0,0,0.011747498075442647,0,0.03333333333333333,0.025404157043879907,0,0
ə-ae,0,0,0,0,0,0,0,0,0,0,0
ə-ah,0,0,0,0,0,0,0,0,0,0,0
ə-ai,0,0,3,0,0,0.0013856812933025404,0,0,0.006928406466512702,0,0
ə-au,0,0,0,0,0,0,0,0,0,0,0
ə-au_e,0,0,1,0,0,4.6189376443418013e-4,0,0,0.0023094688221709007,0,0
ə-e,0,9,149,24,1,0.1703886044671264,0,0.3,0.3441108545034642,0.16783216783216784,0.04
ə-e_e,0,0,2,0,0,9.237875288683603e-4,0,0,0.004618937644341801,0,0
ə-ea,0,0,1,0,0,4.6189376443418013e-4,0,0,0.0023094688221709007,0,0
ə-ea_e,0,0,0,0,0,0,0,0,0,0,0
ə-ei,0,0,0,0,0,0,0,0,0,0,0
ə-eo,0,0,1,0,0,4.6189376443418013e-4,0,0,0.0023094688221709007,0,0
ə-eou,0,0,0,0,0,0,0,0,0,0,0
ə-ha,0,0,0,0,0,0,0,0,0,0,0
ə-he,0,0,0,0,0,0,0,0,0,0,0
ə-hi,0,0,0,0,0,0,0,0,0,0,0
ə-ho,0,0,0,0,0,0,0,0,0,0,0
ə-i,0,0,14,27,0,0.04422875046431628,0,0,0.03233256351039261,0.1888111888111888,0
ə-i_e,0,0,4,0,0,0.0018475750577367205,0,0,0.009237875288683603,0,0
ə-ia,0,0,0,0,0,0,0,0,0,0,0
ə-ia_e,0,0,0,0,0,0,0,0,0,0,0
ə-ie,0,0,1,0,0,4.6189376443418013e-4,0,0,0.0023094688221709007,0,0
ə-o,0,6,49,48,0,0.12976566159014197,0,0.2,0.11316397228637413,0.3356643356643357,0
ə-o_e,0,0,3,0,0,0.0013856812933025404,0,0,0.006928406466512702,0,0
ə-oi,0,0,0,0,0,0,0,0,0,0,0
ə-oi_e,0,0,1,0,0,4.6189376443418013e-4,0,0,0.0023094688221709007,0,0
ə-on,0,0,0,0,0,0,0,0,0,0,0
ə-ou,0,2,6,1,0,0.017503297318539814,0,0.06666666666666667,0.013856812933025405,0.006993006993006993,0
ə-u,1,5,42,2,0,0.05987790032372823,0.021739130434782608,0.16666666666666666,0.09699769053117784,0.013986013986013986,0
