PG mapping,wi,si,sm,sf,wf,consistency,wi_consistency,si_consistency,sm_consistency,sf_consistency,wf_consistency
aʊ-owe,0,0,0,0,0,0,0,0,0,0,0
b-b,440,233,1,16,55,0.978544061302682,1,0.89272030651341,1,1,1
b-bb,0,26,0,0,0,0.019923371647509576,0,0.09961685823754789,0,0,0
b-br,0,0,0,0,0,0,0,0,0,0,0
b-pb,0,2,0,0,0,0.001532567049808429,0,0.007662835249042145,0,0,0
d-d,301,263,18,78,357,0.9577112694101368,1,0.906896551724138,0.9473684210526315,0.9873417721518988,0.946949602122016
d-dd,0,27,1,1,2,0.03273965897182604,0,0.09310344827586207,0.05263157894736842,0.012658227848101266,0.005305039787798408
d-ddh,0,0,0,0,0,0,0,0,0,0,0
d-ed,0,0,0,0,15,0.007957559681697613,0,0,0,0,0.03978779840848806
d-ld,0,0,0,0,3,0.0015915119363395225,0,0,0,0,0.007957559681697613
dʒ-d,0,9,0,0,0,0.02278481012658228,0,0.11392405063291139,0,0,0
dʒ-dg,0,2,0,0,17,0.05163863360499393,0,0.02531645569620253,0,0,0.2328767123287671
dʒ-di,0,1,0,0,0,0.002531645569620253,0,0.012658227848101266,0,0,0
dʒ-dj,0,1,0,0,0,0.002531645569620253,0,0.012658227848101266,0,0,0
dʒ-g,21,48,0,3,56,0.5216103115426854,0.23333333333333334,0.6075949367088608,0,1,0.7671232876712328
dʒ-gg,0,1,0,0,0,0.002531645569620253,0,0.012658227848101266,0,0,0
dʒ-gi,0,1,0,0,0,0.002531645569620253,0,0.012658227848101266,0,0,0
dʒ-j,69,16,0,0,0,0.1938396624472574,0.7666666666666667,0.20253164556962025,0,0,0
eɪ-a,11,8,10,133,0,0.3561749903213318,0.5238095238095238,0.4444444444444444,0.03484320557491289,0.7777777777777778,0
eɪ-a_e,5,10,190,0,0,0.29113433991482773,0.23809523809523808,0.5555555555555556,0.662020905923345,0,0
eɪ-ae,0,0,0,0,1,0.0031746031746031746,0,0,0,0,0.015873015873015872
eɪ-ai,2,0,70,16,0,0.08654155714489475,0.09523809523809523,0,0.24390243902439024,0.0935672514619883,0
eɪ-ai_e,0,0,4,0,0,0.0027874564459930314,0,0,0.013937282229965157,0,0
eɪ-aigh,0,0,1,1,0,0.0018664547547731114,0,0,0.003484320557491289,0.005847953216374269,0
eɪ-au_e,0,0,0,0,0,0,0,0,0,0,0
eɪ-ay,0,0,2,17,50,0.18000692788882774,0,0,0.006968641114982578,0.09941520467836257,0.7936507936507936
eɪ-ay_e,0,0,0,0,0,0,0,0,0,0,0
eɪ-aye,0,0,0,0,0,0,0,0,0,0,0
eɪ-e,0,0,0,1,1,0.004344193817878028,0,0,0,0.005847953216374269,0.015873015873015872
eɪ-e_e,0,0,0,0,0,0,0,0,0,0,0
eɪ-ea,0,0,3,0,1,0.005265195509097948,0,0,0.010452961672473868,0,0.015873015873015872
eɪ-ee,0,0,0,0,0,0,0,0,0,0,0
eɪ-ei,0,0,4,0,0,0.0027874564459930314,0,0,0.013937282229965157,0,0
eɪ-ei_e,0,0,1,0,0,6.968641114982578e-4,0,0,0.003484320557491289,0,0
eɪ-eigh,3,0,2,2,3,0.041828147604784316,0.14285714285714285,0,0.006968641114982578,0.011695906432748537,0.047619047619047616
eɪ-et,0,0,0,0,2,0.006349206349206349,0,0,0,0,0.031746031746031744
eɪ-ey,0,0,0,1,5,0.017042606516290727,0,0,0,0.005847953216374269,0.07936507936507936
eɪ-ez,0,0,0,0,0,0,0,0,0,0,0
f-f,317,131,19,13,42,0.7917966102709628,0.9664634146341463,0.6752577319587629,0.9047619047619048,0.8125,0.6
f-ff,0,43,1,2,16,0.12456799214531174,0,0.22164948453608246,0.047619047619047616,0.125,0.22857142857142856
f-ft,0,1,0,0,0,0.0010309278350515464,0,0.005154639175257732,0,0,0
f-gh,0,1,0,1,5,0.027816642120765834,0,0.005154639175257732,0,0.0625,0.07142857142857142
f-lf,0,0,0,0,2,0.005714285714285714,0,0,0,0,0.02857142857142857
f-ph,11,18,1,0,5,0.04907354191362238,0.03353658536585366,0.09278350515463918,0.047619047619047616,0,0.07142857142857142
f-pph,0,0,0,0,0,0,0,0,0,0,0
g-g,200,134,1,11,50,0.9031491162559124,0.970873786407767,0.7976190476190477,1,0.7857142857142857,0.9615384615384616
g-gg,0,32,0,3,1,0.0847985347985348,0,0.19047619047619047,0,0.21428571428571427,0.019230769230769232
g-gh,2,1,0,0,0,0.003132223763291724,0.009708737864077669,0.005952380952380952,0,0,0
g-gu,4,1,0,0,1,0.008920125182261105,0.019417475728155338,0.005952380952380952,0,0,0.019230769230769232
gz-x,0,0,0,7,0,0.2,0,0,0,1,0
h-h,240,49,0,0,0,0.39672131147540984,0.9836065573770492,1,0,0,0
h-j,0,0,0,0,0,0,0,0,0,0,0
h-wh,4,0,0,0,0,0.003278688524590164,0.01639344262295082,0,0,0,0
i-a,0,0,0,0,0,0,0,0,0,0,0
i-ae,0,0,0,0,0,0,0,0,0,0,0
i-ay,0,0,0,0,0,0,0,0,0,0,0
i-e,16,2,0,74,13,0.19805206192023458,0.5,0.2,0,0.26334519572953735,0.026915113871635612
i-e_e,2,0,11,0,0,0.021861702127659574,0.0625,0,0.04680851063829787,0,0
i-ea,11,0,81,57,5,0.18032595860530073,0.34375,0,0.3446808510638298,0.20284697508896798,0.010351966873706004
i-ea_e,1,0,13,0,0,0.01731382978723404,0.03125,0,0.05531914893617021,0,0
i-ee,1,0,73,42,22,0.10738062885749307,0.03125,0,0.31063829787234043,0.1494661921708185,0.045548654244306416
i-ee_e,0,0,12,0,0,0.010212765957446808,0,0,0.05106382978723404,0,0
i-ei,1,0,0,2,0,0.007673487544483985,0.03125,0,0,0.0071174377224199285,0
i-ei_e,0,0,2,0,0,0.001702127659574468,0,0,0.00851063829787234,0,0
i-eo,0,0,0,1,0,7.117437722419928e-4,0,0,0,0.0035587188612099642,0
i-ey,0,0,1,5,16,0.011035041490169043,0,0,0.00425531914893617,0.017793594306049824,0.033126293995859216
i-i,0,1,2,77,13,0.08188942089653503,0,0.1,0.00851063829787234,0.27402135231316727,0.026915113871635612
i-i_e,0,2,10,0,0,0.04851063829787235,0,0.2,0.0425531914893617,0,0
i-ie,0,1,24,3,16,0.04918602203079144,0,0.1,0.10212765957446808,0.010676156583629894,0.033126293995859216
i-ie_e,0,0,6,0,0,0.005106382978723404,0,0,0.02553191489361702,0,0
i-is,0,0,0,0,0,0,0,0,0,0,0
i-oe,0,0,0,0,0,0,0,0,0,0,0
i-y,0,4,0,20,398,0.25903818807423945,0,0.4,0,0.0711743772241993,0.8240165631469979
j-i,0,4,12,0,0,0.22153846153846155,0,0.3076923076923077,0.8,0,0
j-ill,0,0,0,0,0,0,0,0,0,0,0
j-j,0,0,0,0,0,0,0,0,0,0,0
j-ll,0,1,0,0,0,0.015384615384615385,0,0.07692307692307693,0,0,0
j-y,30,8,3,0,0,0.3630769230769231,1,0.6153846153846154,0.2,0,0
ju-eau,0,0,0,2,0,0.01,0,0,0,0.05,0
ju-eu,0,0,0,0,0,0,0,0,0,0,0
ju-eue,0,0,0,0,0,0,0,0,0,0,0
ju-ew,0,0,0,0,3,0.06,0,0,0,0,0.3
ju-ewe,0,0,0,0,0,0,0,0,0,0,0
ju-hu,1,0,0,0,0,0.014285714285714285,0.07142857142857142,0,0,0,0
ju-ou,0,0,0,0,0,0,0,0,0,0,0
ju-u,9,0,1,38,1,0.35033613445378153,0.6428571428571429,0,0.058823529411764705,0.95,0.1
ju-u_e,4,1,14,0,0,0.32184873949579834,0.2857142857142857,0.5,0.8235294117647058,0,0
ju-ua,0,1,0,0,0,0.1,0,0.5,0,0,0
ju-ue,0,0,1,0,6,0.13176470588235295,0,0,0.058823529411764705,0,0.6
ju-ugh,0,0,0,0,0,0,0,0,0,0,0
ju-ui,0,0,0,0,0,0,0,0,0,0,0
ju-ut,0,0,0,0,0,0,0,0,0,0,0
ju-uu,0,0,1,0,0,0.011764705882352941,0,0,0.058823529411764705,0,0
jə-u,0,0,0,11,0,0.2,0,0,0,1,0
jə-ua,0,1,0,0,0,0.2,0,1,0,0,0
jɚ-u,0,0,0,0,0,0,0,0,0,0,0
jɚ-u_e,0,0,4,0,0,0.2,0,0,1,0,0
jʊ-eu,0,0,0,0,0,0,0,0,0,0,0
jʊ-u,1,0,0,6,0,0.4,1,0,0,1,0
jʊ-u_e,0,0,3,0,0,0.2,0,0,1,0,0
k-c,411,170,103,68,31,0.5369411779976128,0.8707627118644068,0.48158640226628896,0.6023391812865497,0.6238532110091743,0.10616438356164383
k-cc,0,11,0,0,0,0.006232294617563739,0,0.031161473087818695,0,0,0
k-cch,0,1,0,0,0,5.6657223796034e-4,0,0.0028328611898017,0,0,0
k-ch,4,5,11,0,5,0.020817931054308954,0.00847457627118644,0.014164305949008499,0.06432748538011696,0,0.017123287671232876
k-ck,0,69,5,13,77,0.12153437467220929,0,0.1954674220963173,0.029239766081871343,0.11926605504587157,0.2636986301369863
k-cq,0,0,0,0,0,0,0,0,0,0,0
k-k,38,83,34,20,165,0.2526042188738665,0.08050847457627118,0.23512747875354106,0.19883040935672514,0.1834862385321101,0.565068493150685
k-kh,0,0,0,0,0,0,0,0,0,0,0
k-kk,0,0,0,0,0,0,0,0,0,0,0
k-lk,0,1,1,0,11,0.00927040945657766,0,0.0028328611898017,0.005847953216374269,0,0.03767123287671233
k-q,19,12,16,0,0,0.033563164605548854,0.04025423728813559,0.0339943342776204,0.0935672514619883,0,0
k-qu,0,1,1,0,3,0.003790957401783139,0,0.0028328611898017,0.005847953216374269,0,0.010273972602739725
k-x,0,0,0,8,0,0.014678899082568808,0,0,0,0.07339449541284404,0
ks-x,0,0,6,38,19,0.6,0,0,1,1,1
kʃ-x,0,0,0,0,0,0,0,0,0,0,0
kʃ-xi,0,0,0,1,0,0.2,0,0,0,1,0
l-l,209,277,481,95,476,0.8902848161852764,1,0.7486486486486487,0.993801652892562,0.8482142857142857,0.8607594936708861
l-ll,0,92,3,17,76,0.10881297962138008,0,0.24864864864864866,0.006198347107438017,0.15178571428571427,0.13743218806509946
l-sl,0,1,0,0,1,9.022041933434338e-4,0,0.002702702702702703,0,0,0.0018083182640144665
m-gm,0,0,0,0,0,0,0,0,0,0,0
m-lm,0,1,0,0,3,0.004093516045707281,0,0.00398406374501992,0,0,0.016483516483516484
m-m,279,217,70,122,164,0.9531281467536449,1,0.8645418326693227,1,1,0.9010989010989011
m-mb,0,1,0,0,12,0.01398362593581717,0,0.00398406374501992,0,0,0.06593406593406594
m-mm,0,32,0,0,0,0.02549800796812749,0,0.12749003984063745,0,0,0
m-mn,0,0,0,0,3,0.0032967032967032967,0,0,0,0,0.016483516483516484
m-thm,0,0,0,0,0,0,0,0,0,0,0
n-dn,0,0,0,0,0,0,0,0,0,0,0
n-gn,1,1,0,1,3,0.0037602396104687236,0.007407407407407408,0.0028089887640449437,0,0.002793296089385475,0.005791505791505791
n-kn,20,2,0,0,0,0.030753225135247607,0.14814814814814814,0.0056179775280898875,0,0,0
n-ln,0,0,0,0,0,0,0,0,0,0,0
n-mn,0,0,0,0,0,0,0,0,0,0,0
n-n,114,314,380,357,514,0.9421432020897846,0.8444444444444444,0.8820224719101124,0.9947643979057592,0.9972067039106145,0.9922779922779923
n-nn,0,39,2,0,1,0.023343333164499117,0,0.10955056179775281,0.005235602094240838,0,0.0019305019305019305
n-pn,0,0,0,0,0,0,0,0,0,0,0
nj-gn,0,1,0,0,0,0.2,0,1,0,0,0
nj-n,0,0,0,0,0,0,0,0,0,0,0
oʊ-aoh,0,0,0,0,1,0.002127659574468085,0,0,0,0,0.010638297872340425
oʊ-au,0,0,0,0,0,0,0,0,0,0,0
oʊ-au_e,0,0,0,0,0,0,0,0,0,0,0
oʊ-aux,0,0,0,0,0,0,0,0,0,0,0
oʊ-eau,0,0,0,0,0,0,0,0,0,0,0
oʊ-eaux,0,0,0,0,0,0,0,0,0,0,0
oʊ-eou,0,0,0,0,0,0,0,0,0,0,0
oʊ-ew,0,0,1,1,0,0.0025454124725211155,0,0,0.004975124378109453,0.007751937984496124,0
oʊ-o,13,2,47,101,44,0.5138144429808043,0.6842105263157895,0.4,0.23383084577114427,0.7829457364341085,0.46808510638297873
oʊ-o_e,0,2,100,0,0,0.17950248756218906,0,0.4,0.4975124378109453,0,0
oʊ-oa,3,0,37,9,1,0.08447601571299211,0.15789473684210525,0,0.18407960199004975,0.06976744186046512,0.010638297872340425
oʊ-oa_e,0,0,0,0,0,0,0,0,0,0,0
oʊ-oe,0,0,2,1,4,0.012051075646015347,0,0,0.009950248756218905,0.007751937984496124,0.0425531914893617
oʊ-oh,0,0,0,0,0,0,0,0,0,0,0
oʊ-oo,0,0,0,0,0,0,0,0,0,0,0
oʊ-os,0,0,0,0,0,0,0,0,0,0,0
oʊ-ot,0,0,0,0,0,0,0,0,0,0,0
oʊ-ou,0,0,3,0,0,0.0029850746268656717,0,0,0.014925373134328358,0,0
oʊ-ou_e,0,0,1,0,0,9.950248756218905e-4,0,0,0.004975124378109453,0,0
oʊ-ough,0,1,0,1,4,0.05006102589477157,0,0.2,0,0.007751937984496124,0.0425531914893617
oʊ-ow,2,0,10,16,40,0.14091546486427728,0.10526315789473684,0,0.04975124378109453,0.12403100775193798,0.425531914893617
oʊ-owe,1,0,0,0,0,0.010526315789473684,0.05263157894736842,0,0,0,0
p-bp,0,0,0,0,0,0,0,0,0,0,0
p-gh,0,0,0,0,1,0.0011111111111111111,0,0,0,0,0.005555555555555556
p-p,404,206,129,43,179,0.9473506052895366,1,0.7803030303030303,0.9847328244274809,0.9772727272727273,0.9944444444444445
p-pp,0,58,2,1,0,0.051538283599352294,0,0.2196969696969697,0.015267175572519083,0.022727272727272728,0
s-c,30,78,3,9,89,0.1388990173075143,0.0391644908616188,0.1875,0.02564102564102564,0.1956521739130435,0.24653739612188366
s-es,0,0,0,0,4,0.00221606648199446,0,0,0,0,0.0110803324099723
s-ps,2,0,0,0,0,5.221932114882506e-4,0.0026109660574412533,0,0,0,0
s-s,728,270,113,32,155,0.7380514254117028,0.9503916449086162,0.6490384615384616,0.9658119658119658,0.6956521739130435,0.4293628808864266
s-sc,5,3,0,0,0,0.002747790721028319,0.006527415143603133,0.007211538461538462,0,0,0
s-ss,0,51,1,4,113,0.10622381494280206,0,0.12259615384615384,0.008547008547008548,0.08695652173913043,0.31301939058171746
s-st,0,11,0,1,0,0.009636287625418061,0,0.026442307692307692,0,0.021739130434782608,0
s-sw,1,1,0,0,0,7.418658365133562e-4,0.0013054830287206266,0.002403846153846154,0,0,0
s-ts,0,0,0,0,0,0,0,0,0,0,0
s-tz,0,0,0,0,0,0,0,0,0,0,0
s-z,0,2,0,0,0,9.615384615384616e-4,0,0.004807692307692308,0,0,0
t-bt,0,1,0,0,1,6.477732793522267e-4,0,0.0019230769230769232,0,0,0.0013157894736842105
t-ct,0,0,0,0,0,0,0,0,0,0,0
t-d,0,0,0,0,0,0,0,0,0,0,0
t-dt,0,0,0,0,0,0,0,0,0,0,0
t-ed,0,0,0,0,19,0.005,0,0,0,0,0.025
t-pt,0,0,0,0,0,0,0,0,0,0,0
t-t,288,424,276,84,731,0.950794181338857,1,0.8153846153846154,1,0.9767441860465116,0.9618421052631579
t-th,0,0,0,0,0,0,0,0,0,0,0
t-tt,0,95,0,1,9,0.04123246398644195,0,0.18269230769230768,0,0.011627906976744186,0.011842105263157895
t-z,0,0,0,1,0,0.002325581395348837,0,0,0,0.011627906976744186,0
ts-z,0,0,0,0,0,0,0,0,0,0,0
tʃ-c,4,1,0,0,0,0.01286004056795132,0.047058823529411764,0.017241379310344827,0,0,0
tʃ-cc,0,0,0,0,0,0,0,0,0,0,0
tʃ-ch,81,16,2,4,56,0.722683726010298,0.9529411764705882,0.27586206896551724,1,0.6666666666666666,0.717948717948718
tʃ-ci,0,0,0,0,0,0,0,0,0,0,0
tʃ-t,0,31,0,0,0,0.10689655172413792,0,0.5344827586206896,0,0,0
tʃ-tch,0,7,0,2,22,0.14721485411140584,0,0.1206896551724138,0,0.3333333333333333,0.28205128205128205
tʃ-ti,0,3,0,0,0,0.010344827586206896,0,0.05172413793103448,0,0,0
u-eu,0,0,0,0,0,0,0,0,0,0,0
u-eu_e,0,0,0,0,0,0,0,0,0,0,0
u-ew,0,0,4,5,16,0.08003576139170908,0,0,0.025477707006369428,0.06097560975609756,0.3137254901960784
u-ewe,0,0,2,0,0,0.002547770700636943,0,0,0.012738853503184714,0,0
u-ieu,0,0,0,0,0,0,0,0,0,0,0
u-ioux,0,0,0,0,0,0,0,0,0,0,0
u-o,0,0,2,7,6,0.04315035319705014,0,0,0.012738853503184714,0.08536585365853659,0.11764705882352941
u-o_e,0,0,8,0,0,0.010191082802547772,0,0,0.050955414012738856,0,0
u-oe,0,0,0,3,3,0.019081779053084648,0,0,0,0.036585365853658534,0.058823529411764705
u-oo,1,0,86,26,12,0.3200275978031418,0.5,0,0.5477707006369427,0.3170731707317073,0.23529411764705882
u-oo_e,1,0,8,0,0,0.11019108280254777,0.5,0,0.050955414012738856,0,0
u-ooh,0,0,0,0,0,0,0,0,0,0,0
u-ou,0,0,4,4,1,0.018773207589700476,0,0,0.025477707006369428,0.04878048780487805,0.0196078431372549
u-ou_e,0,0,0,0,0,0,0,0,0,0,0
u-ough,0,0,0,0,1,0.00392156862745098,0,0,0,0,0.0196078431372549
u-oup,0,0,0,0,0,0,0,0,0,0,0
u-ous,0,0,0,0,0,0,0,0,0,0,0
u-u,0,0,4,33,3,0.09734805216167561,0,0,0.025477707006369428,0.4024390243902439,0.058823529411764705
u-u_e,0,0,28,0,0,0.035668789808917196,0,0,0.17834394904458598,0,0
u-ua,0,0,1,0,0,0.0012738853503184715,0,0,0.006369426751592357,0,0
u-ue,0,0,2,2,8,0.038798368500732594,0,0,0.012738853503184714,0.024390243902439025,0.1568627450980392
u-ui,0,0,5,2,0,0.011247475532080161,0,0,0.03184713375796178,0.024390243902439025,0
u-ui_e,0,0,3,0,0,0.003821656050955414,0,0,0.01910828025477707,0,0
u-wo,0,0,0,0,1,0.00392156862745098,0,0,0,0,0.0196078431372549
v-f,0,0,0,0,1,0.0024691358024691358,0,0,0,0,0.012345679012345678
v-lv,0,0,0,0,1,0.0024691358024691358,0,0,0,0,0.012345679012345678
v-ph,0,0,0,0,0,0,0,0,0,0,0
v-v,60,164,14,21,79,0.9950617283950617,1,1,1,1,0.9753086419753086
v-vv,0,0,0,0,0,0,0,0,0,0,0
w-ju,0,0,0,0,0,0,0,0,0,0,0
w-o,3,4,1,0,0,0.018218266692842967,0.014285714285714285,0.06779661016949153,0.009009009009009009,0,0
w-ou,0,0,0,0,0,0,0,0,0,0,0
w-u,0,3,52,0,0,0.10386318521911742,0,0.05084745762711865,0.46846846846846846,0,0
w-w,180,46,57,0,0,0.43006347752110463,0.8571428571428571,0.7796610169491526,0.5135135135135135,0,0
w-wh,27,6,1,0,0,0.04785507056693497,0.12857142857142856,0.1016949152542373,0.009009009009009009,0,0
z-cs,0,0,0,0,0,0,0,0,0,0,0
z-cz,0,0,0,0,0,0,0,0,0,0,0
z-ds,0,0,0,0,0,0,0,0,0,0,0
z-es,0,0,0,2,20,0.04398268398268398,0,0,0,0.13333333333333333,0.08658008658008658
z-s,0,70,3,10,177,0.6186555582781998,0,0.660377358490566,1,0.6666666666666666,0.7662337662337663
z-si,0,0,0,2,0,0.026666666666666665,0,0,0,0.13333333333333333,0
z-ss,0,2,0,0,0,0.0037735849056603774,0,0.018867924528301886,0,0,0
z-ts,0,0,0,0,0,0,0,0,0,0,0
z-tz,0,0,0,0,0,0,0,0,0,0,0
z-x,0,1,0,0,0,0.0018867924528301887,0,0.009433962264150943,0,0,0
z-z,12,23,0,0,30,0.2693702523891203,1,0.2169811320754717,0,0,0.12987012987012986
z-zz,0,10,0,1,4,0.035664461324838685,0,0.09433962264150944,0,0.06666666666666667,0.017316017316017316
æ-a,83,9,422,222,0,0.7612740087001733,0.9540229885057471,0.9,0.9612756264236902,0.9910714285714286,0
æ-a_e,2,1,14,0,0,0.030975833267876313,0.022988505747126436,0.1,0.03189066059225513,0,0
æ-aha,0,0,0,0,0,0,0,0,0,0,0
æ-ai,0,0,1,0,0,4.555808656036446e-4,0,0,0.002277904328018223,0,0
æ-au,2,0,2,1,0,0.006401720023489719,0.022988505747126436,0,0.004555808656036446,0.004464285714285714,0
æ-ea,0,0,0,1,0,8.928571428571428e-4,0,0,0,0.004464285714285714,0
æ-eah,0,0,0,0,0,0,0,0,0,0,0
æ-i_e,0,0,0,0,0,0,0,0,0,0,0
ð-th,16,38,4,1,7,1,1,1,1,1,1
ŋ-n,0,0,46,56,0,0.3159322033898305,0,0,0.7796610169491526,0.8,0
ŋ-nd,0,0,0,1,0,0.002857142857142857,0,0,0,0.014285714285714285,0
ŋ-ng,0,0,13,13,222,0.2803137927664795,0,0,0.22033898305084745,0.18571428571428572,0.9955156950672646
ŋ-ngu,0,0,0,0,1,8.968609865470852e-4,0,0,0,0,0.004484304932735426
ɑ-a,18,3,156,28,3,0.4613545188190219,0.35294117647058826,0.75,0.4482758620689655,0.15555555555555556,0.6
ɑ-a_e,1,0,11,0,0,0.01024340770791075,0.0196078431372549,0,0.031609195402298854,0,0
ɑ-aa,0,0,0,0,0,0,0,0,0,0,0
ɑ-aah,0,0,0,0,0,0,0,0,0,0,0
ɑ-ach,0,0,1,0,0,5.747126436781609e-4,0,0,0.0028735632183908046,0,0
ɑ-ah,0,0,0,0,0,0,0,0,0,0,0
ɑ-au,3,0,2,3,0,0.016247464503042597,0.058823529411764705,0,0.005747126436781609,0.016666666666666666,0
ɑ-au_e,0,0,1,0,0,5.747126436781609e-4,0,0,0.0028735632183908046,0,0
ɑ-aw,0,0,0,2,2,0.08222222222222222,0,0,0,0.011111111111111112,0.4
ɑ-e,0,0,0,0,0,0,0,0,0,0,0
ɑ-ea,0,0,4,0,0,0.0022988505747126436,0,0,0.011494252873563218,0,0
ɑ-ho,4,0,0,2,0,0.017908496732026144,0.0784313725490196,0,0,0.011111111111111112,0
ɑ-i,0,0,0,0,0,0,0,0,0,0,0
ɑ-i_e,0,0,0,0,0,0,0,0,0,0,0
ɑ-o,21,1,167,144,0,0.38832995267072346,0.4117647058823529,0.25,0.47988505747126436,0.8,0
ɑ-o_e,1,0,6,0,0,0.007369844489519946,0.0196078431372549,0,0.017241379310344827,0,0
ɑ-oh,0,0,0,0,0,0,0,0,0,0,0
ɑ-ou,3,0,0,0,0,0.011764705882352941,0.058823529411764705,0,0,0,0
ɑ-ow,0,0,0,1,0,0.0011111111111111111,0,0,0,0.005555555555555556,0
ɔ-a,6,0,54,6,0,0.08764292186219096,0.13636363636363635,0,0.17940199335548174,0.12244897959183673,0
ɔ-a_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ao,0,0,0,0,0,0,0,0,0,0,0
ɔ-au,11,0,10,3,0,0.06888941623160892,0.25,0,0.03322259136212625,0.061224489795918366,0
ɔ-au_e,0,0,7,0,0,0.004651162790697674,0,0,0.023255813953488372,0,0
ɔ-augh,0,0,2,3,0,0.013573801613668723,0,0,0.006644518272425249,0.061224489795918366,0
ɔ-aw,2,0,10,5,14,0.2361435906286405,0.045454545454545456,0,0.03322259136212625,0.10204081632653061,1
ɔ-awe,1,0,2,0,0,0.005874358199939596,0.022727272727272728,0,0.006644518272425249,0,0
ɔ-eo,0,0,0,0,0,0,0,0,0,0,0
ɔ-eo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-hau,0,1,0,0,0,0.2,0,1,0,0,0
ɔ-o,21,0,143,31,0,0.3170017689951245,0.4772727272727273,0,0.4750830564784053,0.6326530612244898,0
ɔ-o_e,1,0,33,0,0,0.02647236484445787,0.022727272727272728,0,0.10963455149501661,0,0
ɔ-oa,1,0,10,0,0,0.011189972817879795,0.022727272727272728,0,0.03322259136212625,0,0
ɔ-oa_e,0,0,1,0,0,6.64451827242525e-4,0,0,0.0033222591362126247,0,0
ɔ-oo,0,0,12,1,0,0.012055054579971521,0,0,0.03986710963455149,0.02040816326530612,0
ɔ-oo_e,0,0,0,0,0,0,0,0,0,0,0
ɔ-ou,0,0,10,0,0,0.006644518272425249,0,0,0.03322259136212625,0,0
ɔ-ou_e,0,0,1,0,0,6.64451827242525e-4,0,0,0.0033222591362126247,0,0
ɔ-ough,1,0,6,0,0,0.008532165508909695,0.022727272727272728,0,0.019933554817275746,0,0
ɔɪ-awy,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-eu,0,0,0,0,0,0,0,0,0,0,0
ɔɪ-oi,3,0,18,4,0,0.3936363636363637,0.75,0,0.8181818181818182,0.4,0
ɔɪ-oi_e,0,0,4,0,0,0.03636363636363636,0,0,0.18181818181818182,0,0
ɔɪ-oy,1,0,0,6,11,0.37,0.25,0,0,0.6,1
ɔɪ-oy_e,0,0,0,0,0,0,0,0,0,0,0
