"","spelling","pronunciation","PG_default_PG.mean","PG_default_PG.median","PG_default_PG.max","PG_default_PG.min","PG_default_PG.sd","PG_noposition_PG.mean","PG_noposition_PG.median","PG_noposition_PG.max","PG_noposition_PG.min","PG_noposition_PG.sd","PG_freq_PG.mean","PG_freq_PG.median","PG_freq_PG.max","PG_freq_PG.min","PG_freq_PG.sd","PG_freq_noposition_PG.mean","PG_freq_noposition_PG.median","PG_freq_noposition_PG.max","PG_freq_noposition_PG.min","PG_freq_noposition_PG.sd","ONC_default_PG.mean","ONC_default_PG.median","ONC_default_PG.max","ONC_default_PG.min","ONC_default_PG.sd","ONC_noposition_PG.mean","ONC_noposition_PG.median","ONC_noposition_PG.max","ONC_noposition_PG.min","ONC_noposition_PG.sd","ONC_freq_PG.mean","ONC_freq_PG.median","ONC_freq_PG.max","ONC_freq_PG.min","ONC_freq_PG.sd","ONC_freq_noposition_PG.mean","ONC_freq_noposition_PG.median","ONC_freq_noposition_PG.max","ONC_freq_noposition_PG.min","ONC_freq_noposition_PG.sd","OC_default_PG.mean","OC_default_PG.median","OC_default_PG.max","OC_default_PG.min","OC_default_PG.sd","OC_noposition_PG.mean","OC_noposition_PG.median","OC_noposition_PG.max","OC_noposition_PG.min","OC_noposition_PG.sd","OC_freq_PG.mean","OC_freq_PG.median","OC_freq_PG.max","OC_freq_PG.min","OC_freq_PG.sd","OC_freq_noposition_PG.mean","OC_freq_noposition_PG.median","OC_freq_noposition_PG.max","OC_freq_noposition_PG.min","OC_freq_noposition_PG.sd","OR_default_PG.mean","OR_default_PG.median","OR_default_PG.max","OR_default_PG.min","OR_default_PG.sd","OR_noposition_PG.mean","OR_noposition_PG.median","OR_noposition_PG.max","OR_noposition_PG.min","OR_noposition_PG.sd","OR_freq_PG.mean","OR_freq_PG.median","OR_freq_PG.max","OR_freq_PG.min","OR_freq_PG.sd","OR_freq_noposition_PG.mean","OR_freq_noposition_PG.median","OR_freq_noposition_PG.max","OR_freq_noposition_PG.min","OR_freq_noposition_PG.sd","PG_default_GP.mean","PG_default_GP.median","PG_default_GP.max","PG_default_GP.min","PG_default_GP.sd","PG_noposition_GP.mean","PG_noposition_GP.median","PG_noposition_GP.max","PG_noposition_GP.min","PG_noposition_GP.sd","PG_freq_GP.mean","PG_freq_GP.median","PG_freq_GP.max","PG_freq_GP.min","PG_freq_GP.sd","PG_freq_noposition_GP.mean","PG_freq_noposition_GP.median","PG_freq_noposition_GP.max","PG_freq_noposition_GP.min","PG_freq_noposition_GP.sd","ONC_default_GP.mean","ONC_default_GP.median","ONC_default_GP.max","ONC_default_GP.min","ONC_default_GP.sd","ONC_noposition_GP.mean","ONC_noposition_GP.median","ONC_noposition_GP.max","ONC_noposition_GP.min","ONC_noposition_GP.sd","ONC_freq_GP.mean","ONC_freq_GP.median","ONC_freq_GP.max","ONC_freq_GP.min","ONC_freq_GP.sd","ONC_freq_noposition_GP.mean","ONC_freq_noposition_GP.median","ONC_freq_noposition_GP.max","ONC_freq_noposition_GP.min","ONC_freq_noposition_GP.sd","OC_default_GP.mean","OC_default_GP.median","OC_default_GP.max","OC_default_GP.min","OC_default_GP.sd","OC_noposition_GP.mean","OC_noposition_GP.median","OC_noposition_GP.max","OC_noposition_GP.min","OC_noposition_GP.sd","OC_freq_GP.mean","OC_freq_GP.median","OC_freq_GP.max","OC_freq_GP.min","OC_freq_GP.sd","OC_freq_noposition_GP.mean","OC_freq_noposition_GP.median","OC_freq_noposition_GP.max","OC_freq_noposition_GP.min","OC_freq_noposition_GP.sd","OR_default_GP.mean","OR_default_GP.median","OR_default_GP.max","OR_default_GP.min","OR_default_GP.sd","OR_noposition_GP.mean","OR_noposition_GP.median","OR_noposition_GP.max","OR_noposition_GP.min","OR_noposition_GP.sd","OR_freq_GP.mean","OR_freq_GP.median","OR_freq_GP.max","OR_freq_GP.min","OR_freq_GP.sd","OR_freq_noposition_GP.mean","OR_freq_noposition_GP.median","OR_freq_noposition_GP.max","OR_freq_noposition_GP.min","OR_freq_noposition_GP.sd","PG_default_PG_freq.mean","PG_default_PG_freq.median","PG_default_PG_freq.max","PG_default_PG_freq.min","PG_default_PG_freq.sd","PG_noposition_PG_freq.mean","PG_noposition_PG_freq.median","PG_noposition_PG_freq.max","PG_noposition_PG_freq.min","PG_noposition_PG_freq.sd","PG_freq_PG_freq.mean","PG_freq_PG_freq.median","PG_freq_PG_freq.max","PG_freq_PG_freq.min","PG_freq_PG_freq.sd","PG_freq_noposition_PG_freq.mean","PG_freq_noposition_PG_freq.median","PG_freq_noposition_PG_freq.max","PG_freq_noposition_PG_freq.min","PG_freq_noposition_PG_freq.sd","ONC_default_PG_freq.mean","ONC_default_PG_freq.median","ONC_default_PG_freq.max","ONC_default_PG_freq.min","ONC_default_PG_freq.sd","ONC_noposition_PG_freq.mean","ONC_noposition_PG_freq.median","ONC_noposition_PG_freq.max","ONC_noposition_PG_freq.min","ONC_noposition_PG_freq.sd","ONC_freq_PG_freq.mean","ONC_freq_PG_freq.median","ONC_freq_PG_freq.max","ONC_freq_PG_freq.min","ONC_freq_PG_freq.sd","ONC_freq_noposition_PG_freq.mean","ONC_freq_noposition_PG_freq.median","ONC_freq_noposition_PG_freq.max","ONC_freq_noposition_PG_freq.min","ONC_freq_noposition_PG_freq.sd","OC_default_PG_freq.mean","OC_default_PG_freq.median","OC_default_PG_freq.max","OC_default_PG_freq.min","OC_default_PG_freq.sd","OC_noposition_PG_freq.mean","OC_noposition_PG_freq.median","OC_noposition_PG_freq.max","OC_noposition_PG_freq.min","OC_noposition_PG_freq.sd","OC_freq_PG_freq.mean","OC_freq_PG_freq.median","OC_freq_PG_freq.max","OC_freq_PG_freq.min","OC_freq_PG_freq.sd","OC_freq_noposition_PG_freq.mean","OC_freq_noposition_PG_freq.median","OC_freq_noposition_PG_freq.max","OC_freq_noposition_PG_freq.min","OC_freq_noposition_PG_freq.sd","OR_default_PG_freq.mean","OR_default_PG_freq.median","OR_default_PG_freq.max","OR_default_PG_freq.min","OR_default_PG_freq.sd","OR_noposition_PG_freq.mean","OR_noposition_PG_freq.median","OR_noposition_PG_freq.max","OR_noposition_PG_freq.min","OR_noposition_PG_freq.sd","OR_freq_PG_freq.mean","OR_freq_PG_freq.median","OR_freq_PG_freq.max","OR_freq_PG_freq.min","OR_freq_PG_freq.sd","OR_freq_noposition_PG_freq.mean","OR_freq_noposition_PG_freq.median","OR_freq_noposition_PG_freq.max","OR_freq_noposition_PG_freq.min","OR_freq_noposition_PG_freq.sd","PG_default_G_freq.mean","PG_default_G_freq.median","PG_default_G_freq.max","PG_default_G_freq.min","PG_default_G_freq.sd","PG_noposition_G_freq.mean","PG_noposition_G_freq.median","PG_noposition_G_freq.max","PG_noposition_G_freq.min","PG_noposition_G_freq.sd","PG_freq_G_freq.mean","PG_freq_G_freq.median","PG_freq_G_freq.max","PG_freq_G_freq.min","PG_freq_G_freq.sd","PG_freq_noposition_G_freq.mean","PG_freq_noposition_G_freq.median","PG_freq_noposition_G_freq.max","PG_freq_noposition_G_freq.min","PG_freq_noposition_G_freq.sd","ONC_default_G_freq.mean","ONC_default_G_freq.median","ONC_default_G_freq.max","ONC_default_G_freq.min","ONC_default_G_freq.sd","ONC_noposition_G_freq.mean","ONC_noposition_G_freq.median","ONC_noposition_G_freq.max","ONC_noposition_G_freq.min","ONC_noposition_G_freq.sd","ONC_freq_G_freq.mean","ONC_freq_G_freq.median","ONC_freq_G_freq.max","ONC_freq_G_freq.min","ONC_freq_G_freq.sd","ONC_freq_noposition_G_freq.mean","ONC_freq_noposition_G_freq.median","ONC_freq_noposition_G_freq.max","ONC_freq_noposition_G_freq.min","ONC_freq_noposition_G_freq.sd","OC_default_G_freq.mean","OC_default_G_freq.median","OC_default_G_freq.max","OC_default_G_freq.min","OC_default_G_freq.sd","OC_noposition_G_freq.mean","OC_noposition_G_freq.median","OC_noposition_G_freq.max","OC_noposition_G_freq.min","OC_noposition_G_freq.sd","OC_freq_G_freq.mean","OC_freq_G_freq.median","OC_freq_G_freq.max","OC_freq_G_freq.min","OC_freq_G_freq.sd","OC_freq_noposition_G_freq.mean","OC_freq_noposition_G_freq.median","OC_freq_noposition_G_freq.max","OC_freq_noposition_G_freq.min","OC_freq_noposition_G_freq.sd","OR_default_G_freq.mean","OR_default_G_freq.median","OR_default_G_freq.max","OR_default_G_freq.min","OR_default_G_freq.sd","OR_noposition_G_freq.mean","OR_noposition_G_freq.median","OR_noposition_G_freq.max","OR_noposition_G_freq.min","OR_noposition_G_freq.sd","OR_freq_G_freq.mean","OR_freq_G_freq.median","OR_freq_G_freq.max","OR_freq_G_freq.min","OR_freq_G_freq.sd","OR_freq_noposition_G_freq.mean","OR_freq_noposition_G_freq.median","OR_freq_noposition_G_freq.max","OR_freq_noposition_G_freq.min","OR_freq_noposition_G_freq.sd","PG_default_P_freq.mean","PG_default_P_freq.median","PG_default_P_freq.max","PG_default_P_freq.min","PG_default_P_freq.sd","PG_noposition_P_freq.mean","PG_noposition_P_freq.median","PG_noposition_P_freq.max","PG_noposition_P_freq.min","PG_noposition_P_freq.sd","PG_freq_P_freq.mean","PG_freq_P_freq.median","PG_freq_P_freq.max","PG_freq_P_freq.min","PG_freq_P_freq.sd","PG_freq_noposition_P_freq.mean","PG_freq_noposition_P_freq.median","PG_freq_noposition_P_freq.max","PG_freq_noposition_P_freq.min","PG_freq_noposition_P_freq.sd","ONC_default_P_freq.mean","ONC_default_P_freq.median","ONC_default_P_freq.max","ONC_default_P_freq.min","ONC_default_P_freq.sd","ONC_noposition_P_freq.mean","ONC_noposition_P_freq.median","ONC_noposition_P_freq.max","ONC_noposition_P_freq.min","ONC_noposition_P_freq.sd","ONC_freq_P_freq.mean","ONC_freq_P_freq.median","ONC_freq_P_freq.max","ONC_freq_P_freq.min","ONC_freq_P_freq.sd","ONC_freq_noposition_P_freq.mean","ONC_freq_noposition_P_freq.median","ONC_freq_noposition_P_freq.max","ONC_freq_noposition_P_freq.min","ONC_freq_noposition_P_freq.sd","OC_default_P_freq.mean","OC_default_P_freq.median","OC_default_P_freq.max","OC_default_P_freq.min","OC_default_P_freq.sd","OC_noposition_P_freq.mean","OC_noposition_P_freq.median","OC_noposition_P_freq.max","OC_noposition_P_freq.min","OC_noposition_P_freq.sd","OC_freq_P_freq.mean","OC_freq_P_freq.median","OC_freq_P_freq.max","OC_freq_P_freq.min","OC_freq_P_freq.sd","OC_freq_noposition_P_freq.mean","OC_freq_noposition_P_freq.median","OC_freq_noposition_P_freq.max","OC_freq_noposition_P_freq.min","OC_freq_noposition_P_freq.sd","OR_default_P_freq.mean","OR_default_P_freq.median","OR_default_P_freq.max","OR_default_P_freq.min","OR_default_P_freq.sd","OR_noposition_P_freq.mean","OR_noposition_P_freq.median","OR_noposition_P_freq.max","OR_noposition_P_freq.min","OR_noposition_P_freq.sd","OR_freq_P_freq.mean","OR_freq_P_freq.median","OR_freq_P_freq.max","OR_freq_P_freq.min","OR_freq_P_freq.sd","OR_freq_noposition_P_freq.mean","OR_freq_noposition_P_freq.median","OR_freq_noposition_P_freq.max","OR_freq_noposition_P_freq.min","OR_freq_noposition_P_freq.sd"
"1","a","8",0.5,0.5,0.5,0.5,NA,0.3333,0.3333,0.3333,0.3333,NA,0.9983,0.9983,0.9983,0.9983,NA,0.9936,0.9936,0.9936,0.9936,NA,0.5,0.5,0.5,0.5,NA,0.3333,0.3333,0.3333,0.3333,NA,0.9983,0.9983,0.9983,0.9983,NA,0.9936,0.9936,0.9936,0.9936,NA,0.5,0.5,0.5,0.5,NA,0.5,0.5,0.5,0.5,NA,0.9983,0.9983,0.9983,0.9983,NA,0.9983,0.9983,0.9983,0.9983,NA,1,1,1,1,NA,0.5,0.5,0.5,0.5,NA,1,1,1,1,NA,0.9953,0.9953,0.9953,0.9953,NA,0.25,0.25,0.25,0.25,NA,0.0556,0.0556,0.0556,0.0556,NA,0.364,0.364,0.364,0.364,NA,0.349,0.349,0.349,0.349,NA,0.25,0.25,0.25,0.25,NA,0.0556,0.0556,0.0556,0.0556,NA,0.364,0.364,0.364,0.364,NA,0.349,0.349,0.349,0.349,NA,0.25,0.25,0.25,0.25,NA,0.25,0.25,0.25,0.25,NA,0.364,0.364,0.364,0.364,NA,0.364,0.364,0.364,0.364,NA,0.5,0.5,0.5,0.5,NA,0.1111,0.1111,0.1111,0.1111,NA,0.5,0.5,0.5,0.5,NA,0.4891,0.4891,0.4891,0.4891,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.699,0.699,0.699,0.699,NA,1.2788,1.2788,1.2788,1.2788,NA,6.4564,6.4564,6.4564,6.4564,NA,6.4747,6.4747,6.4747,6.4747,NA,0.699,0.699,0.699,0.699,NA,1.2788,1.2788,1.2788,1.2788,NA,6.4564,6.4564,6.4564,6.4564,NA,6.4747,6.4747,6.4747,6.4747,NA,0.699,0.699,0.699,0.699,NA,0.699,0.699,0.699,0.699,NA,6.4564,6.4564,6.4564,6.4564,NA,6.4564,6.4564,6.4564,6.4564,NA,0.4771,0.4771,0.4771,0.4771,NA,1,1,1,1,NA,6.3186,6.3186,6.3186,6.3186,NA,6.3281,6.3281,6.3281,6.3281,NA,0.4771,0.4771,0.4771,0.4771,NA,0.6021,0.6021,0.6021,0.6021,NA,6.0182,6.0182,6.0182,6.0182,NA,6.0203,6.0203,6.0203,6.0203,NA,0.4771,0.4771,0.4771,0.4771,NA,0.6021,0.6021,0.6021,0.6021,NA,6.0182,6.0182,6.0182,6.0182,NA,6.0203,6.0203,6.0203,6.0203,NA,0.4771,0.4771,0.4771,0.4771,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0182,6.0182,6.0182,6.0182,NA,6.0182,6.0182,6.0182,6.0182,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0196,6.0196,6.0196,6.0196,NA
"2","a","e",1,1,1,1,NA,0.6667,0.6667,0.6667,0.6667,NA,1,1,1,1,NA,0.9991,0.9991,0.9991,0.9991,NA,1,1,1,1,NA,0.6667,0.6667,0.6667,0.6667,NA,1,1,1,1,NA,0.9991,0.9991,0.9991,0.9991,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.25,0.25,0.25,0.25,NA,0.1111,0.1111,0.1111,0.1111,NA,0.364,0.364,0.364,0.364,NA,0.3508,0.3508,0.3508,0.3508,NA,0.25,0.25,0.25,0.25,NA,0.1111,0.1111,0.1111,0.1111,NA,0.364,0.364,0.364,0.364,NA,0.3508,0.3508,0.3508,0.3508,NA,0.25,0.25,0.25,0.25,NA,0.25,0.25,0.25,0.25,NA,0.364,0.364,0.364,0.364,NA,0.364,0.364,0.364,0.364,NA,0.5,0.5,0.5,0.5,NA,0.2222,0.2222,0.2222,0.2222,NA,0.5,0.5,0.5,0.5,NA,0.4916,0.4916,0.4916,0.4916,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA,0.699,0.699,0.699,0.699,NA,1.2788,1.2788,1.2788,1.2788,NA,6.4564,6.4564,6.4564,6.4564,NA,6.4747,6.4747,6.4747,6.4747,NA,0.699,0.699,0.699,0.699,NA,1.2788,1.2788,1.2788,1.2788,NA,6.4564,6.4564,6.4564,6.4564,NA,6.4747,6.4747,6.4747,6.4747,NA,0.699,0.699,0.699,0.699,NA,0.699,0.699,0.699,0.699,NA,6.4564,6.4564,6.4564,6.4564,NA,6.4564,6.4564,6.4564,6.4564,NA,0.4771,0.4771,0.4771,0.4771,NA,1,1,1,1,NA,6.3186,6.3186,6.3186,6.3186,NA,6.3281,6.3281,6.3281,6.3281,NA,0.301,0.301,0.301,0.301,NA,0.6021,0.6021,0.6021,0.6021,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0201,6.0201,6.0201,6.0201,NA,0.301,0.301,0.301,0.301,NA,0.6021,0.6021,0.6021,0.6021,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0201,6.0201,6.0201,6.0201,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA
"3","an","@n",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.75,0.75,1,0.5,0.353553390593274,0.7778,0.7778,1,0.5556,0.314238253559302,0.636,0.636,1,0.272,0.514773736703807,0.64445,0.64445,1,0.2889,0.502823632101754,0.75,0.75,1,0.5,0.353553390593274,0.7778,0.7778,1,0.5556,0.314238253559302,0.636,0.636,1,0.272,0.514773736703807,0.64445,0.64445,1,0.2889,0.502823632101754,0.75,0.75,1,0.5,0.353553390593274,0.75,0.75,1,0.5,0.353553390593274,0.636,0.636,1,0.272,0.514773736703807,0.636,0.636,1,0.272,0.514773736703807,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,1.0414,1.0414,1.0414,1.0414,0,5.64675,5.64675,5.8909,5.4026,0.345280241253392,6.0184,6.0184,6.1014,5.9354,0.117379725676967,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,0.9098,0.9098,1.0414,0.7782,0.186110504808299,5.64675,5.64675,5.8909,5.4026,0.345280241253392,5.84095,5.84095,5.9354,5.7465,0.133572470966138,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,5.64675,5.64675,5.8909,5.4026,0.345280241253392,5.64675,5.64675,5.8909,5.4026,0.345280241253392,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,4.9781,4.9781,4.9781,4.9781,NA,4.9781,4.9781,4.9781,4.9781,NA,0.65055,0.65055,0.699,0.6021,0.0685186470969764,1.1601,1.1601,1.2788,1.0414,0.167867149853686,5.9295,5.9295,6.4564,5.4026,0.745149126014384,6.28805,6.28805,6.4747,6.1014,0.263962961416938,0.65055,0.65055,0.699,0.6021,0.0685186470969764,1.0285,1.0285,1.2788,0.7782,0.353977654661986,5.9295,5.9295,6.4564,5.4026,0.745149126014384,6.1106,6.1106,6.4747,5.7465,0.514915158060044,0.65055,0.65055,0.699,0.6021,0.0685186470969764,0.65055,0.65055,0.699,0.6021,0.0685186470969764,5.9295,5.9295,6.4564,5.4026,0.745149126014384,5.9295,5.9295,6.4564,5.4026,0.745149126014384,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,4.9781,4.9781,4.9781,4.9781,NA,4.9781,4.9781,4.9781,4.9781,NA,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,1.0414,1.0414,1.0414,1.0414,0,5.64675,5.64675,5.8909,5.4026,0.345280241253392,6.0184,6.0184,6.1014,5.9354,0.117379725676967,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,0.9098,0.9098,1.0414,0.7782,0.186110504808299,5.64675,5.64675,5.8909,5.4026,0.345280241253392,5.84095,5.84095,5.9354,5.7465,0.133572470966138,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,5.64675,5.64675,5.8909,5.4026,0.345280241253392,5.64675,5.64675,5.8909,5.4026,0.345280241253392,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,4.9781,4.9781,4.9781,4.9781,NA,4.9781,4.9781,4.9781,4.9781,NA
"4","and","@nd",1,1,1,1,0,0.9697,1,1,0.9091,0.052481139469337,1,1,1,1,0,0.996166666666667,1,1,0.9885,0.00663952809568067,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.833333333333333,1,1,0.5,0.288675134594813,0.851866666666667,1,1,0.5556,0.25657445962787,0.757333333333333,1,1,0.272,0.420310995970048,0.762966666666667,1,1,0.2889,0.410553776420743,0.75,0.75,1,0.5,0.353553390593274,0.7778,0.7778,1,0.5556,0.314238253559302,0.636,0.636,1,0.272,0.514773736703807,0.64445,0.64445,1,0.2889,0.502823632101754,0.75,0.75,1,0.5,0.353553390593274,0.75,0.75,1,0.5,0.353553390593274,0.636,0.636,1,0.272,0.514773736703807,0.636,0.636,1,0.272,0.514773736703807,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.700133333333333,0.7782,0.8451,0.4771,0.196027557586512,1.0414,1.0414,1.0414,1.0414,0,5.87483333333333,5.8854,5.8909,5.8482,0.0232285026063525,5.9819,5.9354,6.1014,5.9089,0.104334797646806,0.4771,0.4771,0.4771,0.4771,0,0.82175,0.82175,1.0414,0.6021,0.31063200897525,5.8671,5.8671,5.8909,5.8433,0.0336582827844797,5.89005,5.89005,5.9354,5.8447,0.0641345850536199,0.4771,0.4771,0.4771,0.4771,0,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,5.8671,5.8671,5.8909,5.8433,0.0336582827844797,5.8678,5.8678,5.8909,5.8447,0.032668333290819,0.4771,0.4771,0.4771,0.4771,NA,0.6021,0.6021,0.6021,0.6021,NA,5.8433,5.8433,5.8433,5.8433,NA,5.8447,5.8447,5.8447,5.8447,NA,0.7741,0.7782,0.8451,0.699,0.0731362427254778,1.12053333333333,1.0414,1.2788,1.0414,0.137062953905617,6.06333333333333,5.8854,6.4564,5.8482,0.340913498314944,6.16166666666667,6.1014,6.4747,5.9089,0.287674231264,0.58805,0.58805,0.699,0.4771,0.156906994745295,0.94045,0.94045,1.2788,0.6021,0.478499158828937,6.14985,6.14985,6.4564,5.8433,0.433527167545472,6.1597,6.1597,6.4747,5.8447,0.445477272147525,0.58805,0.58805,0.699,0.4771,0.156906994745295,0.65055,0.65055,0.699,0.6021,0.0685186470969764,6.14985,6.14985,6.4564,5.8433,0.433527167545472,6.15055,6.15055,6.4564,5.8447,0.432537218051812,0.4771,0.4771,0.4771,0.4771,NA,0.6021,0.6021,0.6021,0.6021,NA,5.8433,5.8433,5.8433,5.8433,NA,5.8447,5.8447,5.8447,5.8447,NA,0.700133333333333,0.7782,0.8451,0.4771,0.196027557586512,1.054,1.0414,1.0792,1.0414,0.0218238401753678,5.87483333333333,5.8854,5.8909,5.8482,0.0232285026063525,5.98356666666667,5.9354,6.1014,5.9139,0.10261132166254,0.4771,0.4771,0.4771,0.4771,0,0.82175,0.82175,1.0414,0.6021,0.31063200897525,5.8671,5.8671,5.8909,5.8433,0.0336582827844797,5.89005,5.89005,5.9354,5.8447,0.0641345850536199,0.4771,0.4771,0.4771,0.4771,0,0.5396,0.5396,0.6021,0.4771,0.0883883476483184,5.8671,5.8671,5.8909,5.8433,0.0336582827844797,5.8678,5.8678,5.8909,5.8447,0.032668333290819,0.4771,0.4771,0.4771,0.4771,NA,0.6021,0.6021,0.6021,0.6021,NA,5.8433,5.8433,5.8433,5.8433,NA,5.8447,5.8447,5.8447,5.8447,NA
