"","spelling","pronunciation","PG_default_PG.mean","PG_default_PG.median","PG_default_PG.max","PG_default_PG.min","PG_default_PG.sd","PG_noposition_PG.mean","PG_noposition_PG.median","PG_noposition_PG.max","PG_noposition_PG.min","PG_noposition_PG.sd","PG_freq_PG.mean","PG_freq_PG.median","PG_freq_PG.max","PG_freq_PG.min","PG_freq_PG.sd","PG_freq_noposition_PG.mean","PG_freq_noposition_PG.median","PG_freq_noposition_PG.max","PG_freq_noposition_PG.min","PG_freq_noposition_PG.sd","ONC_default_PG.mean","ONC_default_PG.median","ONC_default_PG.max","ONC_default_PG.min","ONC_default_PG.sd","ONC_noposition_PG.mean","ONC_noposition_PG.median","ONC_noposition_PG.max","ONC_noposition_PG.min","ONC_noposition_PG.sd","ONC_freq_PG.mean","ONC_freq_PG.median","ONC_freq_PG.max","ONC_freq_PG.min","ONC_freq_PG.sd","ONC_freq_noposition_PG.mean","ONC_freq_noposition_PG.median","ONC_freq_noposition_PG.max","ONC_freq_noposition_PG.min","ONC_freq_noposition_PG.sd","OC_default_PG.mean","OC_default_PG.median","OC_default_PG.max","OC_default_PG.min","OC_default_PG.sd","OC_noposition_PG.mean","OC_noposition_PG.median","OC_noposition_PG.max","OC_noposition_PG.min","OC_noposition_PG.sd","OC_freq_PG.mean","OC_freq_PG.median","OC_freq_PG.max","OC_freq_PG.min","OC_freq_PG.sd","OC_freq_noposition_PG.mean","OC_freq_noposition_PG.median","OC_freq_noposition_PG.max","OC_freq_noposition_PG.min","OC_freq_noposition_PG.sd","OR_default_PG.mean","OR_default_PG.median","OR_default_PG.max","OR_default_PG.min","OR_default_PG.sd","OR_noposition_PG.mean","OR_noposition_PG.median","OR_noposition_PG.max","OR_noposition_PG.min","OR_noposition_PG.sd","OR_freq_PG.mean","OR_freq_PG.median","OR_freq_PG.max","OR_freq_PG.min","OR_freq_PG.sd","OR_freq_noposition_PG.mean","OR_freq_noposition_PG.median","OR_freq_noposition_PG.max","OR_freq_noposition_PG.min","OR_freq_noposition_PG.sd","PG_default_GP.mean","PG_default_GP.median","PG_default_GP.max","PG_default_GP.min","PG_default_GP.sd","PG_noposition_GP.mean","PG_noposition_GP.median","PG_noposition_GP.max","PG_noposition_GP.min","PG_noposition_GP.sd","PG_freq_GP.mean","PG_freq_GP.median","PG_freq_GP.max","PG_freq_GP.min","PG_freq_GP.sd","PG_freq_noposition_GP.mean","PG_freq_noposition_GP.median","PG_freq_noposition_GP.max","PG_freq_noposition_GP.min","PG_freq_noposition_GP.sd","ONC_default_GP.mean","ONC_default_GP.median","ONC_default_GP.max","ONC_default_GP.min","ONC_default_GP.sd","ONC_noposition_GP.mean","ONC_noposition_GP.median","ONC_noposition_GP.max","ONC_noposition_GP.min","ONC_noposition_GP.sd","ONC_freq_GP.mean","ONC_freq_GP.median","ONC_freq_GP.max","ONC_freq_GP.min","ONC_freq_GP.sd","ONC_freq_noposition_GP.mean","ONC_freq_noposition_GP.median","ONC_freq_noposition_GP.max","ONC_freq_noposition_GP.min","ONC_freq_noposition_GP.sd","OC_default_GP.mean","OC_default_GP.median","OC_default_GP.max","OC_default_GP.min","OC_default_GP.sd","OC_noposition_GP.mean","OC_noposition_GP.median","OC_noposition_GP.max","OC_noposition_GP.min","OC_noposition_GP.sd","OC_freq_GP.mean","OC_freq_GP.median","OC_freq_GP.max","OC_freq_GP.min","OC_freq_GP.sd","OC_freq_noposition_GP.mean","OC_freq_noposition_GP.median","OC_freq_noposition_GP.max","OC_freq_noposition_GP.min","OC_freq_noposition_GP.sd","OR_default_GP.mean","OR_default_GP.median","OR_default_GP.max","OR_default_GP.min","OR_default_GP.sd","OR_noposition_GP.mean","OR_noposition_GP.median","OR_noposition_GP.max","OR_noposition_GP.min","OR_noposition_GP.sd","OR_freq_GP.mean","OR_freq_GP.median","OR_freq_GP.max","OR_freq_GP.min","OR_freq_GP.sd","OR_freq_noposition_GP.mean","OR_freq_noposition_GP.median","OR_freq_noposition_GP.max","OR_freq_noposition_GP.min","OR_freq_noposition_GP.sd","PG_default_PG_freq.mean","PG_default_PG_freq.median","PG_default_PG_freq.max","PG_default_PG_freq.min","PG_default_PG_freq.sd","PG_noposition_PG_freq.mean","PG_noposition_PG_freq.median","PG_noposition_PG_freq.max","PG_noposition_PG_freq.min","PG_noposition_PG_freq.sd","PG_freq_PG_freq.mean","PG_freq_PG_freq.median","PG_freq_PG_freq.max","PG_freq_PG_freq.min","PG_freq_PG_freq.sd","PG_freq_noposition_PG_freq.mean","PG_freq_noposition_PG_freq.median","PG_freq_noposition_PG_freq.max","PG_freq_noposition_PG_freq.min","PG_freq_noposition_PG_freq.sd","ONC_default_PG_freq.mean","ONC_default_PG_freq.median","ONC_default_PG_freq.max","ONC_default_PG_freq.min","ONC_default_PG_freq.sd","ONC_noposition_PG_freq.mean","ONC_noposition_PG_freq.median","ONC_noposition_PG_freq.max","ONC_noposition_PG_freq.min","ONC_noposition_PG_freq.sd","ONC_freq_PG_freq.mean","ONC_freq_PG_freq.median","ONC_freq_PG_freq.max","ONC_freq_PG_freq.min","ONC_freq_PG_freq.sd","ONC_freq_noposition_PG_freq.mean","ONC_freq_noposition_PG_freq.median","ONC_freq_noposition_PG_freq.max","ONC_freq_noposition_PG_freq.min","ONC_freq_noposition_PG_freq.sd","OC_default_PG_freq.mean","OC_default_PG_freq.median","OC_default_PG_freq.max","OC_default_PG_freq.min","OC_default_PG_freq.sd","OC_noposition_PG_freq.mean","OC_noposition_PG_freq.median","OC_noposition_PG_freq.max","OC_noposition_PG_freq.min","OC_noposition_PG_freq.sd","OC_freq_PG_freq.mean","OC_freq_PG_freq.median","OC_freq_PG_freq.max","OC_freq_PG_freq.min","OC_freq_PG_freq.sd","OC_freq_noposition_PG_freq.mean","OC_freq_noposition_PG_freq.median","OC_freq_noposition_PG_freq.max","OC_freq_noposition_PG_freq.min","OC_freq_noposition_PG_freq.sd","OR_default_PG_freq.mean","OR_default_PG_freq.median","OR_default_PG_freq.max","OR_default_PG_freq.min","OR_default_PG_freq.sd","OR_noposition_PG_freq.mean","OR_noposition_PG_freq.median","OR_noposition_PG_freq.max","OR_noposition_PG_freq.min","OR_noposition_PG_freq.sd","OR_freq_PG_freq.mean","OR_freq_PG_freq.median","OR_freq_PG_freq.max","OR_freq_PG_freq.min","OR_freq_PG_freq.sd","OR_freq_noposition_PG_freq.mean","OR_freq_noposition_PG_freq.median","OR_freq_noposition_PG_freq.max","OR_freq_noposition_PG_freq.min","OR_freq_noposition_PG_freq.sd","PG_default_G_freq.mean","PG_default_G_freq.median","PG_default_G_freq.max","PG_default_G_freq.min","PG_default_G_freq.sd","PG_noposition_G_freq.mean","PG_noposition_G_freq.median","PG_noposition_G_freq.max","PG_noposition_G_freq.min","PG_noposition_G_freq.sd","PG_freq_G_freq.mean","PG_freq_G_freq.median","PG_freq_G_freq.max","PG_freq_G_freq.min","PG_freq_G_freq.sd","PG_freq_noposition_G_freq.mean","PG_freq_noposition_G_freq.median","PG_freq_noposition_G_freq.max","PG_freq_noposition_G_freq.min","PG_freq_noposition_G_freq.sd","ONC_default_G_freq.mean","ONC_default_G_freq.median","ONC_default_G_freq.max","ONC_default_G_freq.min","ONC_default_G_freq.sd","ONC_noposition_G_freq.mean","ONC_noposition_G_freq.median","ONC_noposition_G_freq.max","ONC_noposition_G_freq.min","ONC_noposition_G_freq.sd","ONC_freq_G_freq.mean","ONC_freq_G_freq.median","ONC_freq_G_freq.max","ONC_freq_G_freq.min","ONC_freq_G_freq.sd","ONC_freq_noposition_G_freq.mean","ONC_freq_noposition_G_freq.median","ONC_freq_noposition_G_freq.max","ONC_freq_noposition_G_freq.min","ONC_freq_noposition_G_freq.sd","OC_default_G_freq.mean","OC_default_G_freq.median","OC_default_G_freq.max","OC_default_G_freq.min","OC_default_G_freq.sd","OC_noposition_G_freq.mean","OC_noposition_G_freq.median","OC_noposition_G_freq.max","OC_noposition_G_freq.min","OC_noposition_G_freq.sd","OC_freq_G_freq.mean","OC_freq_G_freq.median","OC_freq_G_freq.max","OC_freq_G_freq.min","OC_freq_G_freq.sd","OC_freq_noposition_G_freq.mean","OC_freq_noposition_G_freq.median","OC_freq_noposition_G_freq.max","OC_freq_noposition_G_freq.min","OC_freq_noposition_G_freq.sd","OR_default_G_freq.mean","OR_default_G_freq.median","OR_default_G_freq.max","OR_default_G_freq.min","OR_default_G_freq.sd","OR_noposition_G_freq.mean","OR_noposition_G_freq.median","OR_noposition_G_freq.max","OR_noposition_G_freq.min","OR_noposition_G_freq.sd","OR_freq_G_freq.mean","OR_freq_G_freq.median","OR_freq_G_freq.max","OR_freq_G_freq.min","OR_freq_G_freq.sd","OR_freq_noposition_G_freq.mean","OR_freq_noposition_G_freq.median","OR_freq_noposition_G_freq.max","OR_freq_noposition_G_freq.min","OR_freq_noposition_G_freq.sd","PG_default_P_freq.mean","PG_default_P_freq.median","PG_default_P_freq.max","PG_default_P_freq.min","PG_default_P_freq.sd","PG_noposition_P_freq.mean","PG_noposition_P_freq.median","PG_noposition_P_freq.max","PG_noposition_P_freq.min","PG_noposition_P_freq.sd","PG_freq_P_freq.mean","PG_freq_P_freq.median","PG_freq_P_freq.max","PG_freq_P_freq.min","PG_freq_P_freq.sd","PG_freq_noposition_P_freq.mean","PG_freq_noposition_P_freq.median","PG_freq_noposition_P_freq.max","PG_freq_noposition_P_freq.min","PG_freq_noposition_P_freq.sd","ONC_default_P_freq.mean","ONC_default_P_freq.median","ONC_default_P_freq.max","ONC_default_P_freq.min","ONC_default_P_freq.sd","ONC_noposition_P_freq.mean","ONC_noposition_P_freq.median","ONC_noposition_P_freq.max","ONC_noposition_P_freq.min","ONC_noposition_P_freq.sd","ONC_freq_P_freq.mean","ONC_freq_P_freq.median","ONC_freq_P_freq.max","ONC_freq_P_freq.min","ONC_freq_P_freq.sd","ONC_freq_noposition_P_freq.mean","ONC_freq_noposition_P_freq.median","ONC_freq_noposition_P_freq.max","ONC_freq_noposition_P_freq.min","ONC_freq_noposition_P_freq.sd","OC_default_P_freq.mean","OC_default_P_freq.median","OC_default_P_freq.max","OC_default_P_freq.min","OC_default_P_freq.sd","OC_noposition_P_freq.mean","OC_noposition_P_freq.median","OC_noposition_P_freq.max","OC_noposition_P_freq.min","OC_noposition_P_freq.sd","OC_freq_P_freq.mean","OC_freq_P_freq.median","OC_freq_P_freq.max","OC_freq_P_freq.min","OC_freq_P_freq.sd","OC_freq_noposition_P_freq.mean","OC_freq_noposition_P_freq.median","OC_freq_noposition_P_freq.max","OC_freq_noposition_P_freq.min","OC_freq_noposition_P_freq.sd","OR_default_P_freq.mean","OR_default_P_freq.median","OR_default_P_freq.max","OR_default_P_freq.min","OR_default_P_freq.sd","OR_noposition_P_freq.mean","OR_noposition_P_freq.median","OR_noposition_P_freq.max","OR_noposition_P_freq.min","OR_noposition_P_freq.sd","OR_freq_P_freq.mean","OR_freq_P_freq.median","OR_freq_P_freq.max","OR_freq_P_freq.min","OR_freq_P_freq.sd","OR_freq_noposition_P_freq.mean","OR_freq_noposition_P_freq.median","OR_freq_noposition_P_freq.max","OR_freq_noposition_P_freq.min","OR_freq_noposition_P_freq.sd"
"1","a","e",1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.3333,0.3333,0.3333,0.3333,NA,0.4,0.4,0.4,0.4,NA,0.4782,0.4782,0.4782,0.4782,NA,0.4783,0.4783,0.4783,0.4783,NA,0.3333,0.3333,0.3333,0.3333,NA,0.4,0.4,0.4,0.4,NA,0.4782,0.4782,0.4782,0.4782,NA,0.4783,0.4783,0.4783,0.4783,NA,0.3333,0.3333,0.3333,0.3333,NA,0.3333,0.3333,0.3333,0.3333,NA,0.4782,0.4782,0.4782,0.4782,NA,0.4782,0.4782,0.4782,0.4782,NA,0.5,0.5,0.5,0.5,NA,0.5,0.5,0.5,0.5,NA,0.5,0.5,0.5,0.5,NA,0.5,0.5,0.5,0.5,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA,0.6021,0.6021,0.6021,0.6021,NA,0.7782,0.7782,0.7782,0.7782,NA,6.3379,6.3379,6.3379,6.3379,NA,6.34,6.34,6.34,6.34,NA,0.6021,0.6021,0.6021,0.6021,NA,0.7782,0.7782,0.7782,0.7782,NA,6.3379,6.3379,6.3379,6.3379,NA,6.34,6.34,6.34,6.34,NA,0.6021,0.6021,0.6021,0.6021,NA,0.6021,0.6021,0.6021,0.6021,NA,6.3379,6.3379,6.3379,6.3379,NA,6.3379,6.3379,6.3379,6.3379,NA,0.4771,0.4771,0.4771,0.4771,NA,0.699,0.699,0.699,0.699,NA,6.3186,6.3186,6.3186,6.3186,NA,6.3208,6.3208,6.3208,6.3208,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.4771,0.4771,0.4771,0.4771,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0197,6.0197,6.0197,6.0197,NA
"2","a","8",1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.3333,0.3333,0.3333,0.3333,NA,0.2,0.2,0.2,0.2,NA,0.4782,0.4782,0.4782,0.4782,NA,0.4759,0.4759,0.4759,0.4759,NA,0.3333,0.3333,0.3333,0.3333,NA,0.2,0.2,0.2,0.2,NA,0.4782,0.4782,0.4782,0.4782,NA,0.4759,0.4759,0.4759,0.4759,NA,0.3333,0.3333,0.3333,0.3333,NA,0.3333,0.3333,0.3333,0.3333,NA,0.4782,0.4782,0.4782,0.4782,NA,0.4782,0.4782,0.4782,0.4782,NA,0.5,0.5,0.5,0.5,NA,0.25,0.25,0.25,0.25,NA,0.5,0.5,0.5,0.5,NA,0.4975,0.4975,0.4975,0.4975,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.6021,0.6021,0.6021,0.6021,NA,0.7782,0.7782,0.7782,0.7782,NA,6.3379,6.3379,6.3379,6.3379,NA,6.34,6.34,6.34,6.34,NA,0.6021,0.6021,0.6021,0.6021,NA,0.7782,0.7782,0.7782,0.7782,NA,6.3379,6.3379,6.3379,6.3379,NA,6.34,6.34,6.34,6.34,NA,0.6021,0.6021,0.6021,0.6021,NA,0.6021,0.6021,0.6021,0.6021,NA,6.3379,6.3379,6.3379,6.3379,NA,6.3379,6.3379,6.3379,6.3379,NA,0.4771,0.4771,0.4771,0.4771,NA,0.699,0.699,0.699,0.699,NA,6.3186,6.3186,6.3186,6.3186,NA,6.3208,6.3208,6.3208,6.3208,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,6.0175,6.0175,6.0175,6.0175,NA,6.0175,6.0175,6.0175,6.0175,NA
"3","an","@n",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.66665,0.66665,1,0.3333,0.471428091017071,0.6,0.6,1,0.2,0.565685424949238,0.52185,0.52185,1,0.0437,0.676206214848695,0.52175,0.52175,1,0.0435,0.676347636204933,0.66665,0.66665,1,0.3333,0.471428091017071,0.6,0.6,1,0.2,0.565685424949238,0.52185,0.52185,1,0.0437,0.676206214848695,0.52175,0.52175,1,0.0435,0.676347636204933,0.66665,0.66665,1,0.3333,0.471428091017071,0.66665,0.66665,1,0.3333,0.471428091017071,0.52185,0.52185,1,0.0437,0.676206214848695,0.52185,0.52185,1,0.0437,0.676206214848695,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.301,0.301,0.301,0.301,0,0.38905,0.38905,0.4771,0.301,0.124521504166951,4.9781,4.9781,4.9781,4.9781,0,5.28985,5.28985,5.6016,4.9781,0.440881078069812,0.301,0.301,0.301,0.301,0,0.38905,0.38905,0.4771,0.301,0.124521504166951,4.9781,4.9781,4.9781,4.9781,0,5.28985,5.28985,5.6016,4.9781,0.440881078069812,0.301,0.301,0.301,0.301,0,0.301,0.301,0.301,0.301,0,4.9781,4.9781,4.9781,4.9781,0,4.9781,4.9781,4.9781,4.9781,0,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,4.9781,4.9781,4.9781,4.9781,NA,4.9781,4.9781,4.9781,4.9781,NA,0.45155,0.45155,0.6021,0.301,0.212909851815269,0.62765,0.62765,0.7782,0.4771,0.212909851815269,5.658,5.658,6.3379,4.9781,0.961523801057467,5.9708,5.9708,6.34,5.6016,0.522127647228146,0.45155,0.45155,0.6021,0.301,0.212909851815269,0.62765,0.62765,0.7782,0.4771,0.212909851815269,5.658,5.658,6.3379,4.9781,0.961523801057467,5.9708,5.9708,6.34,5.6016,0.522127647228146,0.45155,0.45155,0.6021,0.301,0.212909851815269,0.45155,0.45155,0.6021,0.301,0.212909851815269,5.658,5.658,6.3379,4.9781,0.961523801057467,5.658,5.658,6.3379,4.9781,0.961523801057467,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,4.9781,4.9781,4.9781,4.9781,NA,4.9781,4.9781,4.9781,4.9781,NA,0.301,0.301,0.301,0.301,0,0.38905,0.38905,0.4771,0.301,0.124521504166951,4.9781,4.9781,4.9781,4.9781,0,5.28985,5.28985,5.6016,4.9781,0.440881078069812,0.301,0.301,0.301,0.301,0,0.38905,0.38905,0.4771,0.301,0.124521504166951,4.9781,4.9781,4.9781,4.9781,0,5.28985,5.28985,5.6016,4.9781,0.440881078069812,0.301,0.301,0.301,0.301,0,0.301,0.301,0.301,0.301,0,4.9781,4.9781,4.9781,4.9781,0,4.9781,4.9781,4.9781,4.9781,0,0.301,0.301,0.301,0.301,NA,0.301,0.301,0.301,0.301,NA,4.9781,4.9781,4.9781,4.9781,NA,4.9781,4.9781,4.9781,4.9781,NA
"4","hello","hElo",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.916675,1,1,0.6667,0.16665,1,1,1,1,0,0.997325,1,1,0.9893,0.00535000000000002,1,1,1,1,0,0.916675,1,1,0.6667,0.16665,1,1,1,1,0,0.997325,1,1,0.9893,0.00535000000000002,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.916675,1,1,0.6667,0.16665,1,1,1,1,0,0.997325,1,1,0.9893,0.00535000000000002,0.345025,0.301,0.4771,0.301,0.08805,0.345025,0.301,0.4771,0.301,0.08805,4.7374,4.4751,5.5243,4.4751,0.5246,4.7374,4.4751,5.5243,4.4751,0.5246,0.345025,0.301,0.4771,0.301,0.08805,0.345025,0.301,0.4771,0.301,0.08805,4.7374,4.4751,5.5243,4.4751,0.5246,4.7374,4.4751,5.5243,4.4751,0.5246,0.301,0.301,0.301,0.301,0,0.301,0.301,0.301,0.301,0,4.4751,4.4751,4.4751,4.4751,0,4.4751,4.4751,4.4751,4.4751,0,0.345025,0.301,0.4771,0.301,0.08805,0.345025,0.301,0.4771,0.301,0.08805,4.7374,4.4751,5.5243,4.4751,0.5246,4.7374,4.4751,5.5243,4.4751,0.5246,0.345025,0.301,0.4771,0.301,0.08805,0.376275,0.301,0.6021,0.301,0.15055,4.7374,4.4751,5.5243,4.4751,0.5246,4.73855,4.4751,5.5289,4.4751,0.5269,0.345025,0.301,0.4771,0.301,0.08805,0.376275,0.301,0.6021,0.301,0.15055,4.7374,4.4751,5.5243,4.4751,0.5246,4.73855,4.4751,5.5289,4.4751,0.5269,0.301,0.301,0.301,0.301,0,0.301,0.301,0.301,0.301,0,4.4751,4.4751,4.4751,4.4751,0,4.4751,4.4751,4.4751,4.4751,0,0.345025,0.301,0.4771,0.301,0.08805,0.376275,0.301,0.6021,0.301,0.15055,4.7374,4.4751,5.5243,4.4751,0.5246,4.73855,4.4751,5.5289,4.4751,0.5269,0.345025,0.301,0.4771,0.301,0.08805,0.345025,0.301,0.4771,0.301,0.08805,4.7374,4.4751,5.5243,4.4751,0.5246,4.7374,4.4751,5.5243,4.4751,0.5246,0.345025,0.301,0.4771,0.301,0.08805,0.345025,0.301,0.4771,0.301,0.08805,4.7374,4.4751,5.5243,4.4751,0.5246,4.7374,4.4751,5.5243,4.4751,0.5246,0.301,0.301,0.301,0.301,0,0.301,0.301,0.301,0.301,0,4.4751,4.4751,4.4751,4.4751,0,4.4751,4.4751,4.4751,4.4751,0,0.345025,0.301,0.4771,0.301,0.08805,0.345025,0.301,0.4771,0.301,0.08805,4.7374,4.4751,5.5243,4.4751,0.5246,4.7374,4.4751,5.5243,4.4751,0.5246
"5","mama","mame",0.75,0.75,1,0.5,0.288675134594813,0.75,0.75,1,0.5,0.204124145231932,0.79695,0.79695,1,0.5939,0.234461944317907,0.796925,0.7969,1,0.5939,0.1657896332706,0.75,0.75,1,0.5,0.288675134594813,0.75,0.75,1,0.5,0.204124145231932,0.79695,0.79695,1,0.5939,0.234461944317907,0.796925,0.7969,1,0.5939,0.1657896332706,0.75,0.75,1,0.5,0.353553390593274,0.75,0.75,1,0.5,0.353553390593274,0.79695,0.79695,1,0.5939,0.287156063839857,0.79695,0.79695,1,0.5939,0.287156063839857,0.75,0.75,1,0.5,0.288675134594813,0.75,0.75,1,0.5,0.204124145231932,0.79695,0.79695,1,0.5939,0.234461944317907,0.796925,0.7969,1,0.5939,0.1657896332706,1,1,1,1,0,0.65,0.7,1,0.2,0.412310562561766,1,1,1,1,0,0.620175,0.73915,1,0.0024,0.479690361066386,1,1,1,1,0,0.65,0.7,1,0.2,0.412310562561766,1,1,1,1,0,0.620175,0.73915,1,0.0024,0.479690361066386,1,1,1,1,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0,0.6875,0.75,1,0.25,0.375,1,1,1,1,0,0.625625,0.75,1,0.0025,0.477625965060527,0.345025,0.301,0.4771,0.301,0.08805,0.495575,0.5396,0.6021,0.301,0.142473281120824,3.78005,3.7235,3.9497,3.7235,0.1131,4.5119,4.1522,6.0197,3.7235,1.02531354228841,0.345025,0.301,0.4771,0.301,0.08805,0.495575,0.5396,0.6021,0.301,0.142473281120824,3.78005,3.7235,3.9497,3.7235,0.1131,4.5119,4.1522,6.0197,3.7235,1.02531354228841,0.301,0.301,0.301,0.301,0,0.301,0.301,0.301,0.301,0,3.7235,3.7235,3.7235,3.7235,0,3.7235,3.7235,3.7235,3.7235,0,0.345025,0.301,0.4771,0.301,0.08805,0.495575,0.5396,0.6021,0.301,0.142473281120824,3.78005,3.7235,3.9497,3.7235,0.1131,4.5119,4.1522,6.0197,3.7235,1.02531354228841,0.345025,0.301,0.4771,0.301,0.08805,0.69015,0.69015,0.7782,0.6021,0.101671382404293,3.78005,3.7235,3.9497,3.7235,0.1131,5.2461,5.2461,6.34,4.1522,1.26312691893306,0.345025,0.301,0.4771,0.301,0.08805,0.69015,0.69015,0.7782,0.6021,0.101671382404293,3.78005,3.7235,3.9497,3.7235,0.1131,5.2461,5.2461,6.34,4.1522,1.26312691893306,0.301,0.301,0.301,0.301,0,0.4771,0.4771,0.4771,0.4771,0,3.7235,3.7235,3.7235,3.7235,0,4.0244,4.0244,4.0244,4.0244,0,0.345025,0.301,0.4771,0.301,0.08805,0.65055,0.65055,0.699,0.6021,0.0559452410844747,3.78005,3.7235,3.9497,3.7235,0.1131,5.2365,5.2365,6.3208,4.1522,1.25204179376462,0.433075,0.4771,0.4771,0.301,0.08805,0.58805,0.58805,0.699,0.4771,0.128114024733178,3.89315,3.9497,3.9497,3.7235,0.1131,4.6177,4.2507,6.0197,3.9497,0.945375763034643,0.433075,0.4771,0.4771,0.301,0.08805,0.58805,0.58805,0.699,0.4771,0.128114024733178,3.89315,3.9497,3.9497,3.7235,0.1131,4.6177,4.2507,6.0197,3.9497,0.945375763034643,0.38905,0.38905,0.4771,0.301,0.124521504166951,0.38905,0.38905,0.4771,0.301,0.124521504166951,3.8366,3.8366,3.9497,3.7235,0.159947553904397,3.8366,3.8366,3.9497,3.7235,0.159947553904397,0.433075,0.4771,0.4771,0.301,0.08805,0.58805,0.58805,0.699,0.4771,0.128114024733178,3.89315,3.9497,3.9497,3.7235,0.1131,4.6177,4.2507,6.0197,3.9497,0.945375763034643
